"V1"	"V2"	"V3"
2843.4	55333.3	0.02502969
3155.4	55333.3	0.02502969
2843.4	115196.3	0.007943546
3155.4	115196.3	0.007943546
2843.4	2591.3	0.01067344
3155.4	2591.3	0.01067344
2843.4	57794.3	0.04484871
3155.4	57794.3	0.04484871
2843.4	91750.3	0.1280631
3155.4	91750.3	0.1280631
2843.4	90355.3	0.05431349
3155.4	90355.3	0.05431349
2843.4	159013.3	0.1936953
3155.4	159013.3	0.1936953
2843.4	80351.3	0.0003077623
3155.4	80351.3	0.0003077623
2843.4	1340.3	0.04424554
3155.4	1340.3	0.04424554
2843.4	50488.3	0.03265664
3155.4	50488.3	0.03265664
2843.4	55312.3	0.007404498
3155.4	55312.3	0.007404498
2843.4	2005.3	0.1317491
3155.4	2005.3	0.1317491
2843.4	63027.3	0.2563287
3155.4	63027.3	0.2563287
2843.4	7023.3	0.08666654
3155.4	7023.3	0.08666654
2843.4	80194.3	0.04769479
3155.4	80194.3	0.04769479
2843.4	91039.3	0.2259595
3155.4	91039.3	0.2259595
2843.4	57515.3	0.002727017
3155.4	57515.3	0.002727017
2843.4	116236.3	0.0788459
3155.4	116236.3	0.0788459
2843.4	51135.3	0.2404105
3155.4	51135.3	0.2404105
2843.4	11100.3	0.0681431
3155.4	11100.3	0.0681431
2843.4	92591.3	0.08697797
3155.4	92591.3	0.08697797
2843.4	23248.3	0.04796736
3155.4	23248.3	0.04796736
2843.4	136051.3	0.01583426
3155.4	136051.3	0.01583426
2843.4	91120.3	0.1246651
3155.4	91120.3	0.1246651
2843.4	138639.3	0.1214314
3155.4	138639.3	0.1214314
2843.4	29766.3	0.1496302
3155.4	29766.3	0.1496302
2843.4	9787.3	0.1547607
3155.4	9787.3	0.1547607
2843.4	3607.3	0.08019964
3155.4	3607.3	0.08019964
2843.4	10201.3	0.005142853
3155.4	10201.3	0.005142853
2843.4	8970.3	0.09928548
3155.4	8970.3	0.09928548
2843.4	694.3	0.108149
3155.4	694.3	0.108149
2843.4	5930.3	0.06868569
3155.4	5930.3	0.06868569
2843.4	1374.3	0.0457438
3155.4	1374.3	0.0457438
2843.4	27301.3	0.0216936
3155.4	27301.3	0.0216936
2843.4	25915.3	0.09465392
3155.4	25915.3	0.09465392
2843.4	65258.3	0.08133159
3155.4	65258.3	0.08133159
2843.4	80255.3	0.1815873
3155.4	80255.3	0.1815873
2843.4	340527.3	0.001050144
3155.4	340527.3	0.001050144
2843.4	79933.3	0.0852298
3155.4	79933.3	0.0852298
2843.4	440590.3	0.07121129
3155.4	440590.3	0.07121129
2843.4	5905.3	0.1819304
3155.4	5905.3	0.1819304
2843.4	2175.3	0.03272951
3155.4	2175.3	0.03272951
2843.4	389.3	0.03586882
3155.4	389.3	0.03586882
2843.4	2100.3	0.009231319
3155.4	2100.3	0.009231319
2843.4	23503.3	0.007048835
3155.4	23503.3	0.007048835
2843.4	57461.3	0.06435988
3155.4	57461.3	0.06435988
2843.4	80045.3	0.05005466
3155.4	80045.3	0.05005466
2843.4	79041.3	0.03090856
3155.4	79041.3	0.03090856
2843.4	10746.3	0.1949756
3155.4	10746.3	0.1949756
2843.4	10152.3	0.08576724
3155.4	10152.3	0.08576724
2843.4	23468.3	0.02032298
3155.4	23468.3	0.02032298
2843.4	54431.3	0.07423363
3155.4	54431.3	0.07423363
2843.4	54940.3	0.02480823
3155.4	54940.3	0.02480823
2843.4	3092.3	0.02675025
3155.4	3092.3	0.02675025
2843.4	9341.3	0.09348597
3155.4	9341.3	0.09348597
2843.4	27297.3	0.1637535
3155.4	27297.3	0.1637535
2843.4	11128.3	0.0226626
3155.4	11128.3	0.0226626
2843.4	1452.3	0.00231967
3155.4	1452.3	0.00231967
2843.4	10671.3	0.1276363
3155.4	10671.3	0.1276363
2843.4	3455.3	0.04158394
3155.4	3455.3	0.04158394
2843.4	116841.3	0.1627398
3155.4	116841.3	0.1627398
2843.4	9655.3	0.04933071
3155.4	9655.3	0.04933071
2843.4	29028.3	0.003738709
3155.4	29028.3	0.003738709
2843.4	246243.3	0.07416421
3155.4	246243.3	0.07416421
2843.4	201292.3	0.09737545
3155.4	201292.3	0.09737545
2843.4	27258.3	0.008721493
3155.4	27258.3	0.008721493
2843.4	51107.3	0.1569091
3155.4	51107.3	0.1569091
2843.4	147660.3	0.06914396
3155.4	147660.3	0.06914396
2843.4	51474.3	0.02216109
3155.4	51474.3	0.02216109
2843.4	2801.3	0.1013414
3155.4	2801.3	0.1013414
2843.4	84272.3	0.0306452
3155.4	84272.3	0.0306452
2843.4	7336.3	0.02316656
3155.4	7336.3	0.02316656
2843.4	51128.3	0.1129838
3155.4	51128.3	0.1129838
2843.4	54797.3	0.07549042
3155.4	54797.3	0.07549042
2843.4	23450.3	0.05161278
3155.4	23450.3	0.05161278
2843.4	5214.3	0.2184921
3155.4	5214.3	0.2184921
2843.4	8339.3	0.04570511
3155.4	8339.3	0.04570511
2843.4	571.3	0.2177966
3155.4	571.3	0.2177966
2843.4	55432.3	0.02217917
3155.4	55432.3	0.02217917
2843.4	28962.3	0.05306748
3155.4	28962.3	0.05306748
2843.4	85451.3	0.1190154
3155.4	85451.3	0.1190154
2843.4	10220.3	0.03212738
3155.4	10220.3	0.03212738
2843.4	403341.3	0.0211233
3155.4	403341.3	0.0211233
2843.4	57169.3	0.003315847
3155.4	57169.3	0.003315847
2843.4	57563.3	0.0001517943
3155.4	57563.3	0.0001517943
2843.4	10681.3	0.1343227
3155.4	10681.3	0.1343227
2843.4	27131.3	0.01655675
3155.4	27131.3	0.01655675
2843.4	54557.3	0.2195492
3155.4	54557.3	0.2195492
2843.4	79088.3	0.0661179
3155.4	79088.3	0.0661179
2843.4	284086.3	0.03192351
3155.4	284086.3	0.03192351
2843.4	54960.3	0.0434109
3155.4	54960.3	0.0434109
2843.4	80196.3	0.05302919
3155.4	80196.3	0.05302919
2843.4	84542.3	0.1185146
3155.4	84542.3	0.1185146
2843.4	894.3	0.02900773
3155.4	894.3	0.02900773
2843.4	6510.3	0.04329937
3155.4	6510.3	0.04329937
2843.4	3038.3	0.2258077
3155.4	3038.3	0.2258077
2843.4	9424.3	0.1455685
3155.4	9424.3	0.1455685
2843.4	8550.3	0.1027573
3155.4	8550.3	0.1027573
2843.4	5277.3	0.1715422
3155.4	5277.3	0.1715422
2843.4	151556.3	0.1168033
3155.4	151556.3	0.1168033
2843.4	57798.3	0.05294133
3155.4	57798.3	0.05294133
2843.4	3037.3	0.2082101
3155.4	3037.3	0.2082101
2843.4	146540.3	0.04602391
3155.4	146540.3	0.04602391
2843.4	4154.3	0.06267636
3155.4	4154.3	0.06267636
2843.4	79618.3	0.007006655
3155.4	79618.3	0.007006655
2843.4	390980.3	0.1287595
3155.4	390980.3	0.1287595
2843.4	23512.3	0.008494277
3155.4	23512.3	0.008494277
2843.4	2063.3	0.02631917
3155.4	2063.3	0.02631917
2843.4	27443.3	0.07762708
3155.4	27443.3	0.07762708
2843.4	8408.3	0.01865704
3155.4	8408.3	0.01865704
2843.4	6782.3	0.003738709
3155.4	6782.3	0.003738709
2843.4	23362.3	0.1788987
3155.4	23362.3	0.1788987
2843.4	84269.3	0.06408608
3155.4	84269.3	0.06408608
2843.4	2887.3	0.005717852
3155.4	2887.3	0.005717852
2843.4	79814.3	0.02316778
3155.4	79814.3	0.02316778
2843.4	7294.3	0.05161472
3155.4	7294.3	0.05161472
2843.4	51742.3	0.006770497
3155.4	51742.3	0.006770497
2843.4	11078.3	0.08908744
3155.4	11078.3	0.08908744
2843.4	3652.3	0.1557012
3155.4	3652.3	0.1557012
2843.4	7727.3	0.1196186
3155.4	7727.3	0.1196186
2843.4	55033.3	0.04282706
3155.4	55033.3	0.04282706
2843.4	116143.3	0.02865552
3155.4	116143.3	0.02865552
2843.4	9990.3	0.1882814
3155.4	9990.3	0.1882814
2843.4	51290.3	0.01209972
3155.4	51290.3	0.01209972
2843.4	57693.3	0.0226626
3155.4	57693.3	0.0226626
2843.4	84516.3	0.04524796
3155.4	84516.3	0.04524796
2843.4	140707.3	0.1338916
3155.4	140707.3	0.1338916
2843.4	27434.3	0.2138104
3155.4	27434.3	0.2138104
2843.4	3213.3	0.1906511
3155.4	3213.3	0.1906511
2843.4	4179.3	0.02544346
3155.4	4179.3	0.02544346
2843.4	11165.3	0.0332539
3155.4	11165.3	0.0332539
2843.4	2739.3	0.1536684
3155.4	2739.3	0.1536684
2843.4	401474.3	0.1745375
3155.4	401474.3	0.1745375
2843.4	3097.3	0.05038336
3155.4	3097.3	0.05038336
2843.4	56288.3	0.03438486
3155.4	56288.3	0.03438486
2843.4	57700.3	0.00253677
3155.4	57700.3	0.00253677
2843.4	7182.3	0.07981069
3155.4	7182.3	0.07981069
2843.4	23112.3	0.02737181
3155.4	23112.3	0.02737181
2843.4	3779.3	0.1319942
3155.4	3779.3	0.1319942
2843.4	23657.3	0.02058983
3155.4	23657.3	0.02058983
2843.4	9842.3	0.1310537
3155.4	9842.3	0.1310537
2843.4	7621.3	0.07218029
3155.4	7621.3	0.07218029
2843.4	497661.3	0.04889518
3155.4	497661.3	0.04889518
2843.4	4627.3	0.006081649
3155.4	4627.3	0.006081649
2843.4	51006.3	0.05636361
3155.4	51006.3	0.05636361
2843.4	10637.3	0.1228305
3155.4	10637.3	0.1228305
2843.4	81889.3	0.0519454
3155.4	81889.3	0.0519454
2843.4	10957.3	0.09006031
3155.4	10957.3	0.09006031
2843.4	599.3	0.08156747
3155.4	599.3	0.08156747
2843.4	64398.3	0.09250228
3155.4	64398.3	0.09250228
2843.4	23080.3	0.1614548
3155.4	23080.3	0.1614548
2843.4	9903.3	0.01723757
3155.4	9903.3	0.01723757
2843.4	25948.3	0.001514145
3155.4	25948.3	0.001514145
2843.4	149175.3	0.1107307
3155.4	149175.3	0.1107307
2843.4	348793.3	0.08662204
3155.4	348793.3	0.08662204
2843.4	1345.3	0.02231361
3155.4	1345.3	0.02231361
2843.4	58496.3	0.03434773
3155.4	58496.3	0.03434773
2843.4	115752.3	0.04247485
3155.4	115752.3	0.04247485
2843.4	4642.3	0.1941408
3155.4	4642.3	0.1941408
2843.4	81579.3	0.08484459
3155.4	81579.3	0.08484459
2843.4	4437.3	0.08136829
3155.4	4437.3	0.08136829
2843.4	23508.3	0.1454563
3155.4	23508.3	0.1454563
2843.4	11019.3	0.003976889
3155.4	11019.3	0.003976889
2843.4	56929.3	0.0851045
3155.4	56929.3	0.0851045
2843.4	2011.3	0.01541562
3155.4	2011.3	0.01541562
2843.4	25827.3	0.1585758
3155.4	25827.3	0.1585758
2843.4	54205.3	0.1001384
3155.4	54205.3	0.1001384
2843.4	3838.3	0.04626719
3155.4	3838.3	0.04626719
2843.4	10236.3	0.02022278
3155.4	10236.3	0.02022278
2843.4	117145.3	0.1730905
3155.4	117145.3	0.1730905
2843.4	79078.3	0.02460783
3155.4	79078.3	0.02460783
2843.4	4542.3	0.1102213
3155.4	4542.3	0.1102213
2843.4	25778.3	0.06470765
3155.4	25778.3	0.06470765
2843.4	57403.3	0.1157506
3155.4	57403.3	0.1157506
2843.4	26580.3	0.1189825
3155.4	26580.3	0.1189825
2843.4	10758.3	0.01838347
3155.4	10758.3	0.01838347
2843.4	3032.3	0.09735824
3155.4	3032.3	0.09735824
2843.4	1026.3	0.1310537
3155.4	1026.3	0.1310537
2843.4	3146.3	0.006755126
3155.4	3146.3	0.006755126
2843.4	7107.3	0.06617739
3155.4	7107.3	0.06617739
2843.4	285598.3	0.06958077
3155.4	285598.3	0.06958077
2843.4	253558.3	0.005444283
3155.4	253558.3	0.005444283
2843.4	8323.3	0.154186
3155.4	8323.3	0.154186
2843.4	79794.3	0.1820967
3155.4	79794.3	0.1820967
2843.4	57606.3	0.1191269
3155.4	57606.3	0.1191269
2843.4	2150.3	0.08841462
3155.4	2150.3	0.08841462
2843.4	55720.3	0.0235066
3155.4	55720.3	0.0235066
2843.4	2627.3	0.1868344
3155.4	2627.3	0.1868344
2843.4	123207.3	0.1142579
3155.4	123207.3	0.1142579
2843.4	80020.3	0.1140409
3155.4	80020.3	0.1140409
2843.4	1352.3	0.0562287
3155.4	1352.3	0.0562287
2843.4	23065.3	0.006256094
3155.4	23065.3	0.006256094
2843.4	84942.3	0.153482
3155.4	84942.3	0.153482
2843.4	5768.3	0.01008062
3155.4	5768.3	0.01008062
2843.4	28972.3	0.07514265
3155.4	28972.3	0.07514265
2843.4	79056.3	0.08771919
3155.4	79056.3	0.08771919
2843.4	10009.3	0.1648388
3155.4	10009.3	0.1648388
2843.4	84859.3	0.06633912
3155.4	84859.3	0.06633912
2843.4	126282.3	0.1220568
3155.4	126282.3	0.1220568
2843.4	51557.3	0.0944524
3155.4	51557.3	0.0944524
2843.4	221937.3	0.01693648
3155.4	221937.3	0.01693648
2843.4	55273.3	0.2689518
3155.4	55273.3	0.2689518
2843.4	595.3	0.06684185
3155.4	595.3	0.06684185
2843.4	528.3	0.02083044
3155.4	528.3	0.02083044
2843.4	2252.3	0.1208089
3155.4	2252.3	0.1208089
2843.4	10621.3	0.02087739
3155.4	10621.3	0.02087739
2843.4	4237.3	0.1905389
3155.4	4237.3	0.1905389
2843.4	6352.3	0.1735216
3155.4	6352.3	0.1735216
2843.4	9440.3	0.1174249
3155.4	9440.3	0.1174249
2843.4	202243.3	0.05006288
3155.4	202243.3	0.05006288
2843.4	3480.3	0.01527204
3155.4	3480.3	0.01527204
2843.4	55669.3	0.187586
3155.4	55669.3	0.187586
2843.4	5187.3	0.1343271
3155.4	5187.3	0.1343271
2843.4	8326.3	0.05026675
3155.4	8326.3	0.05026675
2843.4	1965.3	0.06117058
3155.4	1965.3	0.06117058
2843.4	90639.3	0.2088031
3155.4	90639.3	0.2088031
2843.4	6668.3	0.09258692
3155.4	6668.3	0.09258692
8.4	64388.3	0.04925275
999.4	64388.3	0.04925275
8.4	7020.3	0.002103141
999.4	7020.3	0.002103141
8.4	3218.3	0.08361909
999.4	3218.3	0.08361909
8.4	57595.3	0.05976195
999.4	57595.3	0.05976195
8.4	5348.3	0.05193106
999.4	5348.3	0.05193106
8.4	23057.3	0.1595549
999.4	23057.3	0.1595549
8.4	6550.3	0.006922968
999.4	6550.3	0.006922968
8.4	9024.3	0.3672585
999.4	9024.3	0.3672585
8.4	3726.3	0.1092957
999.4	3726.3	0.1092957
8.4	126328.3	0.1107222
999.4	126328.3	0.1107222
8.4	57570.3	0.02043514
999.4	57570.3	0.02043514
8.4	57716.3	0.1300321
999.4	57716.3	0.1300321
8.4	6257.3	0.1313072
999.4	6257.3	0.1313072
8.4	54863.3	0.1693201
999.4	54863.3	0.1693201
8.4	23332.3	0.06198647
999.4	23332.3	0.06198647
8.4	85451.3	0.05999924
999.4	85451.3	0.05999924
8.4	4440.3	0.1758177
999.4	4440.3	0.1758177
8.4	1478.3	0.1219244
999.4	1478.3	0.1219244
8.4	80111.3	0.3180359
999.4	80111.3	0.3180359
8.4	56853.3	0.0570768
999.4	56853.3	0.0570768
8.4	774.3	0.09254609
999.4	774.3	0.09254609
8.4	23237.3	0.05170385
999.4	23237.3	0.05170385
8.4	7425.3	0.1474881
999.4	7425.3	0.1474881
8.4	10451.3	0.0002811897
999.4	10451.3	0.0002811897
8.4	10815.3	0.2744414
999.4	10815.3	0.2744414
8.4	8632.3	0.04248257
999.4	8632.3	0.04248257
8.4	7461.3	0.06837533
999.4	7461.3	0.06837533
8.4	861.3	0.03780305
999.4	861.3	0.03780305
8.4	200539.3	0.2052524
999.4	200539.3	0.2052524
8.4	55527.3	0.01440968
999.4	55527.3	0.01440968
8.4	23302.3	0.05945669
999.4	23302.3	0.05945669
8.4	51588.3	0.1616219
999.4	51588.3	0.1616219
8.4	51043.3	0.1764857
999.4	51043.3	0.1764857
8.4	5455.3	0.1720633
999.4	5455.3	0.1720633
8.4	340719.3	0.12793
999.4	340719.3	0.12793
8.4	5833.3	0.1338548
999.4	5833.3	0.1338548
8.4	23162.3	0.002534226
999.4	23162.3	0.002534226
8.4	55244.3	0.3193604
999.4	55244.3	0.3193604
8.4	83742.3	0.2029633
999.4	83742.3	0.2029633
8.4	2771.3	0.2003477
999.4	2771.3	0.2003477
8.4	3232.3	0.1088226
999.4	3232.3	0.1088226
8.4	23119.3	0.2243752
999.4	23119.3	0.2243752
3246.4	10285.3	0.1701112
3588.4	10285.3	0.1701112
3246.4	1026.3	0.1565517
3588.4	1026.3	0.1565517
3246.4	144165.3	0.5092744
3588.4	144165.3	0.5092744
3246.4	10795.3	0.05886852
3588.4	10795.3	0.05886852
3246.4	26995.3	0.03596758
3588.4	26995.3	0.03596758
3246.4	11100.3	0.09703621
3588.4	11100.3	0.09703621
3246.4	4915.3	0.07537641
3588.4	4915.3	0.07537641
3246.4	654790.3	0.02261388
3588.4	654790.3	0.02261388
3246.4	6304.3	0.2581711
3588.4	6304.3	0.2581711
3246.4	79098.3	0.1894265
3588.4	79098.3	0.1894265
3246.4	7453.3	0.1555003
3588.4	7453.3	0.1555003
3246.4	4782.3	0.1516386
3588.4	4782.3	0.1516386
3246.4	9908.3	0.05009254
3588.4	9908.3	0.05009254
3246.4	9825.3	0.1424179
3588.4	9825.3	0.1424179
3246.4	83607.3	0.1835644
3588.4	83607.3	0.1835644
3246.4	220988.3	0.02512305
3588.4	220988.3	0.02512305
3246.4	10579.3	0.1680014
3588.4	10579.3	0.1680014
3246.4	23405.3	0.05999503
3588.4	23405.3	0.05999503
3246.4	3398.3	0.2455537
3588.4	3398.3	0.2455537
3246.4	7355.3	0.02752696
3588.4	7355.3	0.02752696
3246.4	56920.3	0.0528245
3588.4	56920.3	0.0528245
3246.4	9695.3	0.1297251
3588.4	9695.3	0.1297251
3246.4	51473.3	0.2479218
3588.4	51473.3	0.2479218
3246.4	91120.3	0.1912703
3588.4	91120.3	0.1912703
3246.4	26051.3	0.1466641
3588.4	26051.3	0.1466641
3246.4	127262.3	0.1278293
3588.4	127262.3	0.1278293
3246.4	10572.3	0.03944484
3588.4	10572.3	0.03944484
3246.4	23135.3	0.03718322
3588.4	23135.3	0.03718322
3246.4	1310.3	0.01108272
3588.4	1310.3	0.01108272
3246.4	8208.3	0.1537844
3588.4	8208.3	0.1537844
3246.4	10184.3	0.1368503
3588.4	10184.3	0.1368503
3246.4	29964.3	0.2106706
3588.4	29964.3	0.2106706
3246.4	9043.3	0.4083632
3588.4	9043.3	0.4083632
3246.4	694.3	0.128196
3588.4	694.3	0.128196
3246.4	9493.3	0.3011439
3588.4	9493.3	0.3011439
3246.4	2117.3	0.04679726
3588.4	2117.3	0.04679726
3246.4	9510.3	0.005529744
3588.4	9510.3	0.005529744
3246.4	6047.3	0.1441331
3588.4	6047.3	0.1441331
3246.4	6790.3	0.0660676
3588.4	6790.3	0.0660676
3246.4	143686.3	0.08751709
3588.4	143686.3	0.08751709
3246.4	862.3	0.07164442
3588.4	862.3	0.07164442
3246.4	55527.3	0.0009416917
3588.4	55527.3	0.0009416917
3246.4	677.3	0.168356
3588.4	677.3	0.168356
3246.4	23530.3	0.5843873
3588.4	23530.3	0.5843873
3246.4	25921.3	0.05029791
3588.4	25921.3	0.05029791
3246.4	26043.3	0.5604749
3588.4	26043.3	0.5604749
3246.4	29942.3	0.03220862
3588.4	29942.3	0.03220862
3246.4	3837.3	0.07754672
3588.4	3837.3	0.07754672
3246.4	93663.3	0.1362287
3588.4	93663.3	0.1362287
17438.4	6474.3	0.1161374
19963.4	6474.3	0.1161374
17438.4	359948.3	0.1250014
19963.4	359948.3	0.1250014
17438.4	161742.3	0.1722297
19963.4	161742.3	0.1722297
17438.4	55863.3	0.02612297
19963.4	55863.3	0.02612297
17438.4	8738.3	0.1486011
19963.4	8738.3	0.1486011
17438.4	79598.3	0.008757806
19963.4	79598.3	0.008757806
17438.4	1777.3	0.0301604
19963.4	1777.3	0.0301604
17438.4	56288.3	0.2879375
19963.4	56288.3	0.2879375
17438.4	27345.3	0.1381242
19963.4	27345.3	0.1381242
17438.4	55777.3	0.03882288
19963.4	55777.3	0.03882288
17438.4	5396.3	0.3797101
19963.4	5396.3	0.3797101
17438.4	1993.3	0.01763774
19963.4	1993.3	0.01763774
17438.4	54583.3	0.01106022
19963.4	54583.3	0.01106022
17438.4	5728.3	0.1363863
19963.4	5728.3	0.1363863
17438.4	79660.3	0.07779244
19963.4	79660.3	0.07779244
17438.4	5549.3	0.1209219
19963.4	5549.3	0.1209219
17438.4	56142.3	0.1847321
19963.4	56142.3	0.1847321
17438.4	115.3	0.06097226
19963.4	115.3	0.06097226
17438.4	2898.3	0.01709163
19963.4	2898.3	0.01709163
17438.4	8795.3	0.2284977
19963.4	8795.3	0.2284977
17438.4	10658.3	0.08798936
19963.4	10658.3	0.08798936
17438.4	5789.3	0.02394871
19963.4	5789.3	0.02394871
17438.4	3206.3	0.1428857
19963.4	3206.3	0.1428857
17438.4	10957.3	0.4765312
19963.4	10957.3	0.4765312
17438.4	857.3	0.5098615
19963.4	857.3	0.5098615
17438.4	642.3	0.3179158
19963.4	642.3	0.3179158
17438.4	994.3	0.03562936
19963.4	994.3	0.03562936
17438.4	3915.3	0.07585363
19963.4	3915.3	0.07585363
17438.4	11221.3	0.2664595
19963.4	11221.3	0.2664595
17438.4	3344.3	0.2922269
19963.4	3344.3	0.2922269
17438.4	10776.3	0.2270638
19963.4	10776.3	0.2270638
17438.4	8999.3	0.1018781
19963.4	8999.3	0.1018781
17438.4	10625.3	0.02460196
19963.4	10625.3	0.02460196
17438.4	60468.3	0.05508198
19963.4	60468.3	0.05508198
17438.4	767.3	0.267586
19963.4	767.3	0.267586
19314.4	57472.3	0.009107572
19314.4	399687.3	0.2384619
19314.4	65249.3	0.06952619
19314.4	10678.3	0.1688409
19314.4	94234.3	0.365381
19314.4	10666.3	0.01721699
19314.4	30000.3	0.0571741
19314.4	57761.3	0.126695
19314.4	11331.3	0.2952409
19314.4	9220.3	0.02421348
19314.4	595.3	0.256582
19314.4	123722.3	0.1148631
19314.4	5396.3	0.05096624
19314.4	6992.3	0.1827643
19314.4	55432.3	0.08986411
19314.4	9341.3	0.07679915
19314.4	84967.3	0.1559651
19314.4	23035.3	0.1748193
19314.4	3340.3	0.02191199
19314.4	23211.3	0.06529052
19314.4	138639.3	0.1404731
19314.4	4948.3	0.384299
19314.4	27303.3	0.4005436
19314.4	22853.3	0.2123114
19314.4	7528.3	0.04002595
19314.4	56649.3	0.4847825
19314.4	9589.3	0.08561795
19314.4	7058.3	0.03333182
19314.4	81889.3	0.1011382
19314.4	11096.3	0.2934718
19314.4	57169.3	0.265317
19314.4	339965.3	0.02472821
19314.4	138151.3	0.1320556
19314.4	1182.3	0.2939783
19314.4	23509.3	0.04388335
19314.4	54955.3	0.1054357
19314.4	4489.3	0.4161999
19314.4	3549.3	0.3438919
19314.4	10643.3	0.2620576
19314.4	3572.3	0.1330715
19314.4	3617.3	0.3483307
19314.4	6790.3	0.1951274
19314.4	256472.3	0.1704239
19314.4	79828.3	0.02620661
19314.4	7538.3	0.02369303
19314.4	166378.3	0.005069801
19314.4	94005.3	0.2633927
19314.4	56926.3	0.04897932
19314.4	30845.3	0.2881685
19314.4	26094.3	0.01429397
19314.4	29126.3	0.174844
19314.4	284695.3	0.1372736
19314.4	147991.3	0.05264179
19314.4	55147.3	0.1152449
1.4	254359.3	0.326734
22487.4	254359.3	0.326734
1.4	7422.3	0.559479
22487.4	7422.3	0.559479
1.4	118812.3	0.5289479
22487.4	118812.3	0.5289479
1.4	55131.3	0.06883973
22487.4	55131.3	0.06883973
1.4	873.3	0.02544004
22487.4	873.3	0.02544004
1.4	202374.3	0.2554564
22487.4	202374.3	0.2554564
1.4	55294.3	0.01600712
22487.4	55294.3	0.01600712
1.4	5756.3	0.02054631
22487.4	5756.3	0.02054631
1.4	647024.3	0.5075722
22487.4	647024.3	0.5075722
1.4	7029.3	0.4099299
22487.4	7029.3	0.4099299
1.4	2956.3	0.5137202
22487.4	2956.3	0.5137202
1.4	11200.3	0.005126249
22487.4	11200.3	0.005126249
1.4	5062.3	0.1486998
22487.4	5062.3	0.1486998
1.4	84914.3	0.5078927
22487.4	84914.3	0.5078927
1.4	8444.3	0.2342704
22487.4	8444.3	0.2342704
1.4	4891.3	0.441899
22487.4	4891.3	0.441899
1.4	58191.3	0.3412295
22487.4	58191.3	0.3412295
1.4	51204.3	0.08056363
22487.4	51204.3	0.08056363
1.4	80263.3	0.4537108
22487.4	80263.3	0.4537108
1.4	199704.3	0.1874298
22487.4	199704.3	0.1874298
1.4	55754.3	0.1826145
22487.4	55754.3	0.1826145
1.4	3482.3	0.2431252
22487.4	3482.3	0.2431252
1.4	6645.3	0.3968951
22487.4	6645.3	0.3968951
1.4	64900.3	0.4119928
22487.4	64900.3	0.4119928
1.4	10714.3	0.05225814
22487.4	10714.3	0.05225814
1.4	54961.3	0.08252516
22487.4	54961.3	0.08252516
1.4	9139.3	0.2887766
22487.4	9139.3	0.2887766
1.4	6432.3	0.06395026
22487.4	6432.3	0.06395026
1.4	4287.3	0.3223056
22487.4	4287.3	0.3223056
1.4	363.3	0.005809568
22487.4	363.3	0.005809568
1.4	79628.3	0.2622293
22487.4	79628.3	0.2622293
1.4	54900.3	0.1964661
22487.4	54900.3	0.1964661
1.4	118987.3	0.5294161
22487.4	118987.3	0.5294161
1.4	25946.3	0.5530492
22487.4	25946.3	0.5530492
1.4	10975.3	0.3631293
22487.4	10975.3	0.3631293
1.4	5163.3	0.3402328
22487.4	5163.3	0.3402328
1.4	222068.3	0.2916125
22487.4	222068.3	0.2916125
1.4	64895.3	0.2054723
22487.4	64895.3	0.2054723
1.4	23780.3	0.1840788
22487.4	23780.3	0.1840788
1.4	10794.3	0.2892077
22487.4	10794.3	0.2892077
1.4	23410.3	0.5175176
22487.4	23410.3	0.5175176
1.4	3768.3	0.3427778
22487.4	3768.3	0.3427778
1.4	100144748.3	0.2979973
22487.4	100144748.3	0.2979973
1.4	64857.3	0.2196681
22487.4	64857.3	0.2196681
1.4	220441.3	0.1529043
22487.4	220441.3	0.1529043
1.4	9388.3	0.07993384
22487.4	9388.3	0.07993384
1.4	1723.3	0.4757628
22487.4	1723.3	0.4757628
1.4	11056.3	0.2125521
22487.4	11056.3	0.2125521
1.4	1027.3	0.3990318
22487.4	1027.3	0.3990318
1.4	63941.3	0.4992055
22487.4	63941.3	0.4992055
1.4	162963.3	0.08453245
22487.4	162963.3	0.08453245
1.4	153222.3	0.3792607
22487.4	153222.3	0.3792607
1.4	5878.3	0.2541598
22487.4	5878.3	0.2541598
1.4	126626.3	0.1955632
22487.4	126626.3	0.1955632
1.4	58488.3	0.5754392
22487.4	58488.3	0.5754392
1.4	30836.3	0.182777
22487.4	30836.3	0.182777
1.4	7071.3	0.7375919
22487.4	7071.3	0.7375919
1.4	9220.3	0.3646914
22487.4	9220.3	0.3646914
1.4	79830.3	0.2930272
22487.4	79830.3	0.2930272
1.4	285855.3	0.1323448
22487.4	285855.3	0.1323448
1.4	148268.3	0.2767383
22487.4	148268.3	0.2767383
1.4	54874.3	0.03281027
22487.4	54874.3	0.03281027
1.4	832.3	0.07419512
22487.4	832.3	0.07419512
1.4	57531.3	0.2016378
22487.4	57531.3	0.2016378
1.4	7539.3	0.2211465
22487.4	7539.3	0.2211465
1.4	2553.3	0.06445452
22487.4	2553.3	0.06445452
1.4	7412.3	0.3332376
22487.4	7412.3	0.3332376
1.4	84775.3	0.2846366
22487.4	84775.3	0.2846366
1.4	57520.3	0.3548037
22487.4	57520.3	0.3548037
1.4	9527.3	0.02534678
22487.4	9527.3	0.02534678
1.4	899.3	0.2161675
22487.4	899.3	0.2161675
1.4	113828.3	0.4578641
22487.4	113828.3	0.4578641
1.4	124491.3	0.2426042
22487.4	124491.3	0.2426042
1.4	171392.3	0.06347285
