"C1"	"C2"	"X"
144110.1	144110.3	9.63268701449351e-06
8048.1	8048.3	9.63268701449351e-06
79733.1	79733.3	9.63268701449351e-06
89797.1	89797.3	9.63268701449351e-06
10196.1	10196.3	9.63268701449351e-06
2188.1	2188.3	9.63268701449351e-06
258010.1	258010.3	9.63268701449351e-06
143662.1	143662.3	9.63268701449351e-06
387758.1	387758.3	9.63268701449351e-06
55366.1	55366.3	9.63268701449351e-06
55327.1	55327.3	9.63268701449351e-06
627.1	627.3	9.63268701449351e-06
3739.1	3739.3	9.63268701449351e-06
744.1	744.3	9.63268701449351e-06
120526.1	120526.3	9.63268701449351e-06
5080.1	5080.3	9.63268701449351e-06
7490.1	7490.3	9.63268701449351e-06
10480.1	10480.3	9.63268701449351e-06
79056.1	79056.3	9.63268701449351e-06
79832.1	79832.3	9.63268701449351e-06
10114.1	10114.3	9.63268701449351e-06
966.1	966.3	9.63268701449351e-06
4076.1	4076.3	9.63268701449351e-06
55226.1	55226.3	9.63268701449351e-06
2001.1	2001.3	9.63268701449351e-06
51074.1	51074.3	9.63268701449351e-06
8050.1	8050.3	9.63268701449351e-06
960.1	960.3	9.63268701449351e-06
6506.1	6506.3	9.63268701449351e-06
24147.1	24147.3	9.63268701449351e-06
54765.1	54765.3	9.63268701449351e-06
29099.1	29099.3	9.63268701449351e-06
79899.1	79899.3	9.63268701449351e-06
7189.1	7189.3	9.63268701449351e-06
5896.1	5896.3	9.63268701449351e-06
119710.1	119710.3	9.63268701449351e-06
8539.1	8539.3	9.63268701449351e-06
51144.1	51144.3	9.63268701449351e-06
57586.1	57586.3	9.63268701449351e-06
1408.1	1408.3	9.63268701449351e-06
9479.1	9479.3	9.63268701449351e-06
9409.1	9409.3	9.63268701449351e-06
51317.1	51317.3	9.63268701449351e-06
4192.1	4192.3	9.63268701449351e-06
283254.1	283254.3	9.63268701449351e-06
9776.1	9776.3	9.63268701449351e-06
392.1	392.3	9.63268701449351e-06
9793.1	9793.3	9.63268701449351e-06
79096.1	79096.3	9.63268701449351e-06
10062.1	10062.3	9.63268701449351e-06
91252.1	91252.3	9.63268701449351e-06
10658.1	10658.3	9.63268701449351e-06
4722.1	4722.3	9.63268701449351e-06
114971.1	114971.3	9.63268701449351e-06
23788.1	23788.3	9.63268701449351e-06
23360.1	23360.3	9.63268701449351e-06
5795.1	5795.3	9.63268701449351e-06
219527.1	219527.3	9.63268701449351e-06
85456.1	85456.3	9.63268701449351e-06
6749.1	6749.3	9.63268701449351e-06
29015.1	29015.3	9.63268701449351e-06
8501.1	8501.3	9.63268701449351e-06
26519.1	26519.3	9.63268701449351e-06
710.1	710.3	9.63268701449351e-06
219539.1	219539.3	9.63268701449351e-06
10978.1	10978.3	9.63268701449351e-06
25921.1	25921.3	9.63268701449351e-06
1500.1	1500.3	9.63268701449351e-06
9404.1	9404.3	9.63268701449351e-06
80829.1	80829.3	9.63268701449351e-06
23220.1	23220.3	9.63268701449351e-06
219972.1	219972.3	9.63268701449351e-06
5007.1	5007.3	9.63268701449351e-06
219988.1	219988.3	9.63268701449351e-06
6809.1	6809.3	9.63268701449351e-06
79080.1	79080.3	9.63268701449351e-06
79073.1	79073.3	9.63268701449351e-06
55048.1	55048.3	9.63268701449351e-06
1642.1	1642.3	9.63268701449351e-06
51524.1	51524.3	9.63268701449351e-06
51259.1	51259.3	9.63268701449351e-06
79869.1	79869.3	9.63268701449351e-06
54949.1	54949.3	9.63268701449351e-06
9066.1	9066.3	9.63268701449351e-06
747.1	747.3	9.63268701449351e-06
2237.1	2237.3	9.63268701449351e-06
3992.1	3992.3	9.63268701449351e-06
3619.1	3619.3	9.63268701449351e-06
79026.1	79026.3	9.63268701449351e-06
64852.1	64852.3	9.63268701449351e-06
9219.1	9219.3	9.63268701449351e-06
80789.1	80789.3	9.63268701449351e-06
26580.1	26580.3	9.63268701449351e-06
2785.1	2785.3	9.63268701449351e-06
221092.1	221092.3	9.63268701449351e-06
283237.1	283237.3	9.63268701449351e-06
5436.1	5436.3	9.63268701449351e-06
79842.1	79842.3	9.63268701449351e-06
6520.1	6520.3	9.63268701449351e-06
1128.1	1128.3	9.63268701449351e-06
25923.1	25923.3	9.63268701449351e-06
10313.1	10313.3	9.63268701449351e-06
2011.1	2011.3	9.63268701449351e-06
79829.1	79829.3	9.63268701449351e-06
1351.1	1351.3	9.63268701449351e-06
55611.1	55611.3	9.63268701449351e-06
10963.1	10963.3	9.63268701449351e-06
7423.1	7423.3	9.63268701449351e-06
26472.1	26472.3	9.63268701449351e-06
56834.1	56834.3	9.63268701449351e-06
2101.1	2101.3	9.63268701449351e-06
25824.1	25824.3	9.63268701449351e-06
51504.1	51504.3	9.63268701449351e-06
283234.1	283234.3	9.63268701449351e-06
8986.1	8986.3	9.63268701449351e-06
7536.1	7536.3	9.63268701449351e-06
5871.1	5871.3	9.63268701449351e-06
4221.1	4221.3	9.63268701449351e-06
402.1	402.3	9.63268701449351e-06
23130.1	23130.3	9.63268701449351e-06
116071.1	116071.3	9.63268701449351e-06
823.1	823.3	9.63268701449351e-06
5977.1	5977.3	9.63268701449351e-06
30008.1	30008.3	9.63268701449351e-06
2197.1	2197.3	9.63268701449351e-06
8061.1	8061.3	9.63268701449351e-06
83786.1	83786.3	9.63268701449351e-06
378938.1	378938.3	9.63268701449351e-06
740.1	740.3	9.63268701449351e-06
5017.1	5017.3	9.63268701449351e-06
23649.1	23649.3	9.63268701449351e-06
5970.1	5970.3	9.63268701449351e-06
57410.1	57410.3	9.63268701449351e-06
6494.1	6494.3	9.63268701449351e-06
283130.1	283130.3	9.63268701449351e-06
10534.1	10534.3	9.63268701449351e-06
84285.1	84285.3	9.63268701449351e-06
10992.1	10992.3	9.63268701449351e-06
55690.1	55690.3	9.63268701449351e-06
64837.1	64837.3	9.63268701449351e-06
256472.1	256472.3	9.63268701449351e-06
25855.1	25855.3	9.63268701449351e-06
3177.1	3177.3	9.63268701449351e-06
246330.1	246330.3	9.63268701449351e-06
10072.1	10072.3	9.63268701449351e-06
582.1	582.3	9.63268701449351e-06
254359.1	254359.3	9.63268701449351e-06
9973.1	9973.3	9.63268701449351e-06
83759.1	83759.3	9.63268701449351e-06
6712.1	6712.3	9.63268701449351e-06
9986.1	9986.3	9.63268701449351e-06
22992.1	22992.3	9.63268701449351e-06
54961.1	54961.3	9.63268701449351e-06
57804.1	57804.3	9.63268701449351e-06
57571.1	57571.3	9.63268701449351e-06
57175.1	57175.3	9.63268701449351e-06
57010.1	57010.3	9.63268701449351e-06
80194.1	80194.3	9.63268701449351e-06
9049.1	9049.3	9.63268701449351e-06
10263.1	10263.3	9.63268701449351e-06
2950.1	2950.3	9.63268701449351e-06
4723.1	4723.3	9.63268701449351e-06
254552.1	254552.3	9.63268701449351e-06
81622.1	81622.3	9.63268701449351e-06
221.1	221.3	9.63268701449351e-06
53838.1	53838.3	9.63268701449351e-06
4041.1	4041.3	9.63268701449351e-06
55291.1	55291.3	9.63268701449351e-06
51083.1	51083.3	9.63268701449351e-06
1374.1	1374.3	9.63268701449351e-06
116535.1	116535.3	9.63268701449351e-06
595.1	595.3	9.63268701449351e-06
2017.1	2017.3	9.63268701449351e-06
22941.1	22941.3	9.63268701449351e-06
1717.1	1717.3	9.63268701449351e-06
55298.1	55298.3	9.63268701449351e-06
4926.1	4926.3	9.63268701449351e-06
220074.1	220074.3	9.63268701449351e-06
2348.1	2348.3	9.63268701449351e-06
3636.1	3636.3	9.63268701449351e-06
81570.1	81570.3	9.63268701449351e-06
116985.1	116985.3	9.63268701449351e-06
9873.1	9873.3	0.85177051705086
5029.1	5029.3	0.85177051705086
5031.1	5031.3	0.85177051705086
84957.1	84957.3	0.85177051705086
23201.1	23201.3	0.85177051705086
5870.1	5870.3	0.85177051705086
374407.1	374407.3	0.85177051705086
7351.1	7351.3	0.85177051705086
10714.1	10714.3	0.85177051705086
143570.1	143570.3	0.85177051705086
9789.1	9789.3	0.85177051705086
408.1	408.3	0.85177051705086
81544.1	81544.3	0.85177051705086
871.1	871.3	0.85177051705086
84649.1	84649.3	0.85177051705086
25987.1	25987.3	0.85177051705086
726.1	726.3	9.63268701449351e-06
5058.1	5058.3	9.63268701449351e-06
282679.1	282679.3	9.63268701449351e-06
51773.1	51773.3	9.63268701449351e-06
7069.1	7069.3	9.63268701449351e-06
79053.1	79053.3	9.63268701449351e-06
283219.1	283219.3	9.63268701449351e-06
9846.1	9846.3	0.85177051705086
79731.1	79731.3	0.85177051705086
27314.1	27314.3	9.63268701449351e-06
338699.1	338699.3	9.63268701449351e-06
60492.1	60492.3	9.63268701449351e-06
55863.1	55863.3	9.63268701449351e-06
58487.1	58487.3	9.63268701449351e-06
8726.1	8726.3	9.63268701449351e-06
60494.1	60494.3	9.63268701449351e-06
11098.1	11098.3	9.63268701449351e-06
8322.1	8322.3	9.63268701449351e-06
65084.1	65084.3	9.63268701449351e-06
1075.1	1075.3	9.63268701449351e-06
26973.1	26973.3	9.63268701449351e-06
120114.1	120114.3	9.63268701449351e-06
79101.1	79101.3	9.63268701449351e-06
28970.1	28970.3	9.63268701449351e-06
9440.1	9440.3	9.63268701449351e-06
24145.1	24145.3	9.63268701449351e-06
54851.1	54851.3	9.63268701449351e-06
2526.1	2526.3	9.63268701449351e-06
154810.1	154810.3	9.63268701449351e-06
23052.1	23052.3	9.63268701449351e-06
143686.1	143686.3	9.63268701449351e-06
9702.1	9702.3	9.63268701449351e-06
10413.1	10413.3	9.63268701449351e-06
330.1	330.3	9.63268701449351e-06
4316.1	4316.3	9.63268701449351e-06
84259.1	84259.3	9.63268701449351e-06
2893.1	2893.3	9.63268701449351e-06
84437.1	84437.3	9.63268701449351e-06
143879.1	143879.3	9.63268701449351e-06
60496.1	60496.3	9.63268701449351e-06
2977.1	2977.3	9.63268701449351e-06
55531.1	55531.3	0.85177051705086
8065.1	8065.3	0.85177051705086
38.1	38.3	0.85177051705086
4863.1	4863.3	0.85177051705086
472.1	472.3	0.85177051705086
23086.1	23086.3	0.85177051705086
85463.1	85463.3	9.63268701449351e-06
5962.1	5962.3	9.63268701449351e-06
2230.1	2230.3	9.63268701449351e-06
57569.1	57569.3	9.63268701449351e-06
23235.1	23235.3	9.63268701449351e-06
5519.1	5519.3	9.63268701449351e-06
79796.1	79796.3	9.63268701449351e-06
91893.1	91893.3	9.63268701449351e-06
64776.1	64776.3	9.63268701449351e-06
3316.1	3316.3	9.63268701449351e-06
26521.1	26521.3	9.63268701449351e-06
6392.1	6392.3	9.63268701449351e-06
3606.1	3606.3	9.63268701449351e-06
4684.1	4684.3	9.63268701449351e-06
9183.1	9183.3	9.63268701449351e-06
57646.1	57646.3	9.63268701449351e-06
7704.1	7704.3	9.63268701449351e-06
10179.1	10179.3	9.63268701449351e-06
25996.1	25996.3	9.63268701449351e-06
23705.1	23705.3	9.63268701449351e-06
335.1	335.3	9.63268701449351e-06
23387.1	23387.3	9.63268701449351e-06
5049.1	5049.3	9.63268701449351e-06
51092.1	51092.3	9.63268701449351e-06
6876.1	6876.3	9.63268701449351e-06
23621.1	23621.3	9.63268701449351e-06
486.1	486.3	9.63268701449351e-06
56649.1	56649.3	9.63268701449351e-06
6330.1	6330.3	9.63268701449351e-06
6327.1	6327.3	9.63268701449351e-06
196264.1	196264.3	9.63268701449351e-06
916.1	916.3	9.63268701449351e-06
917.1	917.3	9.63268701449351e-06
84866.1	84866.3	9.63268701449351e-06
143941.1	143941.3	9.63268701449351e-06
56912.1	56912.3	9.63268701449351e-06
1656.1	1656.3	9.63268701449351e-06
283149.1	283149.3	9.63268701449351e-06
7379.1	7379.3	9.63268701449351e-06
2542.1	2542.3	9.63268701449351e-06
10525.1	10525.3	9.63268701449351e-06
3014.1	3014.3	9.63268701449351e-06
25988.1	25988.3	9.63268701449351e-06
64137.1	64137.3	9.63268701449351e-06
283152.1	283152.3	9.63268701449351e-06
867.1	867.3	9.63268701449351e-06
4162.1	4162.3	9.63268701449351e-06
79102.1	79102.3	9.63268701449351e-06
9099.1	9099.3	9.63268701449351e-06
7070.1	7070.3	9.63268701449351e-06
23650.1	23650.3	9.63268701449351e-06
220323.1	220323.3	9.63268701449351e-06
25833.1	25833.3	9.63268701449351e-06
219902.1	219902.3	9.63268701449351e-06
2900.1	2900.3	9.63268701449351e-06
219899.1	219899.3	9.63268701449351e-06
84959.1	84959.3	9.63268701449351e-06
3312.1	3312.3	9.63268701449351e-06
79827.1	79827.3	9.63268701449351e-06
57476.1	57476.3	9.63268701449351e-06
7753.1	7753.3	9.63268701449351e-06
4013.1	4013.3	9.63268701449351e-06
84897.1	84897.3	9.63268701449351e-06
53340.1	53340.3	9.63268701449351e-06
4900.1	4900.3	9.63268701449351e-06
23584.1	23584.3	9.63268701449351e-06
79684.1	79684.3	9.63268701449351e-06
54538.1	54538.3	9.63268701449351e-06
219855.1	219855.3	9.63268701449351e-06
219854.1	219854.3	9.63268701449351e-06
63876.1	63876.3	9.63268701449351e-06
9538.1	9538.3	9.63268701449351e-06
3703.1	3703.3	9.63268701449351e-06
1111.1	1111.3	9.63268701449351e-06
83480.1	83480.3	9.63268701449351e-06
50937.1	50937.3	9.63268701449351e-06
84881.1	84881.3	9.63268701449351e-06
114609.1	114609.3	9.63268701449351e-06
28960.1	28960.3	9.63268701449351e-06
6484.1	6484.3	9.63268701449351e-06
2113.1	2113.3	9.63268701449351e-06
9743.1	9743.3	9.63268701449351e-06
8538.1	8538.3	9.63268701449351e-06
120224.1	120224.3	9.63268701449351e-06
4798.1	4798.3	9.63268701449351e-06
56980.1	56980.3	9.63268701449351e-06
29068.1	29068.3	9.63268701449351e-06
11095.1	11095.3	9.63268701449351e-06
170689.1	170689.3	9.63268701449351e-06
399979.1	399979.3	9.63268701449351e-06
4978.1	4978.3	9.63268701449351e-06
22997.1	22997.3	9.63268701449351e-06
23310.1	23310.3	9.63268701449351e-06
112936.1	112936.3	9.63268701449351e-06
29087.1	29087.3	9.63268701449351e-06
27034.1	27034.3	9.63268701449351e-06
283358.1	283358.3	9.63268701449351e-06
84318.1	84318.3	9.63268701449351e-06
440073.1	440073.3	9.63268701449351e-06
5927.1	5927.3	9.63268701449351e-06
6540.1	6540.3	9.63268701449351e-06
65125.1	65125.3	9.63268701449351e-06
5893.1	5893.3	9.63268701449351e-06
23085.1	23085.3	9.63268701449351e-06
79602.1	79602.3	9.63268701449351e-06
144699.1	144699.3	9.63268701449351e-06
775.1	775.3	9.63268701449351e-06
2288.1	2288.3	9.63268701449351e-06
83714.1	83714.3	9.63268701449351e-06
2305.1	2305.3	9.63268701449351e-06
7289.1	7289.3	9.63268701449351e-06
10867.1	10867.3	9.63268701449351e-06
57097.1	57097.3	9.63268701449351e-06
894.1	894.3	9.63268701449351e-06
57102.1	57102.3	9.63268701449351e-06
10635.1	10635.3	9.63268701449351e-06
3741.1	3741.3	9.63268701449351e-06
928.1	928.3	9.63268701449351e-06
55200.1	55200.3	9.63268701449351e-06
51258.1	51258.3	9.63268701449351e-06
9918.1	9918.3	9.63268701449351e-06
25900.1	25900.3	9.63268701449351e-06
4839.1	4839.3	9.63268701449351e-06
1108.1	1108.3	9.63268701449351e-06
51147.1	51147.3	9.63268701449351e-06
171017.1	171017.3	9.63268701449351e-06
50813.1	50813.3	9.63268701449351e-06
8079.1	8079.3	9.63268701449351e-06
5763.1	5763.3	9.63268701449351e-06
920.1	920.3	9.63268701449351e-06
83461.1	83461.3	9.63268701449351e-06
8078.1	8078.3	9.63268701449351e-06
7167.1	7167.3	9.63268701449351e-06
1822.1	1822.3	9.63268701449351e-06
5777.1	5777.3	9.63268701449351e-06
11331.1	11331.3	9.63268701449351e-06
10162.1	10162.3	9.63268701449351e-06
716.1	716.3	9.63268701449351e-06
715.1	715.3	9.63268701449351e-06
51279.1	51279.3	9.63268701449351e-06
9746.1	9746.3	9.63268701449351e-06
6515.1	6515.3	9.63268701449351e-06
55810.1	55810.3	9.63268701449351e-06
25977.1	25977.3	9.63268701449351e-06
8076.1	8076.3	9.63268701449351e-06
57494.1	57494.3	9.63268701449351e-06
1911.1	1911.3	9.63268701449351e-06
4074.1	4074.3	9.63268701449351e-06
160364.1	160364.3	9.63268701449351e-06
4973.1	4973.3	9.63268701449351e-06
23710.1	23710.3	9.63268701449351e-06
55359.1	55359.3	9.63268701449351e-06
2120.1	2120.3	9.63268701449351e-06
4040.1	4040.3	9.63268701449351e-06
54682.1	54682.3	9.63268701449351e-06
503693.1	503693.3	9.63268701449351e-06
80824.1	80824.3	9.63268701449351e-06
1389.1	1389.3	9.63268701449351e-06
1027.1	1027.3	9.63268701449351e-06
81575.1	81575.3	9.63268701449351e-06
9052.1	9052.3	9.63268701449351e-06
2012.1	2012.3	9.63268701449351e-06
55729.1	55729.3	9.63268701449351e-06
51729.1	51729.3	9.63268701449351e-06
420.1	420.3	9.63268701449351e-06
2059.1	2059.3	9.63268701449351e-06
121536.1	121536.3	9.63268701449351e-06
5139.1	5139.3	9.63268701449351e-06
28234.1	28234.3	9.63268701449351e-06
28234.1	28234.3	9.63268701449351e-06
79912.1	79912.3	9.63268701449351e-06
51026.1	51026.3	9.63268701449351e-06
3945.1	3945.3	9.63268701449351e-06
10060.1	10060.3	9.63268701449351e-06
55907.1	55907.3	9.63268701449351e-06
55500.1	55500.3	9.63268701449351e-06
6660.1	6660.3	9.63268701449351e-06
586.1	586.3	9.63268701449351e-06
3845.1	3845.3	9.63268701449351e-06
11228.1	11228.3	9.63268701449351e-06
8082.1	8082.3	9.63268701449351e-06
3709.1	3709.3	9.63268701449351e-06
26127.1	26127.3	9.63268701449351e-06
51768.1	51768.3	9.63268701449351e-06
9412.1	9412.3	9.63268701449351e-06
56938.1	56938.3	9.63268701449351e-06
8496.1	8496.3	9.63268701449351e-06
51290.1	51290.3	9.63268701449351e-06
83857.1	83857.3	9.63268701449351e-06
65981.1	65981.3	9.63268701449351e-06
1663.1	1663.3	9.63268701449351e-06
160518.1	160518.3	9.63268701449351e-06
121512.1	121512.3	9.63268701449351e-06
144245.1	144245.3	9.63268701449351e-06
55605.1	55605.3	9.63268701449351e-06
114134.1	114134.3	9.63268701449351e-06
29951.1	29951.3	9.63268701449351e-06
283464.1	283464.3	9.63268701449351e-06
10138.1	10138.3	9.63268701449351e-06
144165.1	144165.3	9.63268701449351e-06
51135.1	51135.3	9.63268701449351e-06
5756.1	5756.3	9.63268701449351e-06
196528.1	196528.3	9.63268701449351e-06
81539.1	81539.3	9.63268701449351e-06
54407.1	54407.3	9.63268701449351e-06
10411.1	10411.3	9.63268701449351e-06
55652.1	55652.3	9.63268701449351e-06
51564.1	51564.3	9.63268701449351e-06
7421.1	7421.3	9.63268701449351e-06
79022.1	79022.3	9.63268701449351e-06
29843.1	29843.3	9.63268701449351e-06
5213.1	5213.3	9.63268701449351e-06
121274.1	121274.3	9.63268701449351e-06
904.1	904.3	9.63268701449351e-06
112.1	112.3	9.63268701449351e-06
377.1	377.3	9.63268701449351e-06
23109.1	23109.3	9.63268701449351e-06
5571.1	5571.3	9.63268701449351e-06
121268.1	121268.3	9.63268701449351e-06
55716.1	55716.3	9.63268701449351e-06
84790.1	84790.3	9.63268701449351e-06
10024.1	10024.3	9.63268701449351e-06
79962.1	79962.3	9.63268701449351e-06
65244.1	65244.3	9.63268701449351e-06
10445.1	10445.3	9.63268701449351e-06
91010.1	91010.3	9.63268701449351e-06
57701.1	57701.3	9.63268701449351e-06
23017.1	23017.3	9.63268701449351e-06
359.1	359.3	9.63268701449351e-06
363.1	363.3	9.63268701449351e-06
29127.1	29127.3	9.63268701449351e-06
6602.1	6602.3	9.63268701449351e-06
91012.1	91012.3	9.63268701449351e-06
51474.1	51474.3	9.63268701449351e-06
25840.1	25840.3	9.63268701449351e-06
4891.1	4891.3	9.63268701449351e-06
25875.1	25875.3	9.63268701449351e-06
81566.1	81566.3	9.63268701449351e-06
7024.1	7024.3	9.63268701449351e-06
5463.1	5463.3	9.63268701449351e-06
9802.1	9802.3	9.63268701449351e-06
57228.1	57228.3	9.63268701449351e-06
11226.1	11226.3	9.63268701449351e-06
94.1	94.3	9.63268701449351e-06
91.1	91.3	9.63268701449351e-06
144501.1	144501.3	9.63268701449351e-06
3852.1	3852.3	9.63268701449351e-06
3856.1	3856.3	9.63268701449351e-06
84926.1	84926.3	9.63268701449351e-06
283337.1	283337.3	9.63268701449351e-06
9700.1	9700.3	9.63268701449351e-06
60314.1	60314.3	9.63268701449351e-06
6667.1	6667.3	9.63268701449351e-06
54458.1	54458.3	9.63268701449351e-06
6895.1	6895.3	9.63268701449351e-06
100124700.1	100124700.3	9.63268701449351e-06
3223.1	3223.3	9.63268701449351e-06
3224.1	3224.3	9.63268701449351e-06
3221.1	3221.3	9.63268701449351e-06
23583.1	23583.3	9.63268701449351e-06
23468.1	23468.3	9.63268701449351e-06
3178.1	3178.3	9.63268701449351e-06
22818.1	22818.3	9.63268701449351e-06
25946.1	25946.3	9.63268701449351e-06
3678.1	3678.3	9.63268701449351e-06
5153.1	5153.3	9.63268701449351e-06
5502.1	5502.3	9.63268701449351e-06
9840.1	9840.3	9.63268701449351e-06
10220.1	10220.3	9.63268701449351e-06
85406.1	85406.3	9.63268701449351e-06
29095.1	29095.3	9.63268701449351e-06
1606.1	1606.3	9.63268701449351e-06
1017.1	1017.3	9.63268701449351e-06
5869.1	5869.3	9.63268701449351e-06
6821.1	6821.3	9.63268701449351e-06
64375.1	64375.3	9.63268701449351e-06
2065.1	2065.3	9.63268701449351e-06
5036.1	5036.3	9.63268701449351e-06
23344.1	23344.3	9.63268701449351e-06
84872.1	84872.3	9.63268701449351e-06
6601.1	6601.3	9.63268701449351e-06
10193.1	10193.3	9.63268701449351e-06
283373.1	283373.3	9.63268701449351e-06
1431.1	1431.3	9.63268701449351e-06
9924.1	9924.3	9.63268701449351e-06
6773.1	6773.3	9.63268701449351e-06
8914.1	8914.3	9.63268701449351e-06
283377.1	283377.3	9.63268701449351e-06
5939.1	5939.3	9.63268701449351e-06
11176.1	11176.3	9.63268701449351e-06
5557.1	5557.3	9.63268701449351e-06
9880.1	9880.3	9.63268701449351e-06
4665.1	4665.3	9.63268701449351e-06
6472.1	6472.3	9.63268701449351e-06
56901.1	56901.3	9.63268701449351e-06
22864.1	22864.3	9.63268701449351e-06
2735.1	2735.3	9.63268701449351e-06
4141.1	4141.3	9.63268701449351e-06
114785.1	114785.3	9.63268701449351e-06
3798.1	3798.3	9.63268701449351e-06
79837.1	79837.3	9.63268701449351e-06
196403.1	196403.3	9.63268701449351e-06
2583.1	2583.3	9.63268701449351e-06
6302.1	6302.3	9.63268701449351e-06
1019.1	1019.3	9.63268701449351e-06
1594.1	1594.3	9.63268701449351e-06
4234.1	4234.3	9.63268701449351e-06
10106.1	10106.3	9.63268701449351e-06
121227.1	121227.3	9.63268701449351e-06
9194.1	9194.3	9.63268701449351e-06
9958.1	9958.3	9.63268701449351e-06
23041.1	23041.3	9.63268701449351e-06
57460.1	57460.3	9.63268701449351e-06
57522.1	57522.3	9.63268701449351e-06
144577.1	144577.3	9.63268701449351e-06
11260.1	11260.3	9.63268701449351e-06
29110.1	29110.3	9.63268701449351e-06
2799.1	2799.3	9.63268701449351e-06
84298.1	84298.3	9.63268701449351e-06
51643.1	51643.3	9.63268701449351e-06
11213.1	11213.3	9.63268701449351e-06
55832.1	55832.3	9.63268701449351e-06
8445.1	8445.3	9.63268701449351e-06
5908.1	5908.3	9.63268701449351e-06
55508.1	55508.3	9.63268701449351e-06
4193.1	4193.3	9.63268701449351e-06
1368.1	1368.3	9.63268701449351e-06
11052.1	11052.3	9.63268701449351e-06
8089.1	8089.3	9.63268701449351e-06
10818.1	10818.3	9.63268701449351e-06
10576.1	10576.3	9.63268701449351e-06
144453.1	144453.3	9.63268701449351e-06
117177.1	117177.3	9.63268701449351e-06
4848.1	4848.3	9.63268701449351e-06
27345.1	27345.3	9.63268701449351e-06
5787.1	5787.3	9.63268701449351e-06
83591.1	83591.3	9.63268701449351e-06
55266.1	55266.3	9.63268701449351e-06
23011.1	23011.3	9.63268701449351e-06
64786.1	64786.3	9.63268701449351e-06
29953.1	29953.3	9.63268701449351e-06
3747.1	3747.3	9.63268701449351e-06
144321.1	144321.3	9.63268701449351e-06
11010.1	11010.3	9.63268701449351e-06
11103.1	11103.3	9.63268701449351e-06
22822.1	22822.3	9.63268701449351e-06
4673.1	4673.3	9.63268701449351e-06
79738.1	79738.3	9.63268701449351e-06
114882.1	114882.3	9.63268701449351e-06
23390.1	23390.3	9.63268701449351e-06
144455.1	144455.3	9.63268701449351e-06
6857.1	6857.3	9.63268701449351e-06
5074.1	5074.3	9.63268701449351e-06
4659.1	4659.3	9.63268701449351e-06
79611.1	79611.3	9.63268701449351e-06
29080.1	29080.3	9.63268701449351e-06
160335.1	160335.3	9.63268701449351e-06
55117.1	55117.3	9.63268701449351e-06
8092.1	8092.3	9.63268701449351e-06
9182.1	9182.3	9.63268701449351e-06
25834.1	25834.3	9.63268701449351e-06
91298.1	91298.3	9.63268701449351e-06
160418.1	160418.3	9.63268701449351e-06
4254.1	4254.3	9.63268701449351e-06
1848.1	1848.3	9.63268701449351e-06
282809.1	282809.3	9.63268701449351e-06
8693.1	8693.3	9.63268701449351e-06
490.1	490.3	9.63268701449351e-06
694.1	694.3	9.63268701449351e-06
8411.1	8411.3	9.63268701449351e-06
7334.1	7334.3	9.63268701449351e-06
8738.1	8738.3	9.63268701449351e-06
55785.1	55785.3	9.63268701449351e-06
55591.1	55591.3	9.63268701449351e-06
84101.1	84101.3	9.63268701449351e-06
7112.1	7112.3	9.63268701449351e-06
5250.1	5250.3	9.63268701449351e-06
121457.1	121457.3	9.63268701449351e-06
317.1	317.3	9.63268701449351e-06
23074.1	23074.3	9.63268701449351e-06
55681.1	55681.3	9.63268701449351e-06
121601.1	121601.3	9.63268701449351e-06
27340.1	27340.3	9.63268701449351e-06
4604.1	4604.3	9.63268701449351e-06
56994.1	56994.3	9.63268701449351e-06
79158.1	79158.3	9.63268701449351e-06
79023.1	79023.3	9.63268701449351e-06
3479.1	3479.3	9.63268701449351e-06
51559.1	51559.3	9.63268701449351e-06
728568.1	728568.3	9.63268701449351e-06
29915.1	29915.3	9.63268701449351e-06
4801.1	4801.3	9.63268701449351e-06
7296.1	7296.3	9.63268701449351e-06
50515.1	50515.3	9.63268701449351e-06
84102.1	84102.3	9.63268701449351e-06
160428.1	160428.3	9.63268701449351e-06
55198.1	55198.3	9.63268701449351e-06
10970.1	10970.3	9.63268701449351e-06
11108.1	11108.3	9.63268701449351e-06
9671.1	9671.3	9.63268701449351e-06
11153.1	11153.3	9.63268701449351e-06
23479.1	23479.3	9.63268701449351e-06
338773.1	338773.3	9.63268701449351e-06
6404.1	6404.3	9.63268701449351e-06
23603.1	23603.3	9.63268701449351e-06
54434.1	54434.3	9.63268701449351e-06
84749.1	84749.3	9.63268701449351e-06
283446.1	283446.3	9.63268701449351e-06
83892.1	83892.3	9.63268701449351e-06
89910.1	89910.3	9.63268701449351e-06
326625.1	326625.3	9.63268701449351e-06
4598.1	4598.3	9.63268701449351e-06
51228.1	51228.3	9.63268701449351e-06
84260.1	84260.3	9.63268701449351e-06
88455.1	88455.3	9.63268701449351e-06
488.1	488.3	9.63268701449351e-06
51434.1	51434.3	9.63268701449351e-06
10094.1	10094.3	9.63268701449351e-06
160760.1	160760.3	9.63268701449351e-06
5501.1	5501.3	9.63268701449351e-06
23316.1	23316.3	9.63268701449351e-06
10019.1	10019.3	9.63268701449351e-06
6311.1	6311.3	9.63268701449351e-06
8315.1	8315.3	9.63268701449351e-06
8550.1	8550.3	9.63268701449351e-06
5781.1	5781.3	9.63268701449351e-06
22895.1	22895.3	9.63268701449351e-06
4940.1	4940.3	9.63268701449351e-06
