"R1"	"R2"	"X"
6722.3	27112.3	0.0814531225819126
6722.3	51306.3	0.116911619837762
6722.3	2114.3	0.394011734757174
6722.3	2065.3	0.293692811957143
6722.3	2047.3	0.162679762096934
6722.3	26122.3	0.0926812925651858
6722.3	285203.3	0.0523878812979359
6722.3	957.3	0.121190097175019
6722.3	55740.3	0.105748111427798
6722.3	2018.3	0.290978092496949
6722.3	27436.3	0.218681865415131
6722.3	2010.3	0.124264409535347
6722.3	22936.3	0.187111141690664
6722.3	3692.3	0.0212725229526534
6722.3	83939.3	0.0497682761116527
6722.3	23741.3	0.0027520771257984
6722.3	1944.3	0.0670956310275306
6722.3	30008.3	0.186843679322297
6722.3	1933.3	0.0217492831685618
6722.3	1825.3	0.00332307738006072
6722.3	374407.3	0.140797115992086
6722.3	1760.3	0.2300580633273
6722.3	23405.3	0.140477691793341
6722.3	1676.3	0.0322690163462721
6722.3	8560.3	0.0466399469498053
6722.3	23576.3	0.197107974911008
6722.3	123879.3	0.068521416691962
6722.3	50717.3	0.134372326738013
6722.3	10858.3	0.067633080614224
6722.3	284613.3	0.0908637477135261
6722.3	1500.3	0.0377246815232335
6722.3	1499.3	0.015082823840481
6722.3	58190.3	0.0832253180189609
6722.3	4848.3	0.0733296660137344
6722.3	1265.3	0.28773360237659
6722.3	63967.3	0.240813023436668
6722.3	1364.3	0.14115908893461
6722.3	23122.3	0.00664615476012086
6722.3	1111.3	0.0677661904474668
6722.3	55349.3	0.0720807433022519
6722.3	1108.3	0.0459946253260639
6722.3	91012.3	0.140330656273708
6722.3	9857.3	0.0140105816387578
6722.3	55166.3	0.103027013086037
6722.3	1026.3	0.347014233119955
6722.3	5127.3	0.181041728172646
6722.3	10421.3	0.054058390629962
6722.3	9034.3	0.156612518913341
6722.3	57820.3	0.0612006611597662
6722.3	6347.3	0.0279649761415711
6722.3	79080.3	0.102708460315216
6722.3	26112.3	0.0401948445108378
6722.3	147372.3	0.0448965305180823
6722.3	11335.3	0.0977610610415382
6722.3	868.3	0.0555723975957271
6722.3	4076.3	0.0208134317146821
6722.3	10487.3	0.058162424316966
6722.3	815.3	0.158683954962512
6722.3	810.3	0.183364099575975
6722.3	23705.3	0.0248344766452991
6722.3	59285.3	0.0171357755595428
6722.3	55799.3	0.122860606507046
6722.3	153571.3	0.132022466618926
6722.3	205327.3	0.0261018889257559
6722.3	79074.3	0.0906934517825791
6722.3	54976.3	0.147502505268556
6722.3	284018.3	0.0923777546792907
6722.3	28969.3	0.0987688403167383
6722.3	642.3	0.089221824437282
6722.3	83596.3	0.137435246403398
6722.3	342371.3	0.116718285889332
6722.3	6310.3	0.106298243999002
6722.3	488.3	0.156272824924781
6722.3	1388.3	0.0528195644052866
6722.3	55252.3	0.0435719386924175
6722.3	443.3	0.0842260673907699
6722.3	51665.3	0.0816658120841184
6722.3	10093.3	0.0296899184383938
6722.3	23204.3	0.130105362601591
6722.3	8289.3	7.21510350553283e-05
6722.3	57514.3	0.125523347378439
6722.3	26060.3	0.141602277101309
6722.3	51074.3	0.122906148871201
6722.3	51239.3	0.0714281251663079
6722.3	401138.3	0.0014059733627254
6722.3	51005.3	0.120664402940292
6722.3	4299.3	0.0249446805827637
6722.3	133.3	0.0511194766082164
6722.3	125.3	0.0227247947441759
6722.3	70.3	0.0553713452745741
6722.3	10449.3	0.113395964573913
6722.3	25.3	0.255609819681853
6722.3	55324.3	0.0345326757636966
6722.3	10057.3	0.00977764666565579
6721.3	51545.3	0.0372470553225248
6721.3	22847.3	0.0871845013508727
6721.3	84838.3	0.132980244690208
6721.3	25946.3	0.0275689678225444
6721.3	23036.3	0.19487807394081
6721.3	57178.3	0.0310779350830527
6721.3	9372.3	0.0585201867840401
6721.3	23503.3	0.0475681465560423
6721.3	79776.3	0.155942167273064
6721.3	80149.3	0.0575490158772757
6721.3	9923.3	0.122229256783363
6721.3	57659.3	0.0796572680030345
6721.3	253943.3	0.0182941094958397
6721.3	10413.3	0.0331539195807324
6721.3	10138.3	0.13240053365396
6721.3	80326.3	0.0778554941009426
6721.3	58525.3	0.152172488689998
6721.3	124857.3	0.0562560407293751
6721.3	124997.3	0.0785822406568239
6721.3	64743.3	0.0534832280422236
6721.3	8976.3	0.0246352261922439
6721.3	79720.3	0.0557399454629807
6721.3	55737.3	0.0120548764340316
6721.3	65082.3	0.00200848525193185
6721.3	9686.3	0.0164311441516456
6721.3	8674.3	0.0428317993010535
6721.3	6844.3	0.051145262689394
6721.3	51096.3	0.114203737331416
6721.3	7392.3	0.0979944706710229
6721.3	55585.3	0.0271761178320145
6721.3	7320.3	0.00673957420743662
6721.3	9898.3	0.125446130389485
6721.3	199746.3	0.0498605821602023
6721.3	54957.3	0.044162695229658
6721.3	7283.3	0.0670550070614937
6721.3	10099.3	0.0679353603641627
6721.3	7248.3	0.224688196014204
6721.3	26995.3	0.084550117624284
6721.3	54822.3	0.0371540366044106
6721.3	6738.3	0.0653594677129321
6721.3	440730.3	0.000598278191482449
6721.3	58485.3	0.0468615116185778
6721.3	10293.3	0.0402101999010864
6721.3	1200.3	0.0721119609378176
6721.3	94241.3	0.113617529242686
6721.3	7156.3	0.00418581395458296
6721.3	10140.3	0.0574944507907735
6721.3	9966.3	0.0258188633874808
6721.3	641649.3	0.0315441612672343
6721.3	79134.3	0.245510901625971
6721.3	25976.3	0.0121725244394786
6721.3	8914.3	0.0448513888831297
6721.3	7069.3	0.0373021014310911
6721.3	9755.3	0.0722523067671063
6721.3	29110.3	0.022839917079758
6721.3	9779.3	0.0453781289213137
6721.3	8407.3	0.0840540018546013
6721.3	9145.3	0.0633509670269256
6721.3	11198.3	0.0669065012533492
6721.3	10923.3	0.0926678997297025
6721.3	10228.3	0.10616225398036
6721.3	3925.3	0.0647547700552267
6721.3	90627.3	0.044015659710024
6721.3	6721.3	0.0529670006541231
6721.3	6720.3	0.0826910614401446
6721.3	121665.3	0.0949520252810794
6721.3	132671.3	0.0716370222846457
6721.3	401548.3	0.0452450190880715
6721.3	6643.3	0.0386709699692433
6721.3	6637.3	0.0186109388751047
6721.3	9342.3	0.00490389512224164
6721.3	10051.3	0.00517060142596714
6721.3	9126.3	0.0133275624480457
6721.3	7871.3	0.0825170889930583
6721.3	8671.3	0.161260220381942
6721.3	92745.3	0.111808458828391
6721.3	84255.3	0.0961453091415994
6721.3	206358.3	0.0110655712937312
6721.3	1318.3	0.139975479700378
6721.3	55186.3	0.0268128183184028
6721.3	151295.3	0.0435924510400376
6721.3	6510.3	0.013317979117509
6721.3	9990.3	0.208318411389948
6721.3	23729.3	0.0630481852056723
6721.3	399694.3	0.0122633573890933
6721.3	6456.3	0.0539403418953127
6721.3	10946.3	0.0139743585654507
6721.3	124925.3	0.0641802767338092
6721.3	55209.3	0.0604805012651123
6721.3	8482.3	0.196704862425364
6721.3	57715.3	0.00682316947400111
6721.3	10067.3	0.0731420527417311
6721.3	6297.3	0.0418490346083148
6721.3	10055.3	0.0778760064485617
6721.3	57142.3	0.0732515415650435
6721.3	23168.3	0.0530057228228533
6721.3	8986.3	0.120521915869167
6721.3	6234.3	0.126718253288402
6721.3	6147.3	0.0173815949311321
6721.3	6097.3	0.018308157053852
6721.3	6091.3	0.013026194896576
6721.3	79596.3	0.0229057354469116
6721.3	81847.3	0.0768142103718416
6721.3	390.3	0.0404230971829515
6721.3	440400.3	0.00848318159001775
6721.3	57381.3	0.206722030477858
6721.3	391.3	0.0357435455727695
6721.3	121268.3	0.0210128899473973
6721.3	51458.3	0.206099391536161
6721.3	56963.3	0.12283557649051
6721.3	117584.3	0.100754689100293
6721.3	5980.3	0.0459717656439525
6721.3	57826.3	0.119016383340767
6721.3	23108.3	0.164250356927846
6721.3	5902.3	0.00610311092146098
6721.3	5777.3	0.0687304655712312
6721.3	5725.3	0.0722963914664001
6721.3	29893.3	0.0211711941817565
6721.3	5580.3	0.00953490038294227
6721.3	27166.3	0.121072048440371
6721.3	59335.3	0.00980703417984174
6721.3	79660.3	0.0529670006541231
6721.3	5514.3	0.0165174894102097
6721.3	57460.3	0.104582593032023
6721.3	5494.3	0.0256631170858613
6721.3	79717.3	0.0227697454282709
6721.3	55624.3	0.0654048016934694
6721.3	57449.3	0.133695547014579
6721.3	200150.3	0.0481543546447731
6721.3	23646.3	0.0363961203136356
6721.3	5335.3	0.110160855392142
6721.3	50487.3	0.150763564778437
6721.3	23659.3	0.0220905186214259
6721.3	79837.3	0.0253640968688827
6721.3	11040.3	0.0191493160943414
6721.3	51227.3	0.0357435455727698
6721.3	9063.3	0.0656084405123241
6721.3	9796.3	0.0998736539076541
6721.3	51105.3	0.0547171050891864
6721.3	57649.3	0.0952852192182782
6721.3	27043.3	0.0911393291838188
6721.3	57546.3	0.111675348995149
6721.3	5155.3	0.0173407477513617
6721.3	10015.3	0.0233402779826892
6721.3	27328.3	0.147232918779432
6721.3	5036.3	0.0447784817834332
6721.3	23252.3	0.135995281949531
6721.3	114882.3	0.0659776323807909
6721.3	5000.3	0.0719086777660836
6721.3	9480.3	0.0189144767609995
6721.3	4916.3	0.0354947805530361
6721.3	286053.3	0.13681212082446
6721.3	4900.3	0.0619362828822145
6721.3	7101.3	0.0219074075842646
6721.3	79050.3	0.0256991926033887
6721.3	91662.3	0.0138363457681633
6721.3	28512.3	0.07468162257494
6721.3	4814.3	0.0173541713664374
6721.3	63941.3	0.0924552102274964
6721.3	23054.3	0.0321672009381339
6721.3	10787.3	0.0570720435088136
6721.3	112939.3	0.110269375632423
6721.3	4524.3	0.151699765453334
6721.3	83876.3	0.0659119783982189
6721.3	6945.3	0.0822543982869332
6721.3	4289.3	0.0474797776285503
6721.3	58526.3	0.110144637499705
6721.3	55777.3	0.106961907635937
6721.3	5595.3	0.0614699385271185
6721.3	81631.3	0.139038213976716
6721.3	4097.3	0.111358641487504
6721.3	11313.3	0.0999465610073503
6721.3	51631.3	0.0862451549015309
6721.3	219527.3	0.053517133225326
6721.3	4037.3	0.03631378976239
6721.3	84894.3	0.044905405684649
6721.3	91750.3	0.104745281330309
6721.3	11019.3	0.0327363800789889
6721.3	137994.3	0.0610854067024774
6721.3	3949.3	0.0370204246998539
6721.3	8861.3	0.00865686917562946
6721.3	26524.3	0.0873591379506689
6721.3	3916.3	0.103933767279946
6721.3	54813.3	0.131371005276825
6721.3	54800.3	0.110918712853766
6721.3	90990.3	0.0294320550383596
6721.3	10749.3	0.0970511511370404
6721.3	9424.3	0.0187039575932186
6721.3	3776.3	0.0877261594847109
6721.3	23704.3	0.18211403689945
6721.3	284058.3	0.00902587009323792
6721.3	3727.3	0.00434250927038731
6721.3	3725.3	0.0304383838320176
6721.3	9929.3	0.0626677400565547
6721.3	150771.3	0.0588619705218878
6721.3	3696.3	0.0312545490677311
6721.3	8471.3	0.0219541278735822
6721.3	27152.3	0.0346031893152351
6721.3	3609.3	0.0880228874956435
6721.3	3547.3	0.0703830336192648
6721.3	10643.3	0.0121181825667103
6721.3	3480.3	0.100500709176155
6721.3	10410.3	0.0190699140784959
6721.3	3398.3	0.050291592232296
6721.3	83693.3	0.00622499262463151
6721.3	3235.3	0.00385764678135538
6721.3	3214.3	0.00255138014008417
6721.3	3213.3	0.0977978771896337
6721.3	3204.3	0.16957508260599
6721.3	3207.3	0.0488877892039955
6721.3	3206.3	0.00340505059718185
6721.3	221092.3	0.0977115772544532
6721.3	4670.3	0.0712931795771055
6721.3	220988.3	0.0302979277902936
6721.3	3150.3	0.0734336218669868
6721.3	3157.3	0.0760921136065816
6721.3	124790.3	0.0197907991205481
6721.3	3280.3	0.0320579643275831
6721.3	79654.3	0.117950023381464
6721.3	27198.3	0.0607250577377018
6721.3	23438.3	0.116492411331303
6721.3	2965.3	0.120479167782372
6721.3	83743.3	0.0122860092915445
6721.3	134266.3	0.0832911797811918
6721.3	55890.3	0.0095466151502548
6721.3	57720.3	0.0762199902909199
6721.3	2794.3	0.0194485133113864
6721.3	2783.3	0.0163242856551791
6721.3	2773.3	0.0126825658955529
6721.3	2764.3	0.175221287454021
6721.3	84656.3	0.0573636052025727
6721.3	2717.3	0.146341002470381
6721.3	23062.3	0.0636568830269051
6721.3	51608.3	0.0355087062394271
6721.3	79571.3	0.0892657293179198
6721.3	2627.3	0.0838434826868204
6721.3	50943.3	0.0585362828048561
6721.3	93986.3	0.0643972153678126
6721.3	22862.3	0.0225137427254869
6721.3	2289.3	0.044105286773473
6721.3	84929.3	0.0552127187875551
6721.3	2246.3	0.0600731956664002
6721.3	2867.3	0.118656658318928
6721.3	2237.3	0.0748921571767944
6721.3	25827.3	0.151799324619009
6721.3	64319.3	0.159743419138816
6721.3	84553.3	0.0476582388750889
6721.3	120114.3	0.161110390584947
6721.3	2193.3	0.0723784746036809
6721.3	63939.3	0.0666178572710422
6721.3	130074.3	0.110567389629789
6721.3	27112.3	0.0290857536315965
6721.3	51306.3	0.092701804912805
6721.3	118460.3	0.0199418502377827
6721.3	80004.3	0.174818190402452
6721.3	2069.3	0.0152104521605058
6721.3	57724.3	0.065481516611108
6721.3	60481.3	0.0330457084622245
6721.3	56648.3	0.100236659844095
6721.3	8661.3	0.0352556553979707
6721.3	112398.3	0.116793571103113
6721.3	10969.3	0.0404164091796106
6721.3	22873.3	0.21424945677524
6721.3	9149.3	0.171888743227333
6721.3	1856.3	0.0606889822201747
6721.3	1845.3	0.000815201391411952
6721.3	1843.3	0.00287931577780074
6721.3	1808.3	0.157171526651112
6721.3	22826.3	0.151740389419371
6721.3	1760.3	0.116030749029704
6721.3	1746.3	0.000726391220441696
6721.3	1742.3	0.0438780476419405
6721.3	160851.3	0.0394697200043996
6721.3	27351.3	0.0372448849881005
6721.3	55635.3	0.000378067035034191
6721.3	1633.3	0.213735399721564
6721.3	80344.3	0.00142315858207575
6721.3	9802.3	0.00644040443599314
6721.3	153090.3	0.0601727548320741
6721.3	84418.3	0.00551690283273019
6721.3	1588.3	0.0663299287687219
6721.3	51596.3	0.0410691286576681
6721.3	8065.3	0.0552487943050828
6721.3	5476.3	0.0433257447363122
6721.3	23283.3	0.105442317299441
6721.3	27254.3	0.160558087679319
6721.3	1431.3	0.0398473863102306
6721.3	9244.3	0.0473822566755947
6721.3	22818.3	0.0336769054461389
6721.3	29099.3	0.0614583013460664
6721.3	246175.3	0.0639941183162427
6721.3	161198.3	0.138843465758502
6721.3	1186.3	0.123485268227389
6721.3	23122.3	0.0297945589034853
6721.3	51550.3	0.0881988827213753
6721.3	63922.3	0.1892858858943
6721.3	1141.3	0.104951992680148
6721.3	8646.3	0.0150952836112558
6721.3	25978.3	0.0544068791999507
6721.3	8545.3	0.0246898968260101
6721.3	9702.3	0.016901575182265
6721.3	27443.3	0.0122227796367238
6721.3	1051.3	0.0272226664157819
6721.3	23607.3	0.132099922167132
6721.3	10666.3	0.00924381789492774
6721.3	595.3	0.00166640782638653
6721.3	200014.3	0.0584026863343731
6721.3	782.3	0.148220185707013
6721.3	56260.3	0.100450941506433
6721.3	716.3	0.0478415408631085
6721.3	83608.3	0.0199238935197164
6721.3	284018.3	0.069090190593071
6721.3	124944.3	0.0581058364518194
6721.3	2186.3	0.0525298662977454
6721.3	665.3	0.0674053086317837
6721.3	627.3	0.0232932693285736
6721.3	571.3	0.195033820242429
6721.3	4287.3	0.126182046403589
6721.3	9296.3	0.0627585730061694
6721.3	523.3	0.0363527608993906
6721.3	9114.3	0.0262789036396367
6721.3	527.3	0.0264485910617208
6721.3	533.3	0.0888169577804902
6721.3	55102.3	0.01332304477913
6721.3	55252.3	0.0963940741613326
6721.3	439.3	0.0702929413002185
6721.3	10564.3	0.034808673397266
6721.3	23237.3	0.00718741216475635
6721.3	282679.3	0.00365164528249042
6721.3	56172.3	0.0278123029748943
6721.3	401138.3	0.0561970593160696
6721.3	83607.3	0.0383288771096239
6721.3	51005.3	0.00503675096215751
6721.3	262.3	0.00220298898403523
6721.3	84964.3	0.0110359928286869
6721.3	56052.3	0.0891700536281408
6721.3	8165.3	0.0545633815662124
6721.3	27125.3	0.0703462020370962
6721.3	170689.3	0.0737809954839046
6721.3	55902.3	0.0380822207765741
6721.3	47.3	0.0763783187173461
6721.3	84836.3	0.0197273000383266
6721.3	16.3	0.0596143558444683
6720.3	51545.3	0.10131565657424
6720.3	22847.3	0.0891427314055585
6720.3	84838.3	0.0848557796309367
6720.3	25946.3	0.0860122319092871
6720.3	23036.3	0.0565417232393158
6720.3	57178.3	0.127530988659006
6720.3	9372.3	0.0229848284786348
6720.3	23503.3	0.157633691024025
6720.3	79776.3	0.115575759297372
6720.3	80149.3	0.190979579979684
6720.3	9923.3	0.100822467203623
6720.3	57659.3	0.0560203696734376
6720.3	253943.3	0.0204895892608275
6720.3	10413.3	0.0389335131195878
6720.3	10138.3	0.0648499128940982
6720.3	80326.3	0.274349806578932
6720.3	58525.3	0.135538121882774
6720.3	124857.3	0.042607308233214
6720.3	124997.3	0.0413918745415586
6720.3	64743.3	0.0321672868461721
6720.3	8976.3	0.00805704652096462
6720.3	79720.3	0.0775475398882439
6720.3	55737.3	0.0220386259406639
6720.3	65082.3	0.0822154580180808
6720.3	9686.3	0.0246959155630308
6720.3	8674.3	0.0238382295083311
6720.3	6844.3	0.0440909603578798
6720.3	51096.3	0.0260409301275685
6720.3	7392.3	0.0105723357094477
6720.3	55585.3	0.00938476868699867
6720.3	7320.3	0.126593722935343
6720.3	9898.3	0.0860146100233708
6720.3	199746.3	0.0700366257749557
6720.3	54957.3	0.104437951060547
6720.3	7283.3	0.0314693626906942
6720.3	10099.3	0.00826972058909592
6720.3	7248.3	0.00303346518055634
6720.3	26995.3	0.234350466350949
6720.3	54822.3	0.0187060817139759
6720.3	6738.3	0.0241033137626146
6720.3	440730.3	0.0273116592158314
6720.3	58485.3	0.0201389765700812
6720.3	10293.3	0.00899429681055274
6720.3	1200.3	0.0163625486282098
6720.3	94241.3	0.170790602205685
6720.3	7156.3	0.00483555190512816
6720.3	10140.3	0.106608855183365
6720.3	9966.3	0.0472871138367235
6720.3	641649.3	0.0165803037920368
6720.3	79134.3	0.113160369175929
6720.3	25976.3	0.167401870843053
6720.3	8914.3	0.101565177658615
6720.3	7069.3	0.0881391404803855
6720.3	9755.3	0.0587852710383239
6720.3	29110.3	0.0441381672844374
6720.3	9779.3	0.0499261927476959
6720.3	8407.3	0.0397778217728774
6720.3	9145.3	0.0653091970816117
6720.3	11198.3	0.0258896454761375
6720.3	10923.3	0.0385936919365056
6720.3	10228.3	0.111600063781368
6720.3	3925.3	0.0114981572016001
6720.3	90627.3	0.0213319910031997
6720.3	6721.3	0.0826910614401446
6720.3	6720.3	0.222616713751365
6720.3	121665.3	0.0527026878985567
6720.3	132671.3	0.104245373176759
6720.3	401548.3	0.00585195235356916
6720.3	6643.3	0.0138048341332204
6720.3	6637.3	0.0419444468745871
6720.3	9342.3	0.0594706837771937
6720.3	10051.3	0.0686691060438416
6720.3	9126.3	0.0422458144260568
6720.3	7871.3	0.0142036461597872
6720.3	8671.3	0.217364895172918
6720.3	92745.3	0.0246550683832602
6720.3	84255.3	0.0635369582494862
6720.3	206358.3	0.124646771025563
6720.3	1318.3	0.194099434704167
6720.3	55186.3	0.022695216279131
6720.3	151295.3	0.0613342576302494
6720.3	6510.3	0.0977314520006224
6720.3	9990.3	0.222616713751365
6720.3	23729.3	0.134854879478329
6720.3	399694.3	0.0771517393488767
6720.3	6456.3	0.0937702889928661
6720.3	10946.3	0.0106469265063284
6720.3	124925.3	0.121849465466491
6720.3	55209.3	0.0907460543143165
6720.3	8482.3	0.106375430119806
6720.3	57715.3	0.166548200385955
6720.3	10067.3	0.315019544660859
6720.3	6297.3	0.0658235235626883
6720.3	10055.3	0.0504247020655382
6720.3	57142.3	0.037188225670151
6720.3	23168.3	0.0485389424881416
6720.3	8986.3	0.024811840176922
6720.3	6234.3	0.223929668395978
6720.3	6147.3	0.0841082975137016
6720.3	6097.3	0.20857005659508
6720.3	6091.3	0.0315962865919106
6720.3	79596.3	0.0374145569761102
6720.3	81847.3	0.00752940368226317
6720.3	390.3	0.105897671797392
6720.3	440400.3	0.0555412866899854
6720.3	57381.3	0.0826796876825994
6720.3	391.3	0.00203275920382546
6720.3	121268.3	0.0477036499374428
6720.3	51458.3	0.193340405014626
6720.3	56963.3	0.12958634093613
6720.3	117584.3	0.143421064654851
6720.3	5980.3	0.100518929317728
6720.3	57826.3	0.188407687491981
6720.3	23108.3	0.116585176056089
6720.3	5902.3	0.014069563052063
6720.3	5777.3	0.026711489547505
6720.3	5725.3	0.082149069352509
6720.3	29893.3	0.0582483080888697
6720.3	5580.3	0.0260727565132982
6720.3	27166.3	0.131302392632312
6720.3	59335.3	0.037065877455263
6720.3	79660.3	0.012260979275009
6720.3	5514.3	0.101411236035518
6720.3	57460.3	0.32570086298753
6720.3	5494.3	0.0300636587553696
6720.3	79717.3	0.129355710149932
6720.3	55624.3	0.126222624155959
6720.3	57449.3	0.246513924673002
6720.3	200150.3	0.0366722472503217
6720.3	23646.3	0.0299345645197284
6720.3	5335.3	0.0507619219208014
6720.3	50487.3	0.205577434755938
6720.3	23659.3	0.0304032721587918
6720.3	79837.3	0.177539242530547
6720.3	11040.3	0.00585672401581213
6720.3	51227.3	0.000683998469086515
6720.3	9063.3	0.0565417232393155
6720.3	9796.3	0.144835748799563
6720.3	51105.3	0.0041088053492472
6720.3	57649.3	0.0248182596431454
6720.3	27043.3	0.0217256212081415
6720.3	57546.3	0.155747697912432
6720.3	5155.3	0.0179071841230393
6720.3	10015.3	0.0292696551048708
6720.3	27328.3	0.0948660519004298
6720.3	5036.3	0.0308356348529265
6720.3	23252.3	0.0993189728879414
6720.3	114882.3	0.1567439450494
6720.3	5000.3	0.0967726432676813
6720.3	9480.3	0.100674945046748
6720.3	4916.3	0.026215373777822
6720.3	286053.3	0.0102635395240691
6720.3	4900.3	0.0456526800222247
6720.3	7101.3	0.18749083077514
6720.3	79050.3	0.0436875938789088
6720.3	91662.3	0.0813216964458549
6720.3	28512.3	0.122747608292221
6720.3	4814.3	0.122837700611268
6720.3	63941.3	0.0812196975183541
6720.3	23054.3	0.066966536791889
6720.3	10787.3	0.0350922154620927
6720.3	112939.3	0.123254723349229
6720.3	4524.3	0.0699820606884534
6720.3	83876.3	0.190180682388748
6720.3	6945.3	0.216235094960546
6720.3	4289.3	0.10180275044148
6720.3	58526.3	0.0211193015009942
6720.3	55777.3	0.0368214531043795
6720.3	5595.3	0.202199275525593
6720.3	81631.3	0.0241888005060229
6720.3	4097.3	0.138848516278326
6720.3	11313.3	0.128318928655673
6720.3	51631.3	0.15641939274457
6720.3	219527.3	0.0147963096079442
6720.3	4037.3	0.104265215367776
6720.3	84894.3	0.0882149325285236
6720.3	91750.3	0.0566186459366144
6720.3	11019.3	0.0072207851500019
6720.3	137994.3	0.017019121845599
6720.3	3949.3	0.031560211074383
6720.3	8861.3	0.0289703773026868
6720.3	26524.3	0.167861155030566
6720.3	3916.3	0.0241880812570975
6720.3	54813.3	0.256282860556671
6720.3	54800.3	0.00473355297762773
6720.3	90990.3	0.0100582786557719
6720.3	10749.3	0.0285262592565859
6720.3	9424.3	0.198278352875749
6720.3	3776.3	0.083578900503852
6720.3	23704.3	0.157227667573389
6720.3	284058.3	0.00267591049314164
6720.3	3727.3	0.112507751039985
6720.3	3725.3	0.0977658024395898
6720.3	9929.3	0.0622329838142612
6720.3	150771.3	0.0179454299749922
6720.3	3696.3	0.16468511317014
6720.3	8471.3	0.0299895303354324
6720.3	27152.3	0.0156456950400403
6720.3	3609.3	0.009544221602096
6720.3	3547.3	0.179382218127945
6720.3	10643.3	0.0435787485673803
6720.3	3480.3	0.0083081896547821
6720.3	10410.3	0.0146769478079758
6720.3	3398.3	0.120771660167276
6720.3	83693.3	0.078362923908735
6720.3	3235.3	0.0506467533715518
6720.3	3214.3	0.0289703773026868
6720.3	3213.3	0.120918426259509
6720.3	3204.3	0.186800661808102
6720.3	3207.3	0.036746375670258
6720.3	3206.3	0.026548003491521
6720.3	221092.3	0.0151925967845515
6720.3	4670.3	0.0438317736708243
6720.3	220988.3	0.0222326945720935
6720.3	3150.3	0.103269027950242
6720.3	3157.3	0.0541624086354006
6720.3	124790.3	0.0192763259035967
6720.3	3280.3	0.0289343017851592
6720.3	79654.3	0.0113513911093674
6720.3	27198.3	0.101189002100424
6720.3	23438.3	0.151373321671662
6720.3	2965.3	0.00212577792193881
6720.3	83743.3	0.0245784151133629
6720.3	134266.3	0.22774886154572
6720.3	55890.3	0.0463135031681323
6720.3	57720.3	0.0188774779838241
6720.3	2794.3	0.04840564533437
6720.3	2783.3	0.0233991003343128
6720.3	2773.3	0.0659252530627888
6720.3	2764.3	0.0508393312553405
6720.3	84656.3	0.038038907575996
6720.3	2717.3	0.156700440897964
6720.3	23062.3	0.140595725093917
6720.3	51608.3	0.0169850845407906
6720.3	79571.3	0.0532686470631744
6720.3	2627.3	0.323305584484505
6720.3	50943.3	0.0226588713342025
6720.3	93986.3	0.229254394074122
6720.3	22862.3	0.0448577980288892
6720.3	2289.3	0.0058355018172181
6720.3	84929.3	0.0801401679373012
6720.3	2246.3	0.0232970771465153
6720.3	2867.3	0.117135308627292
6720.3	2237.3	0.0149008142506239
6720.3	25827.3	0.0873050749354818
6720.3	64319.3	0.0751142084828089
6720.3	84553.3	0.00538568447633129
6720.3	120114.3	0.199287769634467
6720.3	2193.3	0.0260810212426973
6720.3	63939.3	0.123331646046526
6720.3	130074.3	0.0734700422326375
6720.3	27112.3	0.239747150114605
6720.3	51306.3	0.0876647999573208
6720.3	118460.3	0.0366397006931541
6720.3	80004.3	0.0581942912873504
6720.3	2069.3	0.106732721383714
6720.3	57724.3	0.0502887120468966
6720.3	60481.3	0.0228784471892286
6720.3	56648.3	0.162295285916141
6720.3	8661.3	0.0633501401766392
6720.3	112398.3	0.10907398308522
6720.3	10969.3	0.0673561513992296
6720.3	22873.3	0.179438405263889
6720.3	9149.3	0.221643372510175
6720.3	1856.3	0.070615788526221
6720.3	1845.3	0.124660696711954
6720.3	1843.3	0.0403595276267661
6720.3	1808.3	0.185424223515342
6720.3	22826.3	0.0710321014132072
6720.3	1760.3	0.124434081523357
6720.3	1746.3	0.0440889221451605
6720.3	1742.3	0.0200010950745955
6720.3	160851.3	0.0650986779138314
6720.3	27351.3	0.0871146673861179
6720.3	55635.3	0.0539518894676197
6720.3	1633.3	0.247084168862623
6720.3	80344.3	0.066240825158231
6720.3	9802.3	0.047732633903838
6720.3	153090.3	0.162480242216478
6720.3	84418.3	0.106569914914512
6720.3	1588.3	0.0975710542213762
6720.3	51596.3	0.0485215237345946
6720.3	8065.3	0.0123018264547793
6720.3	5476.3	0.120184696013904
6720.3	23283.3	0.0482895885987725
6720.3	27254.3	0.195255886982517
6720.3	1431.3	0.0210675923395944
6720.3	9244.3	0.00712910090805461
6720.3	22818.3	0.0743286560304058
6720.3	29099.3	0.0198361947488279
6720.3	246175.3	0.0218821235744029
6720.3	161198.3	0.204078133690976
6720.3	1186.3	0.170613988221007
6720.3	23122.3	0.067971937953005
6720.3	51550.3	0.178965195389984
6720.3	63922.3	0.095357203058328
6720.3	1141.3	0.0188776606129047
6720.3	8646.3	0.0992059746731161
6720.3	25978.3	0.029724045351948
6720.3	8545.3	0.00529540031614324
6720.3	9702.3	0.0315236489196154
6720.3	27443.3	0.0225882718746263
6720.3	1051.3	0.144283445893935
6720.3	23607.3	0.269010066015863
6720.3	10666.3	0.0957698990782309
6720.3	595.3	0.00742245927775832
6720.3	200014.3	0.0348561931463031
6720.3	782.3	0.269862980408318
6720.3	56260.3	0.0302154300440418
6720.3	716.3	0.0635369582494865
6720.3	83608.3	0.0084417861252656
6720.3	284018.3	0.0184594870286679
6720.3	124944.3	0.0551357498765902
6720.3	2186.3	0.128028829818928
6720.3	665.3	0.0745188463699297
