"D1"	"D2"	"X"
8927.2	8927.3	0.236175765782068
9807.2	9807.3	0.00205307647239139
10293.2	10293.3	0.429448008966085
4486.2	4486.3	0.176852309818987
6405.2	6405.3	0.155133197831404
2771.2	2771.3	0.396410625282444
7866.2	7866.3	0.0711957305437925
11334.2	11334.3	0.161032211226533
9254.2	9254.3	0.273994792176847
1154.2	1154.3	0.0409886363958593
1795.2	1795.3	0.0372618229228592
23132.2	23132.3	0.258419562870873
57060.2	57060.3	0.00523948601787184
84836.2	84836.3	0.2248579886419
1849.2	1849.3	0.161292012463444
25886.2	25886.3	0.204426321224115
211.2	211.3	0.161962875733364
11344.2	11344.3	0.275121566181509
132158.2	132158.3	0.154425266854512
8314.2	8314.3	0.0739366579949085
51533.2	51533.3	0.121199635547545
56920.2	56920.3	0.293645523650874
64943.2	64943.3	0.23082335645621
28972.2	28972.3	0.0511412183593906
6787.2	6787.3	0.192478868936284
3700.2	3700.3	0.0467877420155826
91869.2	91869.3	0.0921964435905508
5580.2	5580.3	0.169266339612073
7086.2	7086.3	0.104179037395266
55802.2	55802.3	0.0647276292481176
776.2	776.3	0.493679478247428
55349.2	55349.3	0.347815021418024
55540.2	55540.3	0.229654467081101
55799.2	55799.3	0.0913297332746855
57408.2	57408.3	0.207439670620427
7474.2	7474.3	0.114492858977659
54756.2	54756.3	0.00264853454722975
26060.2	26060.3	0.0434794144818189
201626.2	201626.3	0.0781200592293135
7871.2	7871.3	0.142953661564052
11102.2	11102.3	0.191705040596918
54899.2	54899.3	0.122273528802018
5162.2	5162.3	0.0674487183562792
11170.2	11170.3	0.540926761473193
2272.2	2272.3	0.0788610175789548
5793.2	5793.3	0.258988479798792
57415.2	57415.3	0.383731436393499
166336.2	166336.3	0.0132995480046967
56999.2	56999.3	0.102159116996679
115286.2	115286.3	0.0399726715550486
26018.2	26018.3	0.343447555831377
84541.2	84541.3	0.0829119495970065
8801.2	8801.3	0.24411851878961
285203.2	285203.3	0.235870864789731
7110.2	7110.3	0.0618349727563617
56203.2	56203.3	0.305123720236025
23150.2	23150.3	0.321512982306565
4286.2	4286.3	0.17917225559877
27086.2	27086.3	0.0507505429949459
2850.2	2850.3	0.44839511145065
23429.2	23429.3	0.0224292749577234
727936.2	727936.3	0.0968046385438731
23024.2	23024.3	0.086508827832699
5067.2	5067.3	0.0150266397936226
6092.2	6092.3	0.383632340685647
6091.2	6091.3	0.327200598064416
253559.2	253559.3	0.454768345326745
25978.2	25978.3	0.147699635849085
8545.2	8545.3	0.0725032164450788
55279.2	55279.3	0.274027948250651
2042.2	2042.3	0.339254211392917
63899.2	63899.3	0.0218190914087695
285220.2	285220.3	0.0698197869311304
56650.2	56650.3	0.327478064036796
1371.2	1371.3	0.177132744274628
10402.2	10402.3	0.243525046157853
131566.2	131566.3	0.285810121384076
1295.2	1295.3	0.199078747975487
56954.2	56954.3	0.0663425342190697
57337.2	57337.3	0.158054970062742
57092.2	57092.3	0.137496015641586
79598.2	79598.3	0.0575611048081573
868.2	868.3	0.104565327088416
56987.2	56987.3	0.0846580982216858
961.2	961.3	0.140412836684242
50852.2	50852.3	0.00168518800472319
10225.2	10225.3	0.0191347781814869
55347.2	55347.3	0.0625451752604141
79669.2	79669.3	0.143809394913931
151887.2	151887.3	0.430548066660703
131450.2	131450.3	0.0824114039589359
80218.2	80218.3	0.0667540494621378
523.2	523.3	0.0465214851131932
54762.2	54762.3	0.0587494564077658
201633.2	201633.3	0.268716253008922
26137.2	26137.3	0.18339331729462
2596.2	2596.3	0.200971118918818
4045.2	4045.3	0.107775713230746
57514.2	57514.3	0.00642146650310195
56983.2	56983.3	0.0863014424938775
10063.2	10063.3	0.00337201611545403
2932.2	2932.3	0.0923396723381926
165829.2	165829.3	0.140554687777761
116064.2	116064.3	0.0194253352639878
11167.2	11167.3	0.14164247068949
285282.2	285282.3	0.189741838083852
2960.2	2960.3	0.113922015859654
9515.2	9515.3	0.255303307658109
10721.2	10721.3	0.23520531163517
51725.2	51725.3	0.0461364744899027
3059.2	3059.3	0.00553516526168186
9657.2	9657.3	0.00585043543104699
942.2	942.3	0.177964313073608
131076.2	131076.3	0.169511590279256
54554.2	54554.3	0.0805050174614193
3836.2	3836.3	0.0466709420383514
151636.2	151636.3	0.0926676424647394
165631.2	165631.3	0.0264425459260078
84925.2	84925.3	0.139846756800869
8997.2	8997.3	0.272028226566576
7372.2	7372.3	0.293136290354077
7707.2	7707.3	0.105178261944672
8723.2	8723.3	0.113315714569659
5361.2	5361.3	0.410114864205771
131601.2	131601.3	0.00615459993337193
11343.2	11343.3	0.101175834191544
166348.2	166348.3	0.0143538503336163
2624.2	2624.3	0.014369747060699
6184.2	6184.3	0.116028771629368
7879.2	7879.3	0.0251221304987932
339122.2	339122.3	0.263857617867785
57461.2	57461.3	0.0894595414391724
8930.2	8930.3	0.278861944802759
23129.2	23129.3	0.0619669078829138
23023.2	23023.3	0.398003667800681
131870.2	131870.3	0.0241584808907851
11222.2	11222.3	0.033759406718001
55.2	55.3	0.118594539821664
27031.2	27031.3	0.0912454516681517
55573.2	55573.3	0.286789755007928
11073.2	11073.3	0.128156255115802
51560.2	51560.3	0.177183248428796
80111.2	80111.3	0.008423910120271
6259.2	6259.3	0.140794898089119
51421.2	51421.3	0.425326981868312
339855.2	339855.3	0.225559157351474
2047.2	2047.3	0.23643556701898
55167.2	55167.3	0.0104857343030605
5096.2	5096.3	0.152069689617999
80723.2	80723.3	0.2396567126926
51163.2	51163.3	0.0383800794427452
25852.2	25852.3	0.0753922078538349
22808.2	22808.3	0.0723602342476042
80321.2	80321.3	0.125027299945855
55179.2	55179.3	0.0196180494383513
5291.2	5291.3	0.364508161906811
668.2	668.3	0.581970130311492
9276.2	9276.3	0.0448882662055222
64084.2	64084.3	0.0773769867355362
55186.2	55186.3	0.106104580314118
253461.2	253461.3	0.255010479048448
5922.2	5922.3	0.0181287084795744
9616.2	9616.3	0.094411924951004
483.2	483.3	0.11732295976064
7029.2	7029.3	0.221764649026968
256356.2	256356.3	0.257826090239116
54464.2	54464.3	0.143145639248403
5357.2	5357.3	0.0244583748332645
23350.2	23350.3	0.0603720678756448
9435.2	9435.3	0.174708869447425
285195.2	285195.3	0.156240118458628
5352.2	5352.3	0.561595917269242
5359.2	5359.3	0.312899553983152
1359.2	1359.3	0.270177496955563
84343.2	84343.3	0.320218815003361
4071.2	4071.3	0.11329141626793
25937.2	25937.3	0.415328430455284
51122.2	51122.3	0.211447631473351
11342.2	11342.3	0.0645644192206597
5217.2	5217.3	0.014878619985938
9819.2	9819.3	0.167760692866107
27230.2	27230.3	0.111780412511035
83939.2	83939.3	0.120813345854395
6478.2	6478.3	0.0950851884491384
116931.2	116931.3	0.419897053203236
285313.2	285313.3	0.0645691952462187
56670.2	56670.3	0.112842442963627
4154.2	4154.3	0.301535613342925
5028.2	5028.3	0.0352814297124539
5912.2	5912.3	0.23722316290681
26084.2	26084.3	0.0983755856381577
285315.2	285315.3	0.0781755281617662
9197.2	9197.3	0.138622527194364
8833.2	8833.3	0.259318564069475
7881.2	7881.3	0.00966773065233079
6747.2	6747.3	0.0823919417344362
25976.2	25976.3	0.00904123064782433
57018.2	57018.3	0.170609331429526
6474.2	6474.3	0.378261763105545
51319.2	51319.3	0.0907938437195161
4291.2	4291.3	0.248079042758536
85476.2	85476.3	0.404006291276014
57560.2	57560.3	0.0805520603883541
10051.2	10051.3	0.310292923220125
286827.2	286827.3	0.0578013151195158
3840.2	3840.3	0.118400764648282
151742.2	151742.3	0.173257865976756
8706.2	8706.3	0.448882768378813
51068.2	51068.3	0.39394814771112
11235.2	11235.3	0.169738235442364
27333.2	27333.3	0.307033567960773
55892.2	55892.3	0.264765969515969
7095.2	7095.3	0.0417288749332988
80012.2	80012.3	0.0101840292819457
6498.2	6498.3	0.0237988474560072
57709.2	57709.3	0.00838665445924957
56648.2	56648.3	0.00948544875463645
64778.2	64778.3	0.23882144969515
57552.2	57552.3	0.0598037587366845
22871.2	22871.3	0.152143431074877
79718.2	79718.3	0.077431719177976
64393.2	64393.3	0.049895081282983
5290.2	5290.3	0.127977884851275
51193.2	51193.3	0.121276275459887
55669.2	55669.3	0.0660440043411095
59345.2	59345.3	0.402531008142993
86.2	86.3	0.0296829180487633
4711.2	4711.3	0.188418555041065
8975.2	8975.3	0.0373940747045157
51555.2	51555.3	0.00710980655443924
151613.2	151613.3	0.0362821892990073
339829.2	339829.3	0.0796748821085552
8087.2	8087.3	0.141739533132947
6657.2	6657.3	0.0803830405734074
23101.2	23101.3	0.138852368328694
89857.2	89857.3	0.0790638148462667
54800.2	54800.3	0.229468989212183
55486.2	55486.3	0.00788802056510188
10057.2	10057.3	0.02998647476213
8893.2	8893.3	0.0505080556731503
1857.2	1857.3	0.0740139899683964
1173.2	1173.3	0.121196784913395
55324.2	55324.3	0.138463747855389
94032.2	94032.3	0.5063709274731
1981.2	1981.3	0.0718737519850322
1181.2	1181.3	0.144830872270313
8646.2	8646.3	0.0608951287725762
2049.2	2049.3	0.110217064839369
64110.2	64110.3	0.270451599830739
23355.2	23355.3	0.0289836010314401
285382.2	285382.3	0.0978612724516248
1962.2	1962.3	0.324794387972679
200879.2	200879.3	0.257173628194676
59343.2	59343.3	0.0266875923145958
10644.2	10644.3	0.0384658538148533
6434.2	6434.3	0.0908274051820665
2119.2	2119.3	0.146662998255634
55171.2	55171.3	0.0183209486158095
5648.2	5648.3	0.267476344110029
604.2	604.3	0.38811339157246
4026.2	4026.3	0.041559667467914
9076.2	9076.3	0.214908143894008
10686.2	10686.3	0.0865621826210158
3556.2	3556.3	0.049857825621961
152137.2	152137.3	0.0149093308143394
151963.2	151963.3	0.261378793163446
84239.2	84239.3	0.102812315531131
4976.2	4976.3	0.352648755518248
3280.2	3280.3	0.0511922566033592
79572.2	79572.3	0.0292965546564558
93109.2	93109.3	0.0263681830241028
55341.2	55341.3	0.0223235484212712
23527.2	23527.3	0.000868824460001132
5504.2	5504.3	0.236269778862523
200958.2	200958.3	0.093135363130273
10188.2	10188.3	0.297365837308442
7037.2	7037.3	0.234503406435582
5130.2	5130.3	0.13636665345466
26043.2	26043.3	0.243563038308887
165918.2	165918.3	0.08641110977897
348793.2	348793.3	0.192328335341481
200933.2	200933.3	0.377038877778011
84984.2	84984.3	0.152554946317945
54965.2	54965.3	0.0210976946104741
5062.2	5062.3	0.00615016924488721
205564.2	205564.3	0.140119386696018
622.2	622.3	0.149756811908695
84248.2	84248.3	0.211564940452635
84859.2	84859.3	0.345408811326288
84223.2	84223.3	0.448194428327474
89782.2	89782.3	0.131713877801229
7700.2	7700.3	0.186927416593256
54872.2	54872.3	0.0563037191278472
5158.2	5158.3	0.141814058901153
10815.2	10815.3	0.0773769867355362
84286.2	84286.3	0.278861944802759
53834.2	53834.3	0.0226343437521961
10417.2	10417.3	0.0378903770198304
1487.2	1487.3	0.390969109058299
7884.2	7884.3	0.224741153700745
10460.2	10460.3	0.205445482036148
3954.2	3954.3	0.0108724980343389
79441.2	79441.3	0.131532182864423
6047.2	6047.3	0.21199993681092
8603.2	8603.3	0.0753435011886993
79155.2	79155.3	0.162463623771647
6452.2	6452.3	0.0365603917614007
118.2	118.3	0.0429260879098755
8602.2	8602.3	0.0983840708966718
2868.2	2868.3	0.144012349564268
3064.2	3064.3	0.192813601330148
6002.2	6002.3	0.0263195158928785
285489.2	285489.3	0.146349654276356
166793.2	166793.3	0.12145628516583
4487.2	4487.3	0.326109228028524
132884.2	132884.3	0.497362536243976
2121.2	2121.3	0.000921442758304487
1400.2	1400.3	0.159697780245134
9778.2	9778.3	0.212469108829734
57533.2	57533.3	0.232119983240623
93624.2	93624.3	0.221223839710702
80273.2	80273.3	0.0305778332497503
57537.2	57537.3	0.0146495295774272
56606.2	56606.3	0.0198354728529326
9948.2	9948.3	0.0914264138539244
85460.2	85460.3	0.38664683751046
116449.2	116449.3	0.343969101476709
9957.2	9957.3	0.351186301043465
9364.2	9364.3	0.0443564242230413
132864.2	132864.3	0.167070238670634
26234.2	26234.3	0.0905307178103264
202018.2	202018.3	0.0411338505865819
5860.2	5860.3	0.0523415550529139
80306.2	80306.3	0.0919511111178825
54876.2	54876.3	0.071511000713157
64151.2	64151.3	0.142532749409333
254251.2	254251.3	0.113604443592104
133015.2	133015.3	0.0379011938571763
10891.2	10891.3	0.381316741043249
1665.2	1665.3	0.097201784608279
91050.2	91050.3	0.0190397820608518
51091.2	51091.3	0.155756847201762
55300.2	55300.3	0.364163131094773
23231.2	23231.3	0.335536011879485
3516.2	3516.3	0.132922428115348
55296.2	55296.3	0.107925195243653
5099.2	5099.3	0.228948650248345
116984.2	116984.3	0.223466839774979
55286.2	55286.3	0.145917811617721
55276.2	55276.3	0.361952391486966
51274.2	51274.3	0.034619788191061
81793.2	81793.3	0.165907849110958
10333.2	10333.3	0.145463353034936
92689.2	92689.3	0.282547116943441
80008.2	80008.3	0.0962052001864837
152831.2	152831.3	0.130509846909234
6133.2	6133.3	0.403746016000974
11019.2	11019.3	0.0518816733243424
7358.2	7358.3	0.35018131316864
3093.2	3093.3	0.11559982462207
23244.2	23244.3	0.0425169882331172
55728.2	55728.3	0.197021571915878
399.2	399.3	0.264400007238386
54502.2	54502.3	0.327235739581301
323.2	323.3	0.37733662614877
22998.2	22998.3	0.210261077362775
55161.2	55161.3	0.0337442615154147
10463.2	10463.3	0.201429371285657
389206.2	389206.3	0.0723777110290226
10396.2	10396.3	0.123757559645436
60558.2	60558.3	0.167056673522383
152519.2	152519.3	0.306905010377589
7294.2	7294.3	0.170086532984478
57606.2	57606.3	0.158974817732227
54940.2	54940.3	0.00892888644682601
132299.2	132299.3	0.372222155607108
23142.2	23142.3	0.141290523966093
132671.2	132671.3	0.335624508184686
64854.2	64854.3	0.356391382034464
3815.2	3815.3	0.080766479632408
79644.2	79644.3	0.0399850261751569
9575.2	9575.3	0.00181485160411532
9662.2	9662.3	0.21254147689217
10606.2	10606.3	0.135687492880276
132946.2	132946.3	0.156548286181043
5978.2	5978.3	0.349755624988363
84273.2	84273.3	0.191316681776821
253017.2	253017.3	0.0880993135407891
55236.2	55236.3	0.0884934043141876
91746.2	91746.3	0.175491959069229
7365.2	7365.3	0.144069991590241
7363.2	7363.3	0.589827148480838
401138.2	401138.3	0.10738788850045
22902.2	22902.3	0.131870239930565
2926.2	2926.3	0.0670313483085361
92597.2	92597.3	0.259211213328732
1633.2	1633.3	0.240709434967185
8671.2	8671.3	0.231877184747001
285521.2	285521.3	0.307681644333916
26057.2	26057.3	0.0335564520676642
6374.2	6374.3	0.620360924268339
2921.2	2921.3	0.241262801303772
2069.2	2069.3	0.0123802193905281
685.2	685.3	0.0119833302947294
152815.2	152815.3	0.0716344361350325
8999.2	8999.3	0.135006260433329
9908.2	9908.3	0.0538337258177718
8615.2	8615.3	0.0761837990586977
55153.2	55153.3	0.186999172607055
3627.2	3627.3	0.050484325626468
53371.2	53371.3	0.185891386788763
339965.2	339965.3	0.0901922024843499
57619.2	57619.3	0.0725653030420766
10983.2	10983.3	0.0835056835783608
246175.2	246175.3	0.00690473775996713
80144.2	80144.3	0.107123251186307
55589.2	55589.3	0.0405742705186417
152559.2	152559.3	0.10873303399595
118429.2	118429.3	0.0337067884196971
651.2	651.3	0.087878400330984
5593.2	5593.3	0.113813740674848
153020.2	153020.3	0.0564142658398133
3184.2	3184.3	0.00517906589673753
58478.2	58478.3	0.269972428161091
79966.2	79966.3	0.352313549086256
22872.2	22872.3	0.0266068811544136
132660.2	132660.3	0.079992365208962
51138.2	51138.3	0.143242749513173
51316.2	51316.3	0.209275868367554
10855.2	10855.3	0.217761747235711
23001.2	23001.3	0.20350487846581
5602.2	5602.3	0.191612158620419
132989.2	132989.3	0.129447289547425
4299.2	4299.3	0.227250371133501
57563.2	57563.3	0.15466547716587
53343.2	53343.3	0.181301187672176
9429.2	9429.3	0.455304234881914
152926.2	152926.3	0.272082959009016
10144.2	10144.3	0.347501865392796
166815.2	166815.3	0.0558607115491767
2895.2	2895.3	0.139013152356531
56916.2	56916.3	0.13235351118743
10611.2	10611.3	0.238902880667534
658.2	658.3	0.0049992757065139
5910.2	5910.3	0.26391493849249
1977.2	1977.3	0.0176306823743853
23173.2	23173.3	0.0312984641838244
125.2	125.3	0.112898626759348
8649.2	8649.3	0.108461984155136
79982.2	79982.3	0.183298321173986
3015.2	3015.3	0.0556137389705022
51705.2	51705.3	0.00946266185785926
5530.2	5530.3	0.0148390327460842
64116.2	64116.3	0.137941294747416
7323.2	7323.3	0.0135181819474197
493856.2	493856.3	0.0433766332161646
56898.2	56898.3	0.241710194553738
80319.2	80319.3	0.138900195566955
54790.2	54790.3	0.148144914954917
255743.2	255743.3	0.159807981620026
9255.2	9255.3	0.00731698949304722
27123.2	27123.3	0.10328636503947
166929.2	166929.3	0.105341426954942
113612.2	113612.3	0.097455520533976
51176.2	51176.3	0.251673604449879
6164.2	6164.3	0.0247614424740177
81579.2	81579.3	0.207309661683961
345193.2	345193.3	0.0341251179830934
1950.2	1950.3	0.650903616001204
79071.2	79071.3	0.157799080458998
2028.2	2028.3	0.151455091023539
92610.2	92610.3	0.522358102708991
817.2	817.3	0.363295383304418
79642.2	79642.3	0.34622290334385
7368.2	7368.3	0.185632796079993
64579.2	64579.3	0.283629495456428
9348.2	9348.3	0.161484035164983
8492.2	8492.3	0.0589896667191232
57721.2	57721.3	0.108603370396558
9871.2	9871.3	0.0610117012618468
54532.2	54532.3	0.0281364816411294
8654.2	8654.3	0.433993028490027
890.2	890.3	0.166981742365432
7222.2	7222.3	0.00509699376024314
2247.2	2247.3	0.228948650248346
166378.2	166378.3	0.0838561541643406
10252.2	10252.3	0.28460429300305
57182.2	57182.3	0.172929159360196
27152.2	27152.3	0.0423055905958401
22824.2	22824.3	0.273897810613131
256471.2	256471.3	0.0208483048221613
10424.2	10424.3	0.150768514112412
23657.2	23657.3	0.0423912362668931
80155.2	80155.3	0.0231566681591143
83452.2	83452.3	0.000295679243810881
80854.2	80854.3	0.152724873595531
55534.2	55534.3	0.162463623771647
60592.2	60592.3	0.0437053398327246
255520.2	255520.3	0.126844265694106
57484.2	57484.3	0.267584431340785
27309.2	27309.3	0.117964377479772
8821.2	8821.3	0.451548779707461
84640.2	84640.3	0.10149308980399
8467.2	8467.3	0.32423679334782
64399.2	64399.3	0.446048755962663
54726.2	54726.3	0.012947150875365
152485.2	152485.3	0.0290031919569941
84068.2	84068.3	0.0768585739617854
55751.2	55751.3	0.0900654423901959
4306.2	4306.3	0.109489671637977
152503.2	152503.3	0.103195754590131
729830.2	729830.3	0.155166225204153
55294.2	55294.3	0.0953473062303989
201799.2	201799.3	0.247212332442671
85462.2	85462.3	0.17277744535404
23321.2	23321.3	0.525275735819201
5356.2	5356.3	0.0474203121499901
9227.2	9227.3	0.659309861386007
56034.2	56034.3	0.0612259495332726
51313.2	51313.3	0.013647845546811
2110.2	2110.3	0.0481222090406106
5481.2	5481.3	0.0486379314844729
55319.2	55319.3	0.283325631938581
201931.2	201931.3	0.227131684500095
6307.2	6307.3	0.0128872962716164
1363.2	1363.3	0.0408392727192524
23022.2	23022.3	0.362043169987695
57630.2	57630.3	0.291583699468085
4750.2	4750.3	0.349960693782835
1182.2	1182.3	0.0236367642728246
442117.2	442117.3	0.358591786841715
51809.2	51809.3	0.373547407111553
3148.2	3148.3	0.352644369846952
9464.2	9464.3	0.217988392398818
26269.2	26269.3	0.110383080483787
80817.2	80817.3	0.271141925325158
8001.2	8001.3	0.0923059251532409
116966.2	116966.3	0.446401889582008
60559.2	60559.3	0.121630246234533
7424.2	7424.3	0.0658944044790906
80014.2	80014.3	0.0587473422636294
55602.2	55602.3	0.0812053876238604
56977.2	56977.3	0.0413545986734416
133121.2	133121.3	0.17557557976329
3660.2	3660.3	0.188813979193981
836.2	836.3	0.253455428681245
291.2	291.3	0.279662945710199
83891.2	83891.3	0.0180586133998527
27295.2	27295.3	0.64625475198094
8470.2	8470.3	0.166849490583775
7098.2	7098.3	0.218864956986651
285440.2	285440.3	0.15734703908585
153478.2	153478.3	0.438416625001306
6389.2	6389.3	0.0598244915409984
6550.2	6550.3	0.169910750902216
55722.2	55722.3	0.013888792348182
9319.2	9319.3	0.17079745753238
10723.2	10723.3	0.33767957010016
6531.2	6531.3	0.366892059139898
79888.2	79888.3	0.080435658871711
64979.2	64979.3	0.0320618640931689
153572.2	153572.3	0.107606522443173
153571.2	153571.3	0.10077280420699
84246.2	84246.3	0.234658578864845
6715.2	6715.3	0.0275543026304613
108.2	108.3	0.169904251086783
9037.2	9037.3	0.263032548884239
22948.2	22948.3	0.332558770715693
134147.2	134147.3	0.0151143996088115
56172.2	56172.3	0.127183383759266
23194.2	23194.3	0.0205596909111691
4651.2	4651.3	0.257210883855699
10409.2	10409.3	0.323195364694327
29102.2	29102.3	0.314623795137929
55322.2	55322.3	0.240345586833739
54545.2	54545.3	0.438579315973448
51663.2	51663.3	0.0897768726291584
10923.2	10923.3	0.226800863739399
23600.2	23600.3	0.497434933421883
114899.2	114899.3	0.296382554503307
5810.2	5810.3	0.198569632527803
55299.2	55299.3	0.0222775609515675
134218.2	134218.3	0.0342785559817646
5618.2	5618.3	0.0859708241333946
3575.2	3575.3	0.242729355365771
92255.2	92255.3	0.0991933268370031
25836.2	25836.3	0.0751850249152263
9631.2	9631.3	0.0519086305671919
55100.2	55100.3	0.215354159489851
2668.2	2668.3	0.113401488941767
3977.2	3977.3	0.102840957232584
9180.2	9180.3	0.193667220535892
253260.2	253260.3	0.108256870343476
1601.2	1601.3	0.177390431367404
23548.2	23548.3	0.0445390227758405
5562.2	5562.3	0.13210395042649
729.2	729.3	0.0326837159744953
345557.2	345557.3	0.229186401078493
285636.2	285636.3	0.0475222446997466
2690.2	2690.3	0.218537847102237
3157.2	3157.3	0.0666374769728677
10605.2	10605.3	0.053518413376834
23530.2	23530.3	0.545875735425753
2255.2	2255.3	0.0369840944985949
10884.2	10884.3	0.154293015072856
3670.2	3670.3	0.201725168378581
3672.2	3672.3	0.0130572235492026
3673.2	3673.3	0.283530399748576
11082.2	11082.3	0.208834974933021
153129.2	153129.3	0.151148163175827
133396.2	133396.3	0.169641253878648
3572.2	3572.3	0.296622764814665
4214.2	4214.3	0.0164818579629591
133383.2	133383.3	0.114417453782578
166968.2	166968.3	0.154961156409681
65056.2	65056.3	0.102600815570609
5144.2	5144.3	0.215188143845431
55789.2	55789.3	0.00454270297959314
79993.2	79993.3	0.186522272464567
285668.2	285668.3	0.0705628594249075
3796.2	3796.3	0.32626094203468
27292.2	27292.3	0.00834420105937856
285672.2	285672.3	0.162612878296593
64105.2	64105.3	0.0025938021047911
23398.2	23398.3	0.0329273847089608
54557.2	54557.3	0.129548140472734
57486.2	57486.3	0.0653564007797856
140890.2	140890.3	0.29864088772422
375449.2	375449.3	0.338334882778748
4064.2	4064.3	0.0545262805677781
5295.2	5295.3	0.210894467536978
64924.2	64924.3	0.0120494742073712
891.2	891.3	0.181657046028741
64946.2	64946.3	0.00362652806507482
202243.2	202243.3	0.324475715172199
6880.2	6880.3	0.0118308797985609
5884.2	5884.3	0.296865089270159
153562.2	153562.3	0.207584089068142
55814.2	55814.3	0.103047734782447
64087.2	64087.3	0.164842932933226
4131.2	4131.3	0.694351268741153
23107.2	23107.3	0.129843819716546
79810.2	79810.3	0.233687734363685
167465.2	167465.3	0.0625049115822185
3842.2	3842.3	0.0705628594249075
57763.2	57763.3	0.121887975598883
84135.2	84135.3	0.00571159235470203
84340.2	84340.3	0.1294906860972
10412.2	10412.3	0.282193697240018
51301.2	51301.3	0.141404696227148
10087.2	10087.3	0.0373912240703664
134359.2	134359.3	0.256361877809212
10788.2	10788.3	0.456548055413974
2151.2	2151.3	0.0551527805722852
2149.2	2149.3	0.381764134293215
2150.2	2150.3	0.284101430820631
55109.2	55109.3	0.138367111628747
84327.2	84327.3	0.199057171606851
55255.2	55255.3	0.188114143988574
6902.2	6902.3	0.273990535206605
8546.2	8546.3	0.270893870919395
10184.2	10184.3	0.301827109315651
411.2	411.3	0.166203528354769
133746.2	133746.3	0.138479298446721
9456.2	9456.3	0.350820338765883
345778.2	345778.3	0.189894288580021
256987.2	256987.3	0.471025069531551
9765.2	9765.3	0.0320351655632242
167555.2	167555.3	0.0771784177564962
1719.2	1719.3	0.102386498649801
4437.2	4437.3	0.176558862568425
23635.2	23635.3	0.549665941762829
83734.2	83734.3	0.0540945666101981
153339.2	153339.3	0.0299462110839338
1462.2	1462.3	0.10150665495224
1404.2	1404.3	0.0920304279461311
10085.2	10085.3	0.277287303510002
153396.2	153396.3	0.183168657574594
10622.2	10622.3	0.177617205231567
116068.2	116068.3	0.0740624249956167
57561.2	57561.3	0.221579042456994
83989.2	83989.3	0.0630408011373873
153643.2	153643.3	0.0292254514488054
153642.2	153642.3	0.0660465539907814
9652.2	9652.3	0.00662292464888429
22836.2	22836.3	0.0977863412946724
22936.2	22936.3	0.0402252364865149
5122.2	5122.3	0.0132981703505743
4012.2	4012.3	0.171112193611944
55781.2	55781.3	0.0742688714442124
285704.2	285704.3	0.209578047426798
1105.2	1105.3	0.298473494425679
353189.2	353189.3	0.272047081002118
23262.2	23262.3	0.034540471362813
90355.2	90355.3	0.350684175351059
83594.2	83594.3	0.107608102497508
1946.2	1946.3	0.314679264070382
2241.2	2241.3	0.136534783243215
4124.2	4124.3	0.0355216400238113
91137.2	91137.3	0.0897466067234149
85480.2	85480.3	0.0136303687653929
814.2	814.3	0.234726139965523
9315.2	9315.3	0.426713294658
324.2	324.3	0.239119243083096
6728.2	6728.3	0.0125564755109191
7905.2	7905.3	0.0361964651291768
167227.2	167227.3	0.103988270239057
4163.2	4163.3	0.451583921224346
5229.2	5229.3	0.10392135030249
56929.2	56929.3	0.195773365712521
51014.2	51014.3	0.0077357410415612
9140.2	9140.3	0.127067735714059
57556.2	57556.3	0.464552648468347
285605.2	285605.3	0.00325935525935119
1657.2	1657.3	0.0592814343297663
25816.2	25816.3	0.162937673279986
3295.2	3295.3	0.167829844795924
4015.2	4015.3	0.286747851223725
6643.2	6643.3	0.0654666021546784
5480.2	5480.3	0.122407578072706
93166.2	93166.3	0.27175213824832
153241.2	153241.3	0.278994804373374
1456.2	1456.3	0.0920635840199351
57507.2	57507.3	0.474639696186576
501.2	501.3	0.0132839974133657
51808.2	51808.3	0.102673430183213
4001.2	4001.3	0.128679098578037
133619.2	133619.3	0.175055977289466
6558.2	6558.3	0.0801312082853086
2201.2	2201.3	0.254079078051603
51015.2	51015.3	0.177738728909518
337876.2	337876.3	0.397147717016106
3094.2	3094.3	0.130697438922289
90624.2	90624.3	0.126542179108714
56990.2	56990.3	0.0933425460688822
51735.2	51735.3	0.0448965420664816
96459.2	96459.3	0.00338949289687155
23305.2	23305.3	0.170123788645501
8974.2	8974.3	0.129312315832673
6583.2	6583.3	0.112122526892821
10111.2	10111.3	0.382910844560505
11127.2	11127.3	0.158769229882438
27089.2	27089.3	0.0341737725952176
116842.2	116842.3	0.0498758364931798
27125.2	27125.3	0.169590907107504
3308.2	3308.3	0.0846606572884782
23105.2	23105.3	0.221356308927054
56951.2	56951.3	0.189426914050238
7416.2	7416.3	0.126361036708814
6500.2	6500.3	0.153070320503497
5515.2	5515.3	0.0400620714762451
7320.2	7320.3	0.115388381967605
91368.2	91368.3	0.0387615330586631
51128.2	51128.3	0.253991318236413
10802.2	10802.3	0.133195058010498
819.2	819.3	0.142056383356647
134553.2	134553.3	0.156645607924391
84105.2	84105.3	0.0669310420725416
5307.2	5307.3	0.409281181262655
7045.2	7045.3	0.209703799393021
4090.2	4090.3	0.0247050849600546
26249.2	26249.3	0.39977627028352
10949.2	10949.3	0.074080218432139
51306.2	51306.3	0.188963624073189
51307.2	51307.3	0.164164017030628
