V1	TCGA.BC.A10Q.01A.11R.A130.13	TCGA.BC.A10Q.11A.11R.A130.13	TCGA.BC.A10R.01A.11R.A130.13	TCGA.BC.A10R.11A.11R.A130.13	TCGA.BC.A10T.01A.11R.A130.13	TCGA.BC.A10T.11A.11R.A130.13	TCGA.BC.A10U.01A.11R.A130.13	TCGA.BC.A10U.11A.11R.A130.13	TCGA.BC.A10W.01A.11R.A130.13	TCGA.BC.A10W.11A.11R.A130.13	TCGA.BC.A10X.01A.11R.A130.13	TCGA.BC.A10X.11A.11R.A130.13	TCGA.BC.A10Y.01A.11R.A130.13	TCGA.BC.A10Y.11A.11R.A130.13	TCGA.BC.A10Z.01A.11R.A130.13	TCGA.BC.A10Z.11A.11R.A130.13	TCGA.BC.A110.01A.11R.A130.13	TCGA.BC.A110.11A.11R.A130.13	TCGA.BC.A216.01A.11R.A154.13	TCGA.BC.A216.11A.11R.A154.13	TCGA.BD.A2L6.01A.11R.A214.13	TCGA.BD.A2L6.11A.21R.A214.13	TCGA.BD.A3EP.01A.11R.A22J.13	TCGA.BD.A3EP.11A.12R.A22J.13	TCGA.DD.A114.01A.11R.A130.13	TCGA.DD.A114.11A.12R.A130.13	TCGA.DD.A118.01A.11R.A130.13	TCGA.DD.A118.11A.11R.A130.13	TCGA.DD.A119.01A.11R.A130.13	TCGA.DD.A119.11A.11R.A130.13	TCGA.DD.A11A.01A.11R.A130.13	TCGA.DD.A11A.11A.11R.A130.13	TCGA.DD.A11B.01A.11R.A130.13	TCGA.DD.A11B.11A.11R.A130.13	TCGA.DD.A11C.01A.11R.A130.13	TCGA.DD.A11C.11A.11R.A130.13	TCGA.DD.A11D.01A.11R.A130.13	TCGA.DD.A11D.11A.12R.A130.13	TCGA.DD.A1EB.01A.11R.A130.13	TCGA.DD.A1EB.11A.11R.A130.13	TCGA.DD.A1EC.01A.21R.A130.13	TCGA.DD.A1EC.11A.11R.A130.13	TCGA.DD.A1EE.01A.11R.A130.13	TCGA.DD.A1EE.11A.11R.A130.13	TCGA.DD.A1EH.01A.11R.A130.13	TCGA.DD.A1EH.11A.11R.A130.13	TCGA.DD.A1EJ.01A.11R.A154.13	TCGA.DD.A1EJ.11A.11R.A154.13	TCGA.DD.A1EL.01A.11R.A154.13	TCGA.DD.A1EL.11A.11R.A154.13	TCGA.DD.A39V.01A.11R.A214.13	TCGA.DD.A39V.11A.11R.A214.13	TCGA.DD.A39W.01A.11R.A214.13	TCGA.DD.A39W.11A.11R.A214.13	TCGA.DD.A39X.01A.11R.A214.13	TCGA.DD.A39X.11A.11R.A214.13	TCGA.DD.A39Z.01A.11R.A214.13	TCGA.DD.A39Z.11A.21R.A214.13	TCGA.DD.A3A1.01A.11R.A214.13	TCGA.DD.A3A1.11A.11R.A214.13	TCGA.DD.A3A2.01A.11R.A214.13	TCGA.DD.A3A2.11A.11R.A214.13	TCGA.DD.A3A3.01A.11R.A22J.13	TCGA.DD.A3A3.11A.11R.A22J.13	TCGA.EP.A12J.01A.11R.A130.13	TCGA.EP.A12J.11A.11R.A130.13	TCGA.EP.A26S.01A.11R.A16S.13	TCGA.EP.A26S.11A.12R.A16S.13	TCGA.ES.A2HT.01A.12R.A17X.13	TCGA.ES.A2HT.11A.11R.A17X.13	TCGA.FV.A23B.01A.11R.A16S.13	TCGA.FV.A23B.11A.11R.A16S.13	TCGA.FV.A2QR.01A.11R.A214.13	TCGA.FV.A2QR.11A.11R.A214.13
hsa-mir-4767	 1.8046039	 0.0000000	 0.896730	 0.000000	 0.000000	 0.0000000	 0.000000	 0.0000000	 0.000000	 0.0000000	 0.0000000	 0.0000000	 0.000000	 0.000000	 0.000000	 0.0000000	 0.5609356	 0.0000000	 0.000000	 0.795344	 1.148841	 0.0000000	 0.0000000	 0.000000	 0.0000000	 1.8323416	 1.289997	 0.0000000	 0.000000	 0.000000	 0.000000	 0.9133788	 0.000000	 0.0000000	 0.000000	 0.000000	 1.038770	 0.0000000	 0.000000	 0.0000000	 0.000000	 0.0000000	 0.000000	 0.0000000	 0.000000	 0.0000000	 0.0000000	 0.0000000	 0.000000	 0.000000	 0.000000	 0.0000000	 0.0000000	 0.0000000	 0.000000	 0.0000000	 0.000000	 0.000000	 0.000000	 0.8414873	 0.000000	 0.000000	 0.000000	 0.6079135	 1.346304	 0.0000000	 0.000000	 0.0000000	 0.000000	 0.000000	 0.000000	 0.7111129	 0.0000000	 0.0000000
hsa-mir-4768	 0.8727191	 0.0000000	 0.000000	 0.000000	 0.000000	 0.6799983	 0.000000	 0.0000000	 0.000000	 0.0000000	 0.0000000	 0.0000000	 0.000000	 0.000000	 0.000000	 0.0000000	 0.0000000	 0.0000000	 0.000000	 0.000000	 0.000000	 0.6904762	 0.9365918	 0.000000	 0.0000000	 0.0000000	 1.959975	 0.0000000	 0.000000	 0.000000	 0.000000	 0.0000000	 0.000000	 0.0000000	 0.000000	 0.000000	 0.000000	 0.9483783	 0.000000	 0.0000000	 1.780937	 0.0000000	 0.000000	 0.0000000	 0.000000	 0.0000000	 0.0000000	 0.0000000	 0.000000	 0.000000	 0.000000	 0.0000000	 0.0000000	 0.0000000	 1.390079	 0.0000000	 0.000000	 0.000000	 0.000000	 0.8414873	 0.000000	 0.000000	 0.000000	 0.6079135	 0.000000	 0.0000000	 0.000000	 1.7243488	 1.773487	 0.000000	 0.000000	 1.1853166	 0.8762005	 0.5621166
hsa-mir-4769	 0.0000000	 0.0000000	 0.000000	 0.000000	 0.000000	 0.0000000	 0.000000	 0.0000000	 0.000000	 0.0000000	 0.0000000	 0.0000000	 0.000000	 0.000000	 0.000000	 0.0000000	 0.0000000	 0.0000000	 0.000000	 0.000000	 0.000000	 0.0000000	 0.0000000	 0.000000	 0.8588675	 0.7139478	 0.000000	 0.0000000	 0.000000	 0.000000	 0.000000	 0.0000000	 0.000000	 0.0000000	 0.000000	 0.000000	 0.000000	 0.0000000	 0.000000	 0.0000000	 0.000000	 0.0000000	 0.000000	 0.0000000	 0.000000	 0.0000000	 0.0000000	 0.0000000	 0.000000	 0.000000	 0.000000	 0.0000000	 0.0000000	 0.0000000	 0.000000	 0.0000000	 0.000000	 0.000000	 0.000000	 0.0000000	 0.000000	 0.000000	 0.000000	 0.0000000	 0.000000	 0.0000000	 0.000000	 0.0000000	 0.000000	 0.000000	 0.000000	 0.0000000	 0.0000000	 0.0000000
hsa-mir-4770	 0.8727191	 0.0000000	 0.000000	 1.541914	 2.623739	 0.6799983	 0.000000	 0.7474163	 0.000000	 0.0000000	 0.0000000	 0.0000000	 0.000000	 0.000000	 0.000000	 0.0000000	 0.5609356	 0.7506147	 0.000000	 0.000000	 0.000000	 0.0000000	 2.2190927	 0.000000	 0.0000000	 0.7139478	 0.000000	 0.0000000	 0.000000	 0.000000	 0.000000	 0.0000000	 0.000000	 0.0000000	 0.000000	 0.000000	 1.038770	 0.0000000	 0.000000	 0.0000000	 0.000000	 0.0000000	 0.000000	 0.0000000	 0.000000	 0.0000000	 0.0000000	 0.0000000	 0.000000	 1.089717	 0.000000	 0.8701831	 0.0000000	 0.0000000	 0.000000	 0.0000000	 0.000000	 0.834460	 0.000000	 0.0000000	 0.000000	 0.000000	 0.000000	 0.6079135	 0.000000	 2.0138278	 0.000000	 0.0000000	 0.000000	 0.000000	 0.000000	 0.0000000	 0.0000000	 0.5621166
hsa-mir-4771-2	 0.0000000	 0.0000000	 0.000000	 0.000000	 0.000000	 0.0000000	 0.000000	 0.0000000	 1.118301	 0.0000000	 0.0000000	 0.0000000	 1.333084	 0.000000	 2.279552	 0.0000000	 0.0000000	 0.0000000	 0.000000	 1.305085	 1.148841	 0.0000000	 0.0000000	 0.000000	 0.0000000	 0.0000000	 1.289997	 0.0000000	 2.581140	 0.000000	 0.000000	 0.9133788	 0.000000	 0.0000000	 0.000000	 0.000000	 0.000000	 0.0000000	 0.000000	 0.0000000	 0.000000	 0.0000000	 0.000000	 0.8616253	 0.775173	 0.0000000	 0.9459877	 0.0000000	 1.720135	 0.000000	 0.000000	 0.0000000	 0.0000000	 0.0000000	 0.000000	 0.0000000	 0.000000	 0.000000	 0.000000	 0.0000000	 0.000000	 0.000000	 0.000000	 0.0000000	 0.000000	 0.0000000	 0.000000	 0.0000000	 0.000000	 0.000000	 1.335559	 0.7111129	 0.0000000	 0.0000000
hsa-mir-4772	 3.8377185	 4.7728004	 2.152951	 5.636656	 5.645379	 5.5285820	 4.505821	 5.2084991	 4.120415	 6.1244318	 5.0107958	 4.9470491	 5.167773	 5.250431	 2.279552	 5.6648917	 6.0570415	 5.7429018	 5.468394	 5.830289	 5.446503	 6.4919065	 6.0420773	 6.072785	 6.8544892	 6.5323321	 2.761520	 5.9825239	 4.104202	 5.760394	 4.102437	 6.0904790	 5.426373	 6.3532485	 5.078106	 5.617103	 4.931934	 6.0861590	 3.825401	 6.3711395	 7.759086	 4.6748867	 2.951559	 5.5966633	 3.454115	 5.6735172	 1.9182038	 5.5703032	 4.834715	 5.026493	 5.252854	 5.6393999	 5.3901684	 6.2078668	 5.431094	 5.6304337	 5.542476	 5.014693	 5.702376	 5.6003229	 5.268242	 5.118058	 4.743359	 4.6499866	 4.396008	 6.0315868	 3.580208	 5.6035491	 3.710830	 4.637532	 5.880241	 6.4001230	 4.6570976	 6.7827141
hsa-mir-4773-2	 2.3661274	 0.0000000	 0.000000	 0.967835	 0.000000	 0.0000000	 0.000000	 0.0000000	 0.000000	 0.0000000	 0.0000000	 0.0000000	 0.000000	 0.000000	 0.000000	 0.9169457	 0.0000000	 0.0000000	 0.000000	 0.000000	 0.000000	 0.0000000	 0.9365918	 0.000000	 0.0000000	 0.0000000	 0.000000	 0.0000000	 0.000000	 0.000000	 0.000000	 0.0000000	 0.000000	 0.0000000	 0.000000	 0.000000	 0.000000	 0.0000000	 0.000000	 0.0000000	 0.000000	 0.0000000	 0.000000	 0.0000000	 0.000000	 0.0000000	 0.0000000	 0.0000000	 0.000000	 0.000000	 0.000000	 0.0000000	 0.0000000	 0.0000000	 0.000000	 0.0000000	 0.000000	 0.000000	 0.000000	 0.0000000	 0.000000	 0.000000	 0.000000	 0.6079135	 0.000000	 0.0000000	 0.000000	 0.0000000	 0.000000	 0.000000	 0.000000	 0.0000000	 0.0000000	 0.0000000
hsa-mir-4774	 0.0000000	 0.0000000	 0.000000	 0.000000	 0.000000	 0.0000000	 0.000000	 0.0000000	 0.000000	 0.0000000	 0.0000000	 0.0000000	 0.000000	 0.000000	 0.000000	 0.0000000	 0.0000000	 0.0000000	 0.000000	 0.000000	 0.000000	 0.0000000	 0.0000000	 0.000000	 0.0000000	 0.0000000	 0.000000	 0.0000000	 0.000000	 0.000000	 0.000000	 0.0000000	 0.000000	 0.0000000	 0.000000	 0.000000	 0.000000	 0.9483783	 0.000000	 0.0000000	 1.149419	 0.0000000	 0.000000	 0.0000000	 0.000000	 0.0000000	 0.0000000	 0.0000000	 0.000000	 0.000000	 0.000000	 0.0000000	 0.0000000	 0.0000000	 0.000000	 0.0000000	 0.000000	 0.000000	 0.000000	 0.0000000	 0.000000	 0.000000	 0.000000	 0.0000000	 0.000000	 0.0000000	 0.000000	 0.0000000	 0.000000	 0.000000	 0.000000	 0.0000000	 0.0000000	 0.0000000
hsa-mir-4775	 0.0000000	 0.9565168	 0.896730	 0.000000	 0.000000	 1.7691588	 0.000000	 0.0000000	 1.118301	 0.9771123	 0.0000000	 1.4104257	 0.000000	 0.852624	 0.000000	 0.9169457	 0.5609356	 0.0000000	 1.117411	 0.795344	 0.000000	 0.0000000	 0.9365918	 0.000000	 1.1508333	 1.8323416	 0.000000	 0.8071504	 0.000000	 0.000000	 1.166338	 1.4682720	 0.000000	 0.0000000	 2.799095	 0.000000	 1.038770	 0.0000000	 0.000000	 1.0687833	 0.000000	 1.2565621	 0.000000	 0.0000000	 0.000000	 0.0000000	 0.9459877	 0.0000000	 2.482679	 1.089717	 1.136022	 1.4091409	 1.8313068	 0.8351736	 0.000000	 1.8668966	 0.000000	 0.834460	 1.094159	 1.7551822	 0.000000	 0.000000	 2.896519	 1.3629805	 1.346304	 1.7785528	 0.000000	 0.0000000	 0.000000	 0.000000	 0.000000	 1.1853166	 0.8762005	 0.5621166
hsa-mir-4777	 1.4126306	 1.5266887	 0.000000	 1.541914	 2.284689	 0.6799983	 2.587858	 0.0000000	 2.174002	 2.2851314	 2.9550657	 3.0809477	 2.013931	 1.772877	 0.000000	 0.0000000	 1.2783873	 1.2418518	 0.000000	 2.929681	 0.000000	 0.6904762	 0.0000000	 2.492211	 1.6012378	 2.8880837	 0.000000	 2.2475508	 1.804079	 2.112835	 0.000000	 3.0121416	 1.184486	 1.2881029	 0.000000	 2.148733	 0.000000	 2.4978708	 0.000000	 1.4040831	 1.149419	 2.8114945	 0.000000	 0.0000000	 0.775173	 2.5356108	 2.2345103	 2.0543420	 0.000000	 2.132567	 1.763617	 1.8006140	 0.7133863	 1.7451147	 1.390079	 2.4362823	 1.043085	 2.510743	 2.738644	 2.3101895	 0.000000	 1.636008	 2.896519	 1.0342910	 0.000000	 2.3933976	 1.359402	 1.7243488	 0.000000	 3.164071	 0.000000	 2.7513776	 0.8762005	 2.1160439
hsa-mir-4779	 0.0000000	 0.0000000	 0.000000	 0.000000	 0.000000	 0.0000000	 0.000000	 0.0000000	 0.000000	 0.0000000	 0.0000000	 0.0000000	 1.333084	 0.852624	 1.549736	 0.9169457	 0.5609356	 0.0000000	 1.117411	 0.000000	 0.000000	 0.0000000	 0.0000000	 0.000000	 0.0000000	 0.0000000	 0.000000	 0.0000000	 0.000000	 0.000000	 0.000000	 0.0000000	 1.184486	 0.0000000	 0.000000	 0.000000	 0.000000	 0.0000000	 0.866721	 0.0000000	 0.000000	 0.0000000	 0.000000	 0.0000000	 0.000000	 0.0000000	 0.0000000	 0.0000000	 0.000000	 0.000000	 0.000000	 0.0000000	 0.0000000	 0.0000000	 0.000000	 0.0000000	 0.000000	 0.000000	 0.000000	 0.0000000	 0.000000	 0.000000	 0.000000	 0.0000000	 0.000000	 0.0000000	 1.359402	 0.0000000	 0.000000	 0.000000	 0.000000	 0.0000000	 0.0000000	 0.0000000
hsa-mir-4780	 0.0000000	 0.0000000	 0.000000	 0.000000	 0.000000	 0.0000000	 0.000000	 0.0000000	 0.000000	 0.0000000	 0.0000000	 0.0000000	 0.000000	 0.000000	 0.000000	 0.0000000	 0.0000000	 0.0000000	 0.000000	 0.000000	 0.000000	 0.0000000	 0.0000000	 0.000000	 0.0000000	 0.0000000	 0.000000	 0.0000000	 0.000000	 0.000000	 0.000000	 0.0000000	 0.000000	 0.0000000	 0.000000	 0.000000	 0.000000	 0.0000000	 0.000000	 0.0000000	 0.000000	 0.0000000	 0.000000	 0.0000000	 1.276670	 0.0000000	 0.0000000	 0.0000000	 0.000000	 0.000000	 0.000000	 0.0000000	 0.0000000	 0.0000000	 0.000000	 0.0000000	 0.000000	 0.000000	 0.000000	 0.0000000	 0.000000	 0.000000	 0.000000	 0.0000000	 0.000000	 0.0000000	 0.000000	 0.0000000	 0.000000	 0.000000	 0.000000	 0.0000000	 0.0000000	 0.0000000
hsa-mir-4781	 0.8727191	 1.5266887	 0.896730	 0.967835	 0.000000	 1.4887277	 0.000000	 0.7474163	 1.740635	 1.9655308	 1.4268916	 1.4104257	 3.338630	 2.731287	 0.000000	 0.9169457	 0.5609356	 1.8991904	 0.000000	 0.795344	 1.780189	 1.1555110	 0.9365918	 0.000000	 1.3935414	 1.1893963	 1.289997	 1.7001094	 2.581140	 0.000000	 1.166338	 0.0000000	 0.000000	 2.5962757	 0.000000	 0.000000	 0.000000	 0.9483783	 0.866721	 0.6311805	 1.780937	 1.2565621	 2.126947	 0.8616253	 1.648091	 1.2454475	 0.9459877	 2.3050737	 0.000000	 0.000000	 1.136022	 0.8701831	 1.1885885	 0.0000000	 1.390079	 0.9126425	 1.642128	 1.743975	 1.094159	 1.3694904	 0.000000	 1.038452	 2.896519	 1.3629805	 2.030406	 2.2160599	 2.860596	 0.0000000	 1.773487	 0.000000	 0.000000	 0.7111129	 1.8100748	 1.2805413
hsa-mir-4782	 0.0000000	 0.9565168	 1.445558	 0.000000	 0.000000	 0.6799983	 0.000000	 0.0000000	 2.777063	 0.0000000	 0.0000000	 1.4104257	 2.013931	 0.000000	 0.000000	 0.0000000	 0.0000000	 0.7506147	 0.000000	 1.305085	 0.000000	 0.0000000	 0.0000000	 0.000000	 0.0000000	 0.7139478	 1.289997	 0.8071504	 0.000000	 0.000000	 0.000000	 0.0000000	 0.000000	 1.2881029	 0.000000	 0.000000	 0.000000	 0.0000000	 0.866721	 0.0000000	 0.000000	 0.0000000	 2.597384	 0.0000000	 0.000000	 0.7531428	 0.0000000	 0.8386577	 2.482679	 0.000000	 0.000000	 0.0000000	 0.0000000	 0.0000000	 1.390079	 0.0000000	 0.000000	 0.000000	 0.000000	 0.0000000	 0.000000	 1.038452	 0.000000	 0.0000000	 0.000000	 0.6850024	 0.000000	 0.0000000	 0.000000	 0.000000	 1.335559	 0.0000000	 1.4174177	 0.9655940
hsa-mir-4783	 0.0000000	 0.0000000	 0.000000	 0.000000	 0.000000	 0.0000000	 0.000000	 0.0000000	 0.000000	 0.0000000	 0.8830999	 0.0000000	 0.000000	 0.000000	 0.000000	 0.0000000	 0.0000000	 0.0000000	 0.000000	 0.000000	 0.000000	 0.0000000	 0.9365918	 0.000000	 0.0000000	 0.0000000	 0.000000	 0.0000000	 0.000000	 0.000000	 0.000000	 0.0000000	 0.000000	 0.0000000	 0.000000	 0.000000	 0.000000	 0.0000000	 0.000000	 0.0000000	 0.000000	 0.0000000	 0.000000	 0.0000000	 0.000000	 0.0000000	 0.0000000	 0.0000000	 0.000000	 0.000000	 0.000000	 0.0000000	 0.0000000	 0.0000000	 0.000000	 0.0000000	 0.000000	 0.000000	 0.000000	 0.0000000	 0.000000	 0.000000	 0.000000	 0.0000000	 0.000000	 0.0000000	 0.000000	 0.0000000	 0.000000	 0.000000	 0.000000	 0.0000000	 0.0000000	 0.0000000
hsa-mir-4784	 2.3661274	 0.0000000	 1.842184	 0.967835	 0.000000	 2.2056513	 0.000000	 0.0000000	 1.740635	 0.9771123	 0.0000000	 0.0000000	 2.013931	 0.852624	 2.279552	 0.0000000	 0.9638079	 0.0000000	 1.739479	 1.680987	 1.780189	 0.6904762	 1.4997835	 1.346039	 1.6012378	 0.0000000	 1.959975	 0.8071504	 1.167377	 1.076195	 1.166338	 0.0000000	 2.606750	 0.0000000	 2.799095	 0.000000	 0.000000	 1.5157148	 1.795161	 1.6759637	 2.826036	 0.0000000	 1.424364	 1.7871200	 1.943202	 0.7531428	 1.5124872	 0.0000000	 3.347480	 0.000000	 1.136022	 0.0000000	 0.0000000	 0.0000000	 2.551587	 0.0000000	 2.064154	 0.834460	 1.709190	 0.8414873	 0.000000	 0.000000	 0.000000	 0.0000000	 8.542128	 7.3018418	 0.000000	 1.3426721	 0.000000	 1.374461	 0.000000	 0.0000000	 0.0000000	 0.0000000
hsa-mir-4785	 0.8727191	 1.5266887	 0.000000	 0.000000	 0.000000	 0.6799983	 0.000000	 0.0000000	 0.000000	 0.0000000	 0.0000000	 0.0000000	 0.000000	 0.000000	 0.000000	 0.0000000	 0.0000000	 0.0000000	 0.000000	 0.000000	 0.000000	 0.0000000	 0.0000000	 1.346039	 0.8588675	 0.7139478	 0.000000	 0.0000000	 0.000000	 0.000000	 0.000000	 0.0000000	 0.000000	 0.0000000	 0.000000	 0.000000	 1.038770	 0.0000000	 0.000000	 0.0000000	 0.000000	 0.0000000	 0.000000	 0.0000000	 0.000000	 0.0000000	 0.9459877	 1.7506735	 1.720135	 0.000000	 0.000000	 0.0000000	 0.0000000	 0.0000000	 0.000000	 0.0000000	 0.000000	 0.000000	 0.000000	 0.0000000	 0.000000	 0.000000	 0.000000	 0.0000000	 0.000000	 0.0000000	 0.000000	 1.3426721	 0.000000	 0.000000	 0.000000	 0.0000000	 0.0000000	 0.0000000
hsa-mir-4786	 3.7513204	 2.7319898	 4.118940	 2.270114	 2.623739	 2.3826577	 3.462590	 1.6023386	 2.174002	 2.7678937	 1.4268916	 2.1097990	 2.013931	 1.772877	 4.341726	 2.4437576	 2.5241278	 2.6915512	 2.172718	 1.305085	 1.780189	 3.0645023	 2.6968859	 1.346039	 2.5562293	 3.4911584	 3.474687	 2.2475508	 3.083415	 3.130812	 4.203340	 1.8680365	 0.000000	 1.2881029	 0.000000	 2.148733	 3.238145	 2.4978708	 2.923740	 2.9233359	 3.580654	 1.9178190	 2.951559	 2.5613274	 2.188077	 2.3541030	 2.2345103	 0.8386577	 4.092775	 2.731534	 1.763617	 0.0000000	 1.8313068	 2.5120828	 0.000000	 2.6541931	 1.642128	 2.696512	 1.094159	 1.3694904	 2.370439	 2.057301	 3.415409	 1.0342910	 4.037909	 2.9419985	 3.142240	 2.2751608	 1.773487	 1.374461	 1.335559	 1.8271141	 3.2257915	 1.7579485
hsa-mir-4787	 2.5817525	 0.0000000	 0.000000	 0.000000	 0.000000	 0.0000000	 0.000000	 1.2372990	 0.000000	 2.2851314	 2.1300531	 1.4104257	 0.000000	 0.000000	 0.000000	 0.0000000	 0.0000000	 0.0000000	 1.739479	 0.795344	 1.148841	 1.1555110	 1.9038111	 2.030076	 1.3935414	 0.7139478	 1.289997	 0.0000000	 0.000000	 0.000000	 3.453557	 0.9133788	 0.000000	 0.0000000	 0.000000	 1.442116	 1.038770	 1.5157148	 2.570726	 1.4040831	 3.252131	 1.2565621	 0.000000	 0.0000000	 0.775173	 0.7531428	 1.9182038	 1.7506735	 1.720135	 1.089717	 0.000000	 0.0000000	 2.6128680	 1.3607258	 0.000000	 0.0000000	 0.000000	 1.359734	 0.000000	 0.0000000	 0.000000	 0.000000	 1.384917	 0.0000000	 1.346304	 1.1475732	 0.000000	 0.0000000	 1.773487	 0.000000	 0.000000	 0.0000000	 0.8762005	 1.5389030
hsa-mir-4788	 0.0000000	 3.0916916	 3.503615	 3.640487	 5.488302	 3.0401305	 2.587858	 1.6023386	 2.506817	 2.9597051	 1.4268916	 2.7662867	 6.427719	 1.772877	 4.341726	 2.8513586	 3.1049420	 4.5559888	 0.000000	 1.978915	 3.579688	 1.5066264	 0.0000000	 0.000000	 2.5562293	 2.7575734	 0.000000	 2.9537807	 3.083415	 3.130812	 4.102437	 2.4375626	 0.000000	 0.7832753	 2.799095	 2.148733	 4.071859	 2.7176960	 5.153302	 2.5703381	 3.580654	 2.3695422	 4.157013	 3.6368193	 0.775173	 2.3541030	 0.0000000	 2.3050737	 0.000000	 2.957903	 0.000000	 2.3616207	 0.0000000	 3.7597041	 0.000000	 1.8668966	 0.000000	 1.359734	 1.094159	 2.5239078	 0.000000	 1.038452	 2.544660	 2.2229201	 5.970485	 2.3933976	 3.757696	 2.2751608	 0.000000	 2.065373	 0.000000	 1.8271141	 2.7758395	 0.5621166
hsa-mir-4789	 0.8727191	 0.0000000	 0.000000	 0.000000	 0.000000	 0.6799983	 0.000000	 0.0000000	 0.000000	 1.5543642	 0.0000000	 0.8711165	 0.000000	 0.000000	 0.000000	 0.0000000	 0.0000000	 0.0000000	 0.000000	 0.000000	 0.000000	 0.0000000	 0.0000000	 0.000000	 0.0000000	 0.7139478	 0.000000	 0.0000000	 0.000000	 0.000000	 0.000000	 0.0000000	 0.000000	 0.0000000	 0.000000	 0.000000	 0.000000	 0.0000000	 0.000000	 0.0000000	 0.000000	 0.9457361	 0.000000	 0.0000000	 0.000000	 0.7531428	 0.9459877	 0.8386577	 0.000000	 0.000000	 0.000000	 1.4091409	 0.0000000	 0.0000000	 0.000000	 0.0000000	 0.000000	 0.834460	 0.000000	 0.0000000	 0.000000	 0.000000	 0.000000	 1.0342910	 0.000000	 0.0000000	 0.000000	 0.0000000	 0.000000	 0.000000	 0.000000	 0.0000000	 0.0000000	 0.0000000
hsa-mir-4790	 0.0000000	 0.9565168	 0.000000	 0.000000	 0.000000	 0.0000000	 0.000000	 0.0000000	 2.174002	 0.0000000	 0.0000000	 0.8711165	 1.333084	 0.000000	 2.279552	 0.0000000	 0.0000000	 0.0000000	 1.739479	 0.000000	 0.000000	 0.0000000	 1.4997835	 0.000000	 0.0000000	 0.0000000	 0.000000	 0.0000000	 0.000000	 1.076195	 0.000000	 0.0000000	 0.000000	 0.0000000	 0.000000	 0.000000	 0.000000	 0.0000000	 0.000000	 0.0000000	 0.000000	 0.0000000	 2.597384	 0.0000000	 0.000000	 0.0000000	 0.0000000	 0.0000000	 0.000000	 0.000000	 0.000000	 0.0000000	 0.0000000	 0.0000000	 0.000000	 0.0000000	 0.000000	 0.000000	 0.000000	 0.0000000	 0.000000	 0.000000	 0.000000	 0.6079135	 2.030406	 0.0000000	 0.000000	 0.0000000	 0.000000	 0.000000	 0.000000	 0.0000000	 0.0000000	 0.0000000
hsa-mir-4791	 0.8727191	 3.3793699	 2.152951	 2.751768	 1.195891	 3.2372472	 2.118150	 2.5239347	 0.000000	 1.5543642	 3.1041699	 2.1097990	 1.333084	 2.896516	 1.549736	 3.7477734	 2.6386488	 2.8364464	 1.117411	 2.225724	 1.148841	 0.0000000	 0.0000000	 0.000000	 0.0000000	 2.8880837	 0.000000	 2.2475508	 1.167377	 1.076195	 2.242827	 2.4375626	 0.000000	 2.9048314	 0.000000	 2.976137	 2.383469	 2.7176960	 1.795161	 2.6978445	 3.054757	 2.3695422	 0.000000	 2.0936740	 1.943202	 3.2056311	 2.4937848	 0.8386577	 1.720135	 1.703387	 2.533804	 1.8006140	 2.2743777	 1.3607258	 0.000000	 0.0000000	 1.043085	 0.834460	 1.709190	 1.7551822	 0.000000	 1.636008	 0.000000	 2.2229201	 3.737773	 2.6936189	 2.510295	 0.8222025	 1.773487	 2.881829	 2.477988	 2.2697510	 1.8100748	 0.9655940
hsa-mir-4792	 0.0000000	 0.0000000	 0.000000	 0.000000	 0.000000	 0.6799983	 0.000000	 1.2372990	 0.000000	 0.0000000	 0.0000000	 0.8711165	 0.000000	 0.852624	 0.000000	 1.4731259	 0.0000000	 0.0000000	 0.000000	 0.000000	 0.000000	 0.0000000	 0.0000000	 0.000000	 0.0000000	 0.0000000	 0.000000	 0.0000000	 0.000000	 0.000000	 0.000000	 0.0000000	 0.000000	 0.7832753	 0.000000	 0.000000	 0.000000	 0.9483783	 0.000000	 0.0000000	 0.000000	 0.5490143	 0.000000	 0.0000000	 0.000000	 0.0000000	 0.0000000	 0.0000000	 0.000000	 0.000000	 0.000000	 1.4091409	 0.0000000	 0.8351736	 0.000000	 0.0000000	 0.000000	 0.000000	 0.000000	 0.0000000	 0.000000	 0.000000	 1.384917	 1.0342910	 0.000000	 0.0000000	 0.000000	 0.0000000	 0.000000	 0.000000	 0.000000	 0.7111129	 0.0000000	 0.5621166
hsa-mir-4793	 0.0000000	 0.0000000	 0.000000	 0.000000	 0.000000	 0.0000000	 1.417210	 0.0000000	 0.000000	 0.0000000	 0.0000000	 0.0000000	 3.540504	 0.000000	 0.000000	 0.0000000	 0.0000000	 0.7506147	 0.000000	 0.000000	 0.000000	 0.0000000	 0.0000000	 0.000000	 0.4924244	 0.0000000	 1.959975	 0.0000000	 0.000000	 0.000000	 0.000000	 0.0000000	 0.000000	 0.0000000	 0.000000	 0.000000	 0.000000	 0.0000000	 0.000000	 0.0000000	 1.149419	 0.0000000	 0.000000	 0.0000000	 0.000000	 0.0000000	 0.0000000	 0.0000000	 0.000000	 0.000000	 0.000000	 0.0000000	 0.0000000	 0.0000000	 0.000000	 0.0000000	 0.000000	 0.000000	 1.094159	 0.0000000	 0.000000	 0.000000	 0.000000	 0.0000000	 0.000000	 0.0000000	 0.000000	 0.0000000	 0.000000	 0.000000	 0.000000	 0.0000000	 0.0000000	 0.0000000
