1080	OMIM:167800|OMIM:211400|OMIM:219700|OMIM:277180
8085	OMIM:147920
10479	OMIM:300243
2820	OMIM:125853
8929	OMIM:209880
7100	OMIM:601744|OMIM:608556
7102	OMIM:300210
650	OMIM:112600|OMIM:235200
1462	OMIM:143200
138050	OMIM:252930
84987	OMIM:220110
4233	OMIM:114550|OMIM:605074|OMIM:607278
11200	OMIM:114480|OMIM:176807|OMIM:259500
8195	OMIM:236700
55704	OMIM:260565
126792	OMIM:271640
51360	OMIM:308205|OMIM:308800
5770	OMIM:125853
23414	OMIM:187500|OMIM:217095
23417	OMIM:248360
444	OMIM:601552
23418	OMIM:172870|OMIM:600105
2694	OMIM:261000
51185	OMIM:607417
51181	OMIM:260800
2299	OMIM:600791
2296	OMIM:601631|OMIM:602482|OMIM:604229
2294	OMIM:265380
7291	OMIM:101400|OMIM:123100|OMIM:180750
38	OMIM:203750
6299	OMIM:107480
6297	OMIM:216820
81857	OMIM:605589
26121	OMIM:600138
34	OMIM:201450
50846	OMIM:233420|OMIM:607080
56975	OMIM:259775
22953	OMIM:608224
22954	OMIM:254110
4591	OMIM:253250
2033	OMIM:114500
2746	OMIM:606762
4846	OMIM:104300|OMIM:145500|OMIM:189800|OMIM:601367
5205	OMIM:147480|OMIM:211600|OMIM:243300
5740	OMIM:145500
57514	OMIM:100300
1910	OMIM:277580|OMIM:600155|OMIM:600501
3048	OMIM:141749
3040	OMIM:140700|OMIM:604131
3043	OMIM:140700|OMIM:141749|OMIM:603902|OMIM:603903
3047	OMIM:141749
6101	OMIM:180100
28234	OMIM:237450
1326	OMIM:211980
8139	OMIM:256850
27063	OMIM:106700
6908	OMIM:168600|OMIM:607136
2395	OMIM:229300
126326	OMIM:601869
126328	OMIM:252010
10049	OMIM:603511
117581	OMIM:200110|OMIM:209885|OMIM:227260
4068	OMIM:308240
5782	OMIM:114500
57492	OMIM:135900
958	OMIM:606843
950	OMIM:254900
85366	OMIM:192600
85365	OMIM:607906
1767	OMIM:244400|OMIM:608644
6335	OMIM:133020|OMIM:167400|OMIM:243000|OMIM:607208
6337	OMIM:264350
6331	OMIM:108770|OMIM:113900|OMIM:272120|OMIM:601144|OMIM:601154|OMIM:603829|OMIM:603830|OMIM:608567
6338	OMIM:177200|OMIM:211400|OMIM:264350
9672	OMIM:601665
1144	OMIM:253290
8905	OMIM:304340
4968	OMIM:144700
593	OMIM:248600
595	OMIM:114500|OMIM:193300|OMIM:254500
594	OMIM:248600
9459	OMIM:300436
1406	OMIM:120970|OMIM:268000
4210	OMIM:134610|OMIM:249100
1491	OMIM:219500
1540	OMIM:132700|OMIM:601606|OMIM:605041
5573	OMIM:101800|OMIM:160980|OMIM:255960
3265	OMIM:163200|OMIM:188470|OMIM:218040
1493	OMIM:140300|OMIM:152700
338	OMIM:143890|OMIM:144010
335	OMIM:105200|OMIM:604091
336	OMIM:143890
1495	OMIM:608970
3832	OMIM:152950
23431	OMIM:184450
340024	OMIM:138500|OMIM:234500|OMIM:242600
26275	OMIM:250620
9790	OMIM:107600
1497	OMIM:219750|OMIM:219800|OMIM:219900
6103	OMIM:300029|OMIM:304020
6100	OMIM:180104
9119	OMIM:600628
1028	OMIM:130650
64087	OMIM:210210
1594	OMIM:264700
6102	OMIM:312600
3417	OMIM:137800
22934	OMIM:608611
3418	OMIM:137800
4868	OMIM:256300
4869	OMIM:601626
2018	OMIM:269160
4864	OMIM:257220
123041	OMIM:210750
146227	OMIM:117210
6927	OMIM:125853|OMIM:142330|OMIM:144700|OMIM:222100|OMIM:600496
6926	OMIM:181450
51324	OMIM:248900
8379	OMIM:176807
7507	OMIM:278700
26353	OMIM:158590|OMIM:608673
4000	OMIM:115200|OMIM:151660|OMIM:159001|OMIM:176670|OMIM:181350|OMIM:212112|OMIM:248370|OMIM:275210|OMIM:605588
4001	OMIM:169500
3977	OMIM:601559
81790	OMIM:608984
81794	OMIM:277600
201294	OMIM:608898
85300	OMIM:601238
80224	OMIM:252010
22930	OMIM:600118
6310	OMIM:164400
6311	OMIM:168600|OMIM:183090
6314	OMIM:164500
9652	OMIM:222470
10128	OMIM:220111
10436	OMIM:211180
3425	OMIM:607014|OMIM:607015
1644	OMIM:608643
1641	OMIM:300067
1643	OMIM:278740
383	OMIM:207800
197131	OMIM:243800
5551	OMIM:603553|OMIM:605027
1203	OMIM:256731
91647	OMIM:604273
2010	OMIM:310300
959	OMIM:308230
23636	OMIM:271930
6556	OMIM:607948
6559	OMIM:263800
351	OMIM:104300|OMIM:605714
7508	OMIM:278720
359	OMIM:125800
3759	OMIM:170390
6121	OMIM:204100
8671	OMIM:604278
2255	OMIM:149730|OMIM:180920
2250	OMIM:190330
4634	OMIM:608751
2784	OMIM:145500
4803	OMIM:608654
55811	OMIM:143870
2073	OMIM:278780
2077	OMIM:600775
2074	OMIM:211980|OMIM:214150|OMIM:278800|OMIM:600630
9791	OMIM:151050
11315	OMIM:606324
347344	OMIM:300498
54704	OMIM:608782
7080	OMIM:118700|OMIM:188550
6497	OMIM:182212
6496	OMIM:157170|OMIM:269160
6492	OMIM:601665
79650	OMIM:604173
6949	OMIM:154500
6948	OMIM:275350
8398	OMIM:256600
471	OMIM:608688
478	OMIM:128235|OMIM:601338
3198	OMIM:601536
4026	OMIM:601626
4023	OMIM:144250|OMIM:238600
120892	OMIM:607060
55764	OMIM:218330
3998	OMIM:227300
3990	OMIM:125853
57724	OMIM:242840
56052	OMIM:608540
80208	OMIM:602099|OMIM:604360
80207	OMIM:165300|OMIM:258501
100506658	OMIM:251290
85320	OMIM:117800
6519	OMIM:220100
9516	OMIM:601098
124590	OMIM:606943
26040	OMIM:269150|OMIM:601626|OMIM:607785|OMIM:608232
10413	OMIM:120433
9639	OMIM:608236
9321	OMIM:200600
3207	OMIM:605432
3209	OMIM:140000|OMIM:176305
1785	OMIM:160150|OMIM:606482
551	OMIM:125700
5459	OMIM:602459
5456	OMIM:304400
2301	OMIM:107250
4254	OMIM:145250
4256	OMIM:245150
5538	OMIM:256730
79053	OMIM:608104
6575	OMIM:213600
23479	OMIM:255125
64840	OMIM:305600
2271	OMIM:150800|OMIM:606812
5913	OMIM:208150
56916	OMIM:136000
2052	OMIM:189800|OMIM:607748
2055	OMIM:600143
2057	OMIM:133100
9401	OMIM:218600|OMIM:266280|OMIM:268400
246329	OMIM:255995
8312	OMIM:114550|OMIM:607864
10084	OMIM:309500
10082	OMIM:258315
10083	OMIM:276900|OMIM:276904|OMIM:602092
147409	OMIM:607903
285590	OMIM:249420
7068	OMIM:145650|OMIM:188570|OMIM:274300
7066	OMIM:187950
8625	OMIM:209920
8626	OMIM:103285|OMIM:106260|OMIM:129400|OMIM:603543|OMIM:604292|OMIM:605289
3784	OMIM:115000|OMIM:192500|OMIM:220400|OMIM:607554
411	OMIM:253200
1387	OMIM:180849
25915	OMIM:252010
8106	OMIM:164300
161582	OMIM:127700
60482	OMIM:158580
6683	OMIM:182601
6687	OMIM:607259
7849	OMIM:218700
7841	OMIM:606056
6356	OMIM:600807
5048	OMIM:607432
10165	OMIM:603471|OMIM:605814
1816	OMIM:143465|OMIM:606798
1811	OMIM:214700
54977	OMIM:205950
9247	OMIM:146200
4952	OMIM:309000
51099	OMIM:275630
3321	OMIM:149700
3329	OMIM:605280
5479	OMIM:259440
3972	OMIM:228300
5519	OMIM:211980
27019	OMIM:244400
9365	OMIM:211900
6513	OMIM:601042|OMIM:606777|OMIM:608885
6514	OMIM:125853|OMIM:227810
6517	OMIM:125853
3815	OMIM:172800|OMIM:273300|OMIM:601626|OMIM:606764
23495	OMIM:240500
8450	OMIM:300354
7547	OMIM:306955|OMIM:314390
2213	OMIM:152700
2212	OMIM:152700|OMIM:219700
2218	OMIM:253800
9429	OMIM:138900
4724	OMIM:252010|OMIM:256000
63895	OMIM:108145|OMIM:114300|OMIM:248700
84627	OMIM:229200
9289	OMIM:606854
7305	OMIM:221770
54507	OMIM:225100|OMIM:225200
10481	OMIM:176807
7045	OMIM:121900|OMIM:122200|OMIM:602082|OMIM:607541|OMIM:608470
7046	OMIM:132800
7040	OMIM:131300|OMIM:219700
7043	OMIM:107970
7048	OMIM:133239
10382	OMIM:128101
633	OMIM:300106
4358	OMIM:256810
4359	OMIM:118200|OMIM:145900|OMIM:180800|OMIM:605253|OMIM:607677|OMIM:607736|OMIM:607791
4351	OMIM:602579
4352	OMIM:254450|OMIM:601977|OMIM:604498
4353	OMIM:104300|OMIM:254600
11005	OMIM:147050|OMIM:256500
157570	OMIM:268300|OMIM:269000
435	OMIM:207900
2244	OMIM:202400
64093	OMIM:206920
27130	OMIM:602088
4292	OMIM:114500|OMIM:120435|OMIM:158320|OMIM:276300
5351	OMIM:225400
64127	OMIM:186580|OMIM:266600|OMIM:607507
9361	OMIM:600373
1836	OMIM:222600|OMIM:226900|OMIM:256050|OMIM:600972
1837	OMIM:604169
3795	OMIM:229800
2155	OMIM:227500|OMIM:608446
2153	OMIM:188055|OMIM:227400|OMIM:600880|OMIM:601367
2158	OMIM:122700|OMIM:306900
2159	OMIM:227600
5199	OMIM:312060
1956	OMIM:211980
1959	OMIM:145900|OMIM:605253|OMIM:607678
3248	OMIM:119900|OMIM:259100
3242	OMIM:140350|OMIM:276710
1482	OMIM:108900|OMIM:187500|OMIM:217095
2068	OMIM:278730|OMIM:601675
2798	OMIM:146110
2799	OMIM:252940
613	OMIM:608232
161497	OMIM:603720
2064	OMIM:137800|OMIM:211980
29929	OMIM:603147
627	OMIM:164230|OMIM:209880|OMIM:607499
6535	OMIM:300352
6530	OMIM:604715
8792	OMIM:174810|OMIM:602080
129563	OMIM:267000
3872	OMIM:167210|OMIM:184500
3875	OMIM:215600
4163	OMIM:114500
284252	OMIM:181270
4069	OMIM:105200
8642	OMIM:601390|OMIM:607829
2235	OMIM:177000
5932	OMIM:251255|OMIM:606744
2099	OMIM:157300|OMIM:608446
64374	OMIM:248800
51062	OMIM:182600
23592	OMIM:155950|OMIM:166700
7369	OMIM:162000|OMIM:603860
5498	OMIM:176200
7021	OMIM:169100
7020	OMIM:113620
10225	OMIM:211750
112476	OMIM:128200|OMIM:602066|OMIM:605751
7010	OMIM:600195
1033	OMIM:114550
8660	OMIM:125853
4089	OMIM:139210|OMIM:174900|OMIM:260350
5728	OMIM:153480|OMIM:155600|OMIM:158350|OMIM:176807|OMIM:276950|OMIM:605309|OMIM:607174
6647	OMIM:105400
7804	OMIM:608446
91949	OMIM:608779
150468	OMIM:272440
6399	OMIM:313400
6392	OMIM:114900|OMIM:168000|OMIM:171300|OMIM:252011|OMIM:606864
6390	OMIM:115310|OMIM:171300|OMIM:604287|OMIM:606764|OMIM:606864
6391	OMIM:605373|OMIM:606764|OMIM:606864
81704	OMIM:243700
80199	OMIM:182940
2175	OMIM:227650
84295	OMIM:301900
5122	OMIM:600955
440275	OMIM:234810
375298	OMIM:608380
10157	OMIM:238700
6885	OMIM:157800
6888	OMIM:606003
728294	OMIM:600721
79796	OMIM:263210|OMIM:608776
1201	OMIM:204200
1200	OMIM:204500
59344	OMIM:606545
1355	OMIM:256000
4149	OMIM:171300
4148	OMIM:140600|OMIM:607078|OMIM:608728
4143	OMIM:250850
3856	OMIM:215600
3857	OMIM:144200
3852	OMIM:131760|OMIM:131800|OMIM:131900|OMIM:131960|OMIM:179850|OMIM:601001
3850	OMIM:122100
3858	OMIM:113800|OMIM:607602
3848	OMIM:113800|OMIM:144200|OMIM:146590|OMIM:600962|OMIM:607602|OMIM:607654
246213	OMIM:605583
55997	OMIM:605376
60506	OMIM:310500
4552	OMIM:236270|OMIM:601634
64421	OMIM:602450|OMIM:603554
5428	OMIM:157640|OMIM:203700|OMIM:256000|OMIM:258450|OMIM:607459
5830	OMIM:202370|OMIM:214110
64699	OMIM:601072
2617	OMIM:600794|OMIM:601472
10020	OMIM:269921|OMIM:605820
7003	OMIM:108985
3973	OMIM:176410|OMIM:238320
5880	OMIM:608203
1050	OMIM:601626
1053	OMIM:245480
4312	OMIM:226600|OMIM:606963
4313	OMIM:259600
1180	OMIM:160800|OMIM:255700
3110	OMIM:176450
8647	OMIM:601847|OMIM:605479
8643	OMIM:109400|OMIM:155255|OMIM:605462
50485	OMIM:242900
5745	OMIM:125350|OMIM:156400|OMIM:215045|OMIM:600002
51684	OMIM:109400|OMIM:155255|OMIM:607174
56159	OMIM:309120
6662	OMIM:114290
142680	OMIM:241530
26229	OMIM:245600
2132	OMIM:133701
26227	OMIM:256520|OMIM:601815
4942	OMIM:258870
79944	OMIM:236792
4948	OMIM:203200
2110	OMIM:231680
4010	OMIM:161200
5245	OMIM:114480
3988	OMIM:278000
1727	OMIM:250800
6862	OMIM:182940
3028	OMIM:300220|OMIM:300438
10019	OMIM:133100|OMIM:187950|OMIM:254450
7352	OMIM:601665
669	OMIM:222800
668	OMIM:110100|OMIM:608996
8431	OMIM:601665
8438	OMIM:114480|OMIM:605027
9821	OMIM:114480
9820	OMIM:273750
64802	OMIM:608553
5687	OMIM:608446
84189	OMIM:221200
81693	OMIM:261100
51744	OMIM:180300
5972	OMIM:267430
25782	OMIM:212720
27329	OMIM:605019
889	OMIM:116860
2582	OMIM:230350
2581	OMIM:245200
2588	OMIM:253000
286	OMIM:182900
2639	OMIM:231670
10002	OMIM:268100
2632	OMIM:232500|OMIM:263570
10262	OMIM:154400
9049	OMIM:102200|OMIM:600634
3549	OMIM:112500|OMIM:607778
762	OMIM:600852
79147	OMIM:606612|OMIM:607155
1075	OMIM:170650|OMIM:245000|OMIM:245010
5583	OMIM:601367
4337	OMIM:252150
4330	OMIM:607174
775	OMIM:601005
771	OMIM:143860
2072	OMIM:278760
1280	OMIM:108300|OMIM:132450|OMIM:150600|OMIM:151210|OMIM:156550|OMIM:183900|OMIM:184250|OMIM:200610|OMIM:215150|OMIM:271700|OMIM:604864|OMIM:608805
7422	OMIM:603933
7421	OMIM:277440
7428	OMIM:144700|OMIM:171300|OMIM:193300|OMIM:263400
6605	OMIM:607174
6606	OMIM:253300|OMIM:253400|OMIM:253550
6607	OMIM:253300|OMIM:253400|OMIM:253550
6608	OMIM:601707|OMIM:605462
6609	OMIM:257200|OMIM:607616
1282	OMIM:175780|OMIM:180000|OMIM:269160|OMIM:607595
139285	OMIM:300373
3736	OMIM:160120
1896	OMIM:305100|OMIM:313500
1890	OMIM:603041
1893	OMIM:247100
4921	OMIM:271665
4692	OMIM:176270
2131	OMIM:133700|OMIM:215300
2138	OMIM:113650|OMIM:166780|OMIM:602588
93986	OMIM:602081
57167	OMIM:147750|OMIM:607323
57165	OMIM:608804
5167	OMIM:125853|OMIM:208000|OMIM:601665|OMIM:602475
26503	OMIM:269920|OMIM:604369
80331	OMIM:162350
1798	OMIM:608093
10021	OMIM:163800
6843	OMIM:108600
2070	OMIM:601316|OMIM:605362
9469	OMIM:143095
6591	OMIM:172800|OMIM:608890
6595	OMIM:601358
6598	OMIM:162091
22868	OMIM:220110
30835	OMIM:607948
145873	OMIM:608681
3094	OMIM:137200
53630	OMIM:115300
3892	OMIM:158000
3897	OMIM:303350|OMIM:304100|OMIM:307000
116519	OMIM:144650|OMIM:145750
56172	OMIM:118600|OMIM:123000
145258	OMIM:602471
5959	OMIM:136880
3373	OMIM:601492
154	OMIM:600807|OMIM:601665
2653	OMIM:605899
2657	OMIM:187500|OMIM:217095
7389	OMIM:176100
2566	OMIM:607681
10280	OMIM:605726
84334	OMIM:220110
3569	OMIM:108010|OMIM:125853|OMIM:148000|OMIM:266600|OMIM:604302
4487	OMIM:106600|OMIM:189500|OMIM:608874
4481	OMIM:176807
4488	OMIM:168500|OMIM:168550|OMIM:604757
2903	OMIM:245570
701	OMIM:114500|OMIM:176430|OMIM:257300
200879	OMIM:604379
5313	OMIM:102900|OMIM:266200
5310	OMIM:173900
5317	OMIM:604536
5314	OMIM:263200
2487	OMIM:165720
1630	OMIM:114500|OMIM:133239|OMIM:157600
23169	OMIM:269250
3155	OMIM:246450
3159	OMIM:125853
3158	OMIM:605911
1636	OMIM:267430
79695	OMIM:608812
8572	OMIM:166710
8573	OMIM:300422
7401	OMIM:276902
6628	OMIM:117650
6622	OMIM:127750|OMIM:168601
6620	OMIM:127750
29958	OMIM:605850
84930	OMIM:188000
2539	OMIM:134700
1340	OMIM:220110
4715	OMIM:252010
2332	OMIM:311360
2334	OMIM:309548
2335	OMIM:601894
4719	OMIM:252010
30813	OMIM:148300
3717	OMIM:133100|OMIM:254450|OMIM:263300|OMIM:601626
2303	OMIM:153400
3718	OMIM:600802
2717	OMIM:301500
2488	OMIM:229070
387129	OMIM:608584
5144	OMIM:606799
64072	OMIM:601067|OMIM:601386
126	OMIM:103780|OMIM:168600
1186	OMIM:166600
1184	OMIM:300009|OMIM:310468
1183	OMIM:300114
10342	OMIM:604484
5422	OMIM:301220
10347	OMIM:608907
7249	OMIM:606690
7248	OMIM:191100|OMIM:606690
6821	OMIM:272300
23218	OMIM:139090
8813	OMIM:608799
6495	OMIM:605192|OMIM:608389
10060	OMIM:239850|OMIM:608569
114327	OMIM:254770|OMIM:607631
79651	OMIM:148500
11146	OMIM:138000
11141	OMIM:300143
1513	OMIM:265800
23676	OMIM:300066
54209	OMIM:221770
5979	OMIM:142623|OMIM:155240|OMIM:162300|OMIM:171300|OMIM:171400|OMIM:209880
114798	OMIM:137580
51251	OMIM:266120
269	OMIM:261550
268	OMIM:261550
6010	OMIM:136880
149233	OMIM:605606
57465	OMIM:220500|OMIM:605021
3508	OMIM:604320
5081	OMIM:268220
5080	OMIM:106210|OMIM:120200|OMIM:120430|OMIM:136520|OMIM:148190|OMIM:165550|OMIM:604229
2670	OMIM:203450
2672	OMIM:607847
2677	OMIM:277450
5333	OMIM:151600
5339	OMIM:131950|OMIM:226670
121278	OMIM:608516
3172	OMIM:125850|OMIM:125853
3176	OMIM:600807
726	OMIM:193235
1161	OMIM:216400
23534	OMIM:608423
2584	OMIM:230200
8557	OMIM:601954|OMIM:607487
9380	OMIM:260000
7466	OMIM:116400|OMIM:125853|OMIM:222300|OMIM:600965
55612	OMIM:173650
55343	OMIM:266265
50640	OMIM:251950
4935	OMIM:300500
2316	OMIM:300048|OMIM:300049|OMIM:300244|OMIM:300321|OMIM:304120|OMIM:305620|OMIM:309350|OMIM:311300|OMIM:314400
4938	OMIM:222100
3779	OMIM:608622
4653	OMIM:137750|OMIM:231300
1130	OMIM:214500
1137	OMIM:188890|OMIM:600513
103	OMIM:127400
100	OMIM:102700
80114	OMIM:601331
10381	OMIM:600638
344	OMIM:207750
6524	OMIM:233100
6208	OMIM:153550
54476	OMIM:212840
10564	OMIM:608097
10568	OMIM:265100
55755	OMIM:604804
2206	OMIM:147050
1757	OMIM:268900
1756	OMIM:300376|OMIM:302045|OMIM:310200
22861	OMIM:606579
1285	OMIM:104200|OMIM:141200|OMIM:203780
1287	OMIM:301050
1286	OMIM:141200|OMIM:203780
1289	OMIM:130000
5626	OMIM:262600
5625	OMIM:239500|OMIM:600850
5624	OMIM:176860
5621	OMIM:123400|OMIM:137440|OMIM:245300|OMIM:600072|OMIM:603218|OMIM:606688
8493	OMIM:114480
339453	OMIM:607454
5994	OMIM:209920
5993	OMIM:209920
10483	OMIM:224100
5660	OMIM:249900
128866	OMIM:605387
6785	OMIM:133190|OMIM:600110
6786	OMIM:160565|OMIM:185070
140803	OMIM:602014
10269	OMIM:275210|OMIM:608612
55806	OMIM:146550|OMIM:203655|OMIM:209500
242	OMIM:242100
249	OMIM:146300|OMIM:241500|OMIM:241510
10913	OMIM:129490|OMIM:224900
9241	OMIM:184460|OMIM:185800|OMIM:186500|OMIM:186570
9533	OMIM:248390
9244	OMIM:272430
219844	OMIM:236680
3690	OMIM:187800|OMIM:273800|OMIM:608446
3691	OMIM:131800|OMIM:226650|OMIM:226730
341640	OMIM:219000
10715	OMIM:187500|OMIM:208530|OMIM:217095
2697	OMIM:104100|OMIM:133200|OMIM:164200|OMIM:186100|OMIM:218400|OMIM:234100|OMIM:241550|OMIM:257850|OMIM:600309
2690	OMIM:143890|OMIM:262500|OMIM:604271
54982	OMIM:204300|OMIM:601780
8600	OMIM:259710
4534	OMIM:310400
1141	OMIM:605375
1146	OMIM:253290|OMIM:265000
23513	OMIM:182940
8028	OMIM:601626
8022	OMIM:221750
8021	OMIM:601626
7443	OMIM:607596
2767	OMIM:145981
27031	OMIM:208540|OMIM:267010|OMIM:604387
65078	OMIM:181500
200942	OMIM:236000
55325	OMIM:142669
4281	OMIM:300000
4286	OMIM:103470|OMIM:103500|OMIM:193510
4287	OMIM:109150
65217	OMIM:601067|OMIM:602083
4750	OMIM:263520
5873	OMIM:607624
55636	OMIM:214800
55630	OMIM:201100
3758	OMIM:241200
3752	OMIM:607346
