GENE	SCORE	Y
3818	0.0005669052754091182	0.0
23491	3.344566320054422e-05	0.0
23493	0.00021276562335724062	0.0
23492	1.5467514867127288e-05	0.0
144165	7.392382450789858e-06	0.0
7541	2.1087876543099212e-05	0.0
7542	1.0956965271616405e-05	0.0
7545	0.00011812483725765441	0.0
7546	0.00011812483725765441	0.0
7547	0.0004403964768608349	0.0007384338203826876
55262	0.0	0.0
55266	0.0006034113596777933	0.0
55264	6.399674119162195e-06	0.0
55269	0.00022948394382116212	0.0
6169	0.0002241497167054008	0.0
6168	0.00016115560557528147	0.0
6161	6.861330949328476e-05	0.0
6160	0.00025268994788388294	0.0
6165	0.00026526717993307736	0.0
6164	6.1733055118348e-05	0.0
6167	5.088394604677335e-06	0.0
10998	3.770001917010859e-05	0.0
10999	0.00038138298546820876	0.0007384338203826876
10994	2.538543622118526e-05	0.0
10992	0.00019967895855873386	0.0
10991	1.7552137320222143e-05	0.0
2213	0.0016231313531469196	0.002004727562127974
2212	0.007779275959225079	0.014625713645003693
2217	0.00033776165833937	0.0
2215	4.158695684332264e-05	0.0
2214	0.0002953808256583552	0.0
2219	0.00016438736149134347	0.0
4512	0.00018088432941099558	0.0
4513	0.00021464112932548596	0.0
4514	3.577558418713493e-05	0.0
4515	0.00015829282780628216	0.0
9421	0.000259836740867925	0.0
9423	0.0003576735709485114	0.0
9425	7.324236918341373e-05	0.0
5289	0.00010984619354728554	0.0
5281	0.0	0.0
5283	9.694218609997186e-06	0.0
5284	5.509591115564789e-05	0.0
5287	0.00022600265622706785	0.0
5286	8.175259365887218e-05	0.0
60676	0.00014279835907320048	0.0
84628	2.2959582143245618e-05	0.0
84623	0.0001628382481107984	0.0
84622	1.7259160437357747e-05	0.0
7001	0.0002014618701408859	0.0
83937	2.695424270378186e-05	0.0
83931	6.084104512869965e-05	0.0
83932	1.9689647368754666e-05	0.0
83933	0.00011207557487859013	0.0
29082	0.00015533091211063742	0.0
9282	0.000632171636097168	0.0
10244	0.00023371870189028572	0.0
10245	5.210435598049163e-06	0.0
221830	1.6325713636338e-05	0.0
7045	0.0008486545761578585	0.0007384338203826876
10207	0.0008980048154589754	0.0
10204	0.0001715193268820361	0.0
7046	0.008522790408495417	0.002004727562127974
7041	0.0010655783327051373	0.0
10203	4.440029158602068e-05	0.0
10200	0.0012638613639017965	0.0
7042	0.0013918678326559344	0.0
7049	0.0006022144320687682	0.0
7048	0.006145017904861272	0.005430707416226322
10209	1.0285768978410581e-05	0.0
283248	5.7759279288310124e-05	0.0
6988	3.0471622239076145e-05	0.0
115106	0.00013632929024292708	0.0
284217	0.0006029789548816813	0.0
2983	0.00020485507923586759	0.0
2982	5.853000628152981e-06	0.0
2981	0.00033262675991244014	0.0
2980	4.374077296471165e-05	0.0
2986	0.00010234680899755695	0.0
2984	0.00026244466034855505	0.0
9107	2.0140323845257096e-05	0.0
79612	1.2789210403041756e-05	0.0
79613	4.1115938885146903e-05	0.0
434	0.0007403766684712087	0.0
435	0.0010325736116268312	0.002004727562127974
432	0.00022581721643829335	0.0
433	0.0001492850313873159	0.0
430	0.00014680355024485777	0.0
11344	0.00012913589050670942	0.0
11345	0.0008917283284080781	0.0
11346	7.443146876568699e-05	0.0
11340	0.0002069277168394855	0.0
11343	0.00010104386559446075	0.0
145483	4.978410479880395e-05	0.0
55014	7.250052325377772e-06	0.0
55017	1.3622807328316357e-05	0.0
5708	0.000554789694450828	0.0
55011	2.846164476911423e-05	0.0
55013	0.00012343149908019177	0.0
5704	0.0002680649989004573	0.0
5705	0.000742450821503347	0.0
5706	0.00020488091543354194	0.0
5707	0.0004327886272110728	0.0
5700	0.00028375509275511556	0.0
5701	0.0003785141080849212	0.0
5702	0.0003948793658467753	0.0
60314	3.27420305319333e-05	0.0
60313	8.10436623722715e-05	0.0
60312	0.0003370462304673462	0.0
64092	1.2032430320959485e-05	0.0
2247	0.0025149082764065168	0.0
27132	7.089592752442614e-06	0.0
27133	3.9413737228027524e-05	0.0
27130	0.0028732483976482504	0.005430707416226322
27131	0.00014088597947297388	0.0
27136	2.8242750242022944e-05	0.0
27134	0.00023110189173310285	0.0
5356	5.143851560282849e-05	0.0
1052	0.000881970584550805	0.0
90594	2.1924927724039845e-05	0.0
5354	0.001221797801129148	0.002004727562127974
7827	0.0013027059825722268	0.0007384338203826876
5351	0.0010184292302810162	0.002004727562127974
64127	0.0028685678464001416	0.005430707416226322
26261	7.501961606548145e-05	0.0
64121	1.6350494512243788e-06	0.0
26263	4.081949993303085e-05	0.0
26262	7.222797939264517e-06	0.0
26268	3.0814789411747796e-05	0.0
9368	0.014526806081521966	0.0
9369	0.0002935932139507033	0.0
57325	4.618003627755708e-05	0.0
57326	8.120218638516892e-05	0.0
9362	1.3337721237855334e-05	0.0
9363	3.5409457713486734e-05	0.0
9360	7.64494272893213e-05	0.0
9361	0.0012204389828672846	0.00027178148312752753
8985	0.00010497767980403913	0.0
149076	7.106086374483758e-05	0.0
8987	1.700714612378764e-05	0.0
8986	0.00016551982885061774	0.0
8988	0.0004012107444469091	0.0
3799	0.000666440108341336	0.0
3798	0.0006935270008432029	0.0007384338203826876
3795	0.001444049543678039	0.002004727562127974
3797	3.4841157032903276e-05	0.0
3796	4.88681951481433e-05	0.0
3791	0.003614135307456594	0.00027178148312752753
3790	6.293298084705078e-06	0.0
3792	0.00016459994546250863	0.0
2155	0.0017988593760906776	0.002004727562127974
4983	0.0004564514035427847	0.0007384338203826876
2157	0.003926607988583296	0.005430707416226322
4985	0.0006131870805415597	0.0
2151	0.00034941281122015996	0.0
4987	5.4266013259806364e-05	0.0
4986	0.000227163417096827	0.0
4988	0.00039508010616671953	0.0
2158	0.0015145910133519593	0.002004727562127974
2159	0.002422085530373256	0.002004727562127974
1954	4.7339967511894455e-05	0.0
1956	0.022909000898025392	0.005430707416226322
1951	0.0008453705728368915	0.0
1950	0.0006956525809581958	0.0
1953	6.34726922117942e-05	0.0
1952	0.0010666156437019623	0.0
1959	0.0011580863085905268	0.002004727562127974
1958	0.0014804266762542286	0.0
3249	0.00033050906851216273	0.0
3241	5.579601746385393e-05	0.0
3240	0.0004047957055327585	0.0
79870	1.0813954513565354e-05	0.0
60598	0.00024361261100773975	0.0
112869	4.826013688996821e-05	0.0
58499	7.106086374483758e-05	0.0
58498	0.0	0.0
1487	0.007978929003566664	0.0
1486	3.293066538294547e-05	0.0
1485	4.480610457954568e-05	0.0
1489	0.00010243866449859085	0.0
54331	8.392866839995554e-05	0.0
58497	0.0002387909758951713	0.0
58494	0.00010351195474893474	0.0
10611	0.00015124692694300018	0.0
10610	4.9484396479092907e-05	0.0
83548	6.752146355652221e-05	0.0
83547	4.550108445998782e-05	0.0
83541	0.0008876773306905448	0.0
83540	9.133050881820348e-05	0.0
83543	1.405054345204129e-05	0.0
57038	1.2039960223011448e-05	0.0
518	9.98594946957757e-06	0.0
513	4.4169664717839064e-05	0.0
515	0.00014257593784471572	0.0
89858	8.881736886618192e-05	0.0
23659	4.7076397630595654e-05	0.0
23658	0.00029028486921713975	0.0
23657	0.00425602902614178	0.0
23654	9.470197427411859e-05	0.0
23650	0.0013149180343508388	0.0
6536	8.289687502358033e-05	0.0
6535	0.0003946698860389411	0.0007384338203826876
6532	0.00045795772372181126	0.0007384338203826876
6530	0.00025604322817511386	0.00027178148312752753
6531	0.0001530799322595125	0.0001
6539	1.362612838994878e-05	0.0
129563	0.0028158779645980647	0.005430707416226322
55312	2.0066490837957255e-05	0.0
8479	0.00010450672120976544	0.0
8475	0.00037202796361340346	0.0
8476	0.00010671721642199311	0.0
8471	0.007716504817870461	0.0
8470	0.000643248890353196	0.0
8473	0.0007042597670949544	0.0
92359	3.089854358787581e-05	0.0
55319	3.906996837737421e-05	0.0
338567	9.912369353038355e-05	0.0
84832	2.2862841948011004e-05	0.0
84833	1.0550485827553157e-05	0.0
84838	0.0005560706460638013	0.0
84839	5.738392433136132e-05	0.0
4163	0.017347065977391947	0.014625713645003693
4162	8.10827486857914e-05	0.0
4161	0.00033460784316784967	0.0
4160	0.0008055312081364067	0.0
4168	0.00011742556923462623	0.0
222389	9.69916816944559e-05	0.0
389941	1.3018874894067764e-05	0.0
3497	3.121684913576685e-05	0.0
3494	6.542717506727233e-05	0.0
3495	0.00010762778765352022	0.0
3493	0.009791482198734103	0.0
3490	0.0007669677563040109	0.0
3491	6.578221445719197e-05	0.0
2091	0.0013618106380333026	0.0
2099	0.011818623390288099	0.0007384338203826876
2098	8.270028898933908e-05	0.0
152503	0.0005266067009923451	0.0
81929	1.0099607886999434e-05	0.0
81928	0.00209514803030337	0.0
80031	3.758455050898948e-05	0.0
57648	4.9484396479092907e-05	0.0
337867	7.004193602382976e-05	0.0
5742	5.317191229077961e-05	0.0
23593	8.834983443468639e-05	0.0
23594	0.0004910353056227279	0.0
23595	0.0018540838250533946	0.0
203447	1.1630366145866522e-05	0.0
80014	2.1619229257224798e-05	0.0
7369	0.0010578953857121988	0.002004727562127974
7360	4.924409034628115e-05	0.0
7364	0.0	0.0
54521	3.2882969243450204e-05	0.0
140628	0.0005893914504147305	0.0
9002	0.00014636941996527822	0.0
9001	0.003181237135774774	0.0
113878	0.0003974779280296517	0.0
55052	0.0002443210843370521	0.0
64006	7.980237696281827e-05	0.0
55054	8.9435989076655e-05	0.0
119369	1.1808387521340073e-05	0.0
146956	9.435773284360932e-05	0.0
164312	1.0813954513565354e-05	0.0
1039	1.6546795549687752e-05	0.0
1032	0.00020694547404802487	0.0
1033	0.5107624059919571	0.9969506099195042
1030	0.00017280650433190017	0.0
1031	0.0011709933613822257	0.0
1036	6.625243590422454e-05	0.0
3336	0.0006426647767438973	0.0
11069	0.00043536520533693143	0.0
11068	1.2736849489906798e-05	0.0
11061	9.797059421735337e-05	0.0
11060	0.0012430150576004395	0.0
11063	3.115101434128609e-05	0.0
11062	4.865506644127747e-05	0.0
11065	0.00015956542395564774	0.0
11064	6.478390785510474e-05	0.0
11067	6.431188040836283e-05	0.0
11066	1.0410456898378415e-05	0.0
8660	0.01171979626316643	0.005430707416226322
8661	0.0006096708772526825	0.0
8662	0.00019786144660162864	0.0
8663	0.0002910864602140928	0.0
8664	0.0002387556454801445	0.0
8665	0.0007459930372765833	0.0
8666	0.00014900465857954677	0.0
8667	0.0001684923181846171	0.0
8668	0.0006506606602838179	0.0
8669	0.0003737949669027391	0.0
79363	0.0002461443720524396	0.0
4082	0.00021552900694464508	0.0
4084	0.0006405515391548897	0.0
4085	0.008118874144382783	0.0
4086	0.005188195230729504	0.0
4087	0.019216664458607122	0.0
4088	0.020684477739514196	0.0
4089	0.010786954280481351	0.005430707416226322
220108	3.1948924167463835e-05	0.0
51009	1.783086054386707e-05	0.0
51008	2.6947522610594663e-05	0.0
51004	0.00027830090789555966	0.0
51003	0.0012030515798327726	0.0
51002	0.00011807883945691818	0.0
91544	0.0001457827639764717	0.0
642393	0.00011915975562506506	0.0
23355	2.6258980142929375e-05	0.0
23352	0.00013870988393790675	0.0
23353	5.791390324602577e-06	0.0
23350	6.263151259170422e-05	0.0
23351	1.9689647368754666e-05	0.0
126961	0.00022759665366061692	0.0
23358	1.8863870002612814e-05	0.0
8085	0.0012462831522130344	0.002004727562127974
8087	0.0004097769171264237	0.0
8082	7.875267823032294e-06	0.0
8089	0.00024401077324204495	0.0
6648	0.00035837428647214576	0.0
6649	4.2752996138996404e-05	0.0
6645	0.0005965459722416337	0.0
6647	0.0005958098668549323	0.0007384338203826876
6640	0.0010097019850586239	0.0
6641	0.00044971917416230004	0.0
6642	0.0006945288274322263	0.0
6643	0.006593756623567296	0.0
10813	0.008354469221990943	0.0
10811	9.56851094262227e-05	0.0
10810	0.00011665332706997921	0.0
10817	0.00040096756612492673	0.0
56259	7.387566082477841e-05	0.0
10814	2.4098144658779616e-05	0.0
10818	0.0010518594764984323	0.0
56252	0.0002278979470768517	0.0
57126	5.861229337156451e-05	0.0
57122	8.719471218123268e-05	0.0
57120	0.0006951895792976638	0.0
6398	1.1804668761064217e-05	0.0
6399	0.0004553672336307771	0.0007384338203826876
6390	0.007370822487096039	0.014625713645003693
6396	0.0005851276154573285	0.0
6397	1.5977647106836706e-05	0.0
2395	0.0010861911256982934	0.002004727562127974
1859	0.00031842198405761187	0.0
1852	6.839420171393559e-05	0.0
1854	0.00041567071247195506	0.0
1855	0.011083024960228519	0.0
1856	0.01190623242846172	0.0
1857	0.01078317900284741	0.0
81029	0.00015462911632614304	0.0
81027	1.8470887964605814e-05	0.0
170825	2.2485914816274602e-05	0.0
84296	9.435773284360932e-05	0.0
5128	9.721573109022343e-05	0.0
5129	0.0003987066314769378	0.0
84292	1.3450955482704684e-05	0.0
5125	0.00035595034110099847	0.0
5126	4.947600561020161e-05	0.0
5127	0.0006774103979782768	0.0
84298	1.3780761773597292e-05	0.0
5121	2.2252433362002926e-05	0.0
5122	0.002334091527785318	0.0007384338203826876
53335	3.9259517159448856e-05	0.0
53339	3.6585637535377846e-05	0.0
147381	0.0	0.0
83746	3.8586428256411405e-05	0.0
83744	2.6258980142929375e-05	0.0
83743	0.0002619616861126629	0.0
605	1.2734479231799893e-05	0.0
604	0.0022367119431065665	0.0
79797	0.0006880400892522325	0.0
79796	0.0010452111120720154	0.002004727562127974
602	0.00266785049869705	0.0
23101	4.796624526390672e-05	0.0
608	0.00014637308868757735	0.0
79640	4.978410479880395e-05	0.0
30819	0.0002359467094181695	0.0
30818	0.00027802314609079524	0.0
30815	1.1842969835729643e-05	0.0
30816	3.39978515519701e-05	0.0
30811	6.241909093326585e-05	0.0
283160	0.00010064041493974843	0.0
8100	8.599022342868748e-05	0.0
122953	0.00029106865314004423	0.0
171017	0.0010023876515846168	0.0
55199	3.194005814510944e-05	0.0
55198	0.00035836481512536755	0.0
466	0.0007324868728412507	0.0
91977	0.00015918370524655568	0.0
55191	3.3670432829345086e-05	0.0
55190	4.363032061196488e-05	0.0
55193	0.0002975460816539327	0.0
55196	9.456192884470177e-05	0.0
7589	4.978709864873691e-06	0.0
7586	3.463583177495244e-05	0.0
7581	8.897633305875305e-06	0.0
7582	5.5257396144458806e-05	0.0
990	0.0008103634231259013	0.0
3856	0.021541139379244702	0.03878217303877158
3857	0.009888013626879813	0.005430707416226322
3854	9.634129862650089e-05	0.0
3855	0.0004963262947649285	0.0
3852	0.0039071234813161885	0.005430707416226322
3853	0.0005094918109333417	0.0
3858	0.0033477585016503343	0.005430707416226322
55227	0.00023518874915954985	0.0
55226	2.9113198341482267e-05	0.0
51764	0.00048372318738418876	0.0
51765	0.0006556860756079671	0.0
51762	0.002603493337475859	0.0
51763	4.67586939305183e-05	0.0
51760	0.00016311473364483549	0.0
5915	0.0006707949709009453	0.0
5914	0.0036741970012147173	0.0
5917	0.000258762784894551	0.0
5916	0.0003516111062735825	0.0
5911	0.0008257870556890075	0.0
5910	0.0019829349910934777	0.0
5913	0.000564028974142302	0.0007384338203826876
5912	0.0003623253573077686	0.0
56751	6.684352350330882e-06	0.0
64689	0.0007635298846955223	0.0
64682	0.0009245974976483774	0.0
4552	0.007496452709558342	0.014625713645003693
4553	2.5179109433629822e-05	0.0
27304	3.81746016879721e-05	0.0
27307	0.00029817507640434647	0.0
27306	1.9254864885608372e-05	0.0
27301	0.0002234976800794509	0.0
27309	1.1467334714596514e-05	0.0
27308	0.00011579141599441726	0.0
64359	5.0601795355331685e-06	0.0
999	0.037237344621115415	0.03878217303877158
152789	8.42871334784989e-05	0.0
6775094	0.00010321044780095396	0.0
139324	2.0046380636782463e-05	0.0
10799	2.943604695516988e-05	0.0
10797	1.6904721007940536e-05	0.0
84197	4.570749094591931e-05	0.0
84196	0.00025211284328528007	0.0
54819	0.0011252110227397188	0.0
84191	2.022283226019882e-05	0.0
54812	0.001625228604472753	0.0
54810	8.750746414383739e-05	0.0
54815	7.516111522132064e-05	0.0
54814	0.00016630874026520547	0.0
7009	0.00016059462439238953	0.0
7008	0.00016790964631020454	0.0
10248	0.0001938423428153419	0.0
10249	0.0004178282630806485	0.0
53340	9.213695034185378e-06	0.0
29080	0.00046249774456997704	0.0
10243	0.00018900378006804242	0.0
7003	0.0007730298504313477	0.00027178148312752753
10241	0.0006947800960611772	0.0
7005	0.0001995068538031773	0.0
29085	9.091168974741852e-05	0.0
29086	0.00010455501832895399	0.0
7006	0.0009838254448940565	0.0
1184	0.0011027069266953112	0.002004727562127974
744	1.9010847872913097e-05	0.0
2948	0.0010988575844544613	0.0
2947	0.00020375429255126113	0.0
2946	1.9711014096039482e-05	0.0
2944	5.7139797266269655e-05	0.0
79169	4.14253505858265e-05	0.0
79165	1.2311444673004193e-05	0.0
54107	0.00011316931362882776	0.0
54106	0.00030612279688290096	0.0
54101	0.00014733162964066025	0.0
54102	0.00015733081795747236	0.0
54108	1.8875881167396795e-05	0.0
144715	0.00015534716672719272	0.0
26226	3.0814789411747796e-05	0.0
50488	0.0006093584155682349	0.0
50484	0.001008361649594342	0.0
5741	0.0012053143123981164	0.002004727562127974
23592	0.0011113966948660806	0.002004727562127974
5743	0.0009472420201766867	0.0
5744	0.0007680487579001686	0.0
5745	0.0015361025431722775	0.002004727562127974
5746	0.00015576421550945142	0.0
5747	0.013472868582538416	0.0
23598	0.0014332180252534972	0.0
132158	0.007418667689981432	0.014625713645003693
51573	9.802604176381802e-05	0.0
55051	1.1504686724081619e-05	0.0
51571	1.889569621681826e-05	0.0
340205	8.141592118979387e-05	0.0
55055	1.850063730223683e-05	0.0
51575	1.4031320406822905e-05	0.0
391306	2.8242750242022944e-05	0.0
51684	0.008619686809606515	0.014625713645003693
51686	0.00032574793456474914	0.0
220388	3.344566320054422e-05	0.0
729238	0.0011728098962120034	0.002004727562127974
449520	1.33568791567799e-05	0.0
84970	0.000140995618711887	0.0
84978	3.144202950807756e-05	0.0
None	0.0006620401531850153	0.0
26228	0.0001631988573343188	0.0
26225	0.00014859529154202756	0.0
26224	3.0814789411747796e-05	0.0
26227	0.0011991182467253692	0.002004727562127974
64167	1.1510609446471215e-05	0.0
4947	0.002397775126012161	0.0
4946	0.002499128408832388	0.0
79948	0.0009729686892139891	0.0
4943	2.0014216757910566e-05	0.0
4942	0.0012123914199790038	0.002004727562127974
79947	0.0007865065725807243	0.0
2118	8.885346394758259e-05	0.0
2119	9.720849889351775e-05	0.0
2113	0.000961957440786674	0.0
2114	0.000524064161456439	0.0
2115	0.0002575017340599978	0.0
2117	1.053493612495635e-05	0.0
54487	7.760982893189058e-06	0.0
1911	0.0001699754866513065	0.0
1910	0.001406310068570909	0.002004727562127974
1912	0.00022221040155730827	0.0
1915	0.011556987803312125	0.0
3281	0.00013680008768272644	0.0
3280	0.0003109133998335563	0.0
10499	0.003997489312235557	0.0
10498	0.0011753920898926796	0.0
10497	0.00011316888504802557	0.0
10495	3.0531452937520365e-05	0.0
10494	0.0006451820677971028	0.0
10493	1.3770708116527529e-05	0.0
10492	0.0005751111172734974	0.0
10490	0.00012976598581299957	0.0
881	3.177142303944716e-05	0.0
887	0.00016909286099405215	0.0
886	7.33153583175299e-05	0.0
885	0.0002624513289972754	0.0
889	0.0010935768784159593	0.002004727562127974
55770	7.467374343169062e-05	0.0
100130809	4.9484396479092907e-05	0.0
51094	0.0002461821898130728	0.0
55777	0.00021824044089201216	0.00027178148312752753
6868	0.000664985744126545	0.0
6869	5.548392134299232e-05	0.0
6865	3.623988427016881e-05	0.0
6866	0.00016338302311948941	0.0
6867	0.0002797478366473915	0.0
6860	0.00010553194371921886	0.0
6861	2.7021814740228975e-05	0.0
6863	0.00018180398258458671	0.0
220869	9.148381303054497e-06	0.0
1269	2.542448241154212e-05	0.0
1268	0.006759221467935404	0.0
164127	9.461797562742464e-05	0.0
1263	0.0014155088926669443	0.0
1262	3.2754999892304674e-05	0.0
1261	0.0001547546115663766	0.00027178148312752753
1260	0.00019653000105112047	0.0
1267	0.00012405378363186377	0.0
1266	6.107828112940723e-05	0.0
1265	1.685605806196478e-05	0.0
1264	0.0001895526155695018	0.0
8789	3.336763511776711e-05	0.0
8788	0.0001329030687705275	0.0
8780	0.00014037611817667604	0.0
8787	0.0005859336865782875	0.0
8786	1.0483365181649737e-05	0.0
8785	0.0001505360650318959	0.0
8784	8.54657735680468e-05	0.0
1917	0.0004537483376233693	0.0
440258	1.5905984469014465e-05	0.0
8431	0.0017287294241447434	0.002004727562127974
284114	1.5625197839274548e-05	0.0
144455	2.1619229257224798e-05	0.0
8435	5.14959388201196e-05	0.0
8434	1.996434375097889e-05	0.0
8436	0.00011995856840185966	0.0
8439	6.58853990223145e-05	0.0
8438	0.0075115177602786	0.014625713645003693
284119	0.0002631699217285298	0.0
9825	5.4042819790183723e-05	0.0
9824	4.833650490576058e-05	0.0
9826	0.0009281640727454171	0.0
9821	0.007699659925483943	0.014625713645003693
9820	0.0013990357152041616	0.0007384338203826876
9823	2.8346856625060087e-05	0.0
9829	6.0351100192086526e-05	0.0
9828	4.833650490576058e-05	0.0
162989	0.0031882768330187433	0.0
4123	9.963048042828179e-06	0.0
4122	0.00012606609527214896	0.0
4125	2.6258980142929375e-05	0.0
55422	1.1467334714596514e-05	0.0
50862	1.2789210403041756e-05	0.0
50861	1.2616244403112388e-05	0.0
51218	6.625243590422454e-05	0.0
27161	7.708579606642476e-05	0.0
64403	0.0018003569495481388	0.0
64400	0.0008023000572413619	0.0
64407	0.0005685320824540547	0.0
2580	0.007486582594162591	0.0
134391	6.179973751722967e-06	0.0
2589	0.000272268448043262	0.0
2588	0.001372189908496991	0.002004727562127974
140576	1.1353436467478449e-06	0.0
286514	0.0009500246720670308	0.0
6059	9.271573044432212e-05	0.0
64582	1.87997476496614e-05	0.0
6051	3.463583177495244e-05	0.0
6050	8.279256422462808e-05	0.0
10005	3.339675666799938e-05	0.0
10006	0.0006704229307860543	0.0
10007	5.725665531810536e-05	0.0
10000	0.00032941182414779997	0.0
2638	0.001351596495731925	0.0
10002	0.00023630565778741814	0.00027178148312752753
2635	0.0001428369763298094	0.0
2634	0.0002786695202598036	0.0
2631	0.00022245055752092015	0.0
10009	0.0001334081078949891	0.0
2633	0.0001421757522071757	0.0
2632	0.002829681650398568	0.005430707416226322
9595	3.088944698610108e-05	0.0
9590	0.0001402114482354791	0.0
387082	0.004115448602062454	0.0
9049	0.0031365565833786995	0.005430707416226322
9048	0.0	0.0
9043	0.0003565145034134682	0.0
9040	0.0006867578409322674	0.0
9047	0.00023371577156581152	0.0
9046	0.0007944218547387493	0.0
9045	0.00011841939804874229	0.0
9044	4.383651575813836e-05	0.0
252839	5.396284351341668e-06	0.0
1537	3.611594106231999e-05	0.0
84319	6.125599455901223e-06	0.0
84310	1.0128524027936573e-05	0.0
84313	7.853371018248219e-05	0.0
84312	0.00028729899873792224	0.0
84315	1.598745325071065e-05	0.0
5378	0.00025016426966145347	0.0
5376	0.0012688651697393158	0.002004727562127974
5371	0.0037828402467070797	0.0
1073	0.0001036705071128016	0.0
1070	5.651301204739032e-05	0.0
1071	0.0005237436604455896	0.0007384338203826876
4338	3.572567525187228e-05	0.0
85313	1.4944044844125232e-05	0.0
4335	0.00030010362050446944	0.0
4332	0.001402304124407858	0.0
4330	0.007364094388607807	0.014625713645003693
4331	0.0014192337111294496	0.0
3135	0.00036562845517702303	0.0
3134	0.00029900593007958667	0.0
3131	0.0005607554817696506	0.0
3133	0.0003247888308400061	0.0
114569	2.028587915446989e-05	0.0
245711	0.00028638569577269445	0.0
196441	6.082562257024389e-05	0.0
91582	2.2700731176270283e-05	0.0
25804	0.0003824930354163803	0.0
25805	5.1918357232022555e-06	0.0
25801	8.341619536148681e-05	0.0
25802	1.685605806196478e-05	0.0
25803	0.00018216446839634698	0.0
8193	2.5112561114746195e-05	0.0
23312	8.40269793836152e-05	0.0
23313	0.00012811099977696084	0.0
23310	2.8386246715430443e-05	0.0
23316	4.989226284553868e-05	0.0
23314	0.00013689491986522038	0.0
23315	7.136223231397119e-05	0.0
286826	0.00044041439391508965	0.0
7424	0.00010304269345869918	0.0
7423	0.00011409316662706139	0.0
7422	0.0007071345519417295	0.0007384338203826876
7421	0.004775047912796785	0.005430707416226322
7429	0.00020514104639769875	0.0
7428	0.0310061400200332	0.03878217303877158
286827	4.282770215674584e-05	0.0
6601	0.0008457377043173508	0.0
6602	0.0006973371799580538	0.0
6603	0.00014904992960171082	0.0
6604	0.00016663156545283596	0.0
6605	0.007983547432949814	0.014625713645003693
6606	0.002833442222703873	0.002004727562127974
6607	0.0015752743479082992	0.002004727562127974
6608	0.0015554990209855858	0.002004727562127974
6609	0.003060571848626174	0.005430707416226322
10857	0.0002816865735849867	0.0
10856	0.0032076925922980815	0.0
10850	3.448396510312528e-05	0.0
10859	0.0003528369989431823	0.0
64285	1.6116383500287736e-05	0.0
50604	0.0	0.0
140690	5.3903302672187764e-05	0.0
140691	4.923162447922036e-05	0.0
63976	1.6035800366718727e-05	0.0
63974	2.695424270378186e-05	0.0
63973	0.00010136295608198403	0.0
63970	6.58639900520056e-05	0.0
63971	0.0004687579847681732	0.0
2358	2.7089864577943104e-05	0.0
2353	0.002750231313649774	0.0
2357	0.0002701166351175299	0.0
2354	0.0002016975266091539	0.0
2355	0.00022675754580469667	0.0
58490	3.106246482224573e-05	0.0
1894	0.00040178765124960353	0.0
1896	0.00141881855859553	0.002004727562127974
1891	0.00027901312894314045	0.0
1892	0.0002835397804558471	0.0
1893	0.001091628512021962	0.002004727562127974
4691	0.003172267152851222	0.0
4690	0.008803649220146084	0.0
4692	0.00273743747654087	0.002004727562127974
4694	0.0010356763294962301	0.002004727562127974
4698	5.7727386908157895e-05	0.0
57162	0.00015145295086960658	0.0
93986	0.0002697255803509434	0.00027178148312752753
57161	0.00020881119835095317	0.0
57165	0.00020725297387773497	0.00027178148312752753
57169	4.796624526390672e-05	0.0
5160	0.00036395324108562426	0.0
5161	1.0903378768554797e-05	0.0
5162	0.00013084054663839732	0.0
5163	0.0002962745641090812	0.0
5164	0.00025171431965005	0.0
5165	2.8512323520073633e-05	0.0
5166	2.8512323520073633e-05	0.0
5167	0.0027681777963259276	0.005430707416226322
116071	1.969442366848708e-05	0.0
125150	9.198613783547216e-05	0.0
9698	2.8365884552250034e-05	0.0
9699	0.0004994083661116455	0.0
9696	1.4044047412562376e-05	0.0
9697	8.748964357656533e-05	0.0
9694	2.0670737751505655e-05	0.0
146691	2.8375468958613728e-05	0.0
9693	0.0018480868826765138	0.0
9690	6.552624137332811e-05	0.0
84787	0.00018315512454060003	0.0
54602	8.701301031423798e-05	0.0
54606	0.0003460108382335195	0.0
440926	5.09487191566625e-05	0.0
80333	0.00013450289030267993	0.0
80332	1.0550485827553157e-05	0.0
80331	0.001127590802217283	0.002004727562127974
80335	1.8777760239470565e-05	0.0
664	0.0001630256249227699	0.0
84433	0.00020512480374665262	0.0
167826	9.166740101074882e-06	0.0
200081	6.296042700821043e-05	0.0
83787	2.9606536314870224e-05	0.0
8233	8.857389931525713e-05	0.0
8237	0.0003145950156652839	0.0
8239	0.0018892062108315625	0.0
30836	0.00018540451856651388	0.0
30835	0.0011077921385292096	0.002004727562127974
641	0.0105023270593744	0.014625713645003693
1536	0.003044737286550319	0.005430707416226322
643	9.891444904985905e-06	0.0
642	0.00016366892013457634	0.0
645	5.171686034711935e-05	0.0
23149	0.0001594840605971694	0.0
646	0.0001370067867884251	0.0
649	0.0013943870819113184	0.0
648	0.00039192530392383456	0.0
23145	3.5146767382130156e-05	0.0
23141	5.0256180643085486e-05	0.0
23140	5.1009531227038106e-05	0.0
10422	0.00013598580131996238	0.0
10420	3.8293735793866334e-05	0.0
10421	0.00041338509491328725	0.0
9313	2.247494614956674e-05	0.0
10427	0.00036999170006224907	0.0
79465	7.666100761948133e-06	0.0
10424	1.889569621681826e-05	0.0
3892	0.00039402175603097924	0.0007384338203826876
