GENE	SCORE_UNRANKED_UNPROP	SCORE_UNRANKED_PROP	SCORE_RANKED_PROP	PVALUE
ENSG00000110042	0.0	0.002497069967815716	3706.0	0.113
ENSG00000110046	0.0	0.011407775598063245	10148.0	0.105
ENSG00000110047	0.013904289068988534	0.01967756598295076	13018.0	0.89
ENSG00000110048	0.0	0.010754081219769894	9835.0	0.283
ENSG00000110057	0.035567977673896536	0.026583084540083547	14338.0	0.325
ENSG00000110060	0.0	0.0	16.5	1.0
ENSG00000110063	0.041687778783549005	0.01341948193233532	11042.0	0.876
ENSG00000110066	0.032109086717525714	0.005985197682662972	6841.0	0.19
ENSG00000110074	0.11906314121031461	0.016744003187762393	12214.0	0.151
ENSG00000110075	0.0	0.029544846451945335	14736.0	0.758
ENSG00000110076	0.006043579087604932	0.007417268387645238	7858.0	0.471
ENSG00000110080	0.013040301762664696	0.017831497010987164	12544.0	0.636
ENSG00000110090	0.10670412463510294	0.027309186896793382	14449.0	0.131
ENSG00000110092	0.0540636606419614	0.07053702689197466	16630.0	0.746
ENSG00000110104	0.008784957879335127	0.0077153603668672945	8082.0	0.493
ENSG00000110107	0.003863823240627485	0.053280978799717875	16248.0	0.141
ENSG00000110108	0.008436426904218452	0.011055433608528738	9973.0	0.51
ENSG00000110148	0.06017544450475518	0.01650698929044905	12147.0	0.03
ENSG00000110169	0.030387698483979816	0.008664620311225764	8676.0	0.21
ENSG00000110171	0.0044955469359437665	0.008405867898012712	8542.0	0.23
ENSG00000110172	0.025633689359890306	0.025139135124269733	14127.0	0.788
ENSG00000110195	0.06671664973819545	0.009888781288187234	9376.0	0.281
ENSG00000110200	0.0	0.022580824888702607	13650.0	0.923
ENSG00000110203	0.0	0.000575981293471792	600.0	0.196
ENSG00000110218	0.017504129970004445	0.006885321022952216	7497.0	0.3
ENSG00000110237	0.0	0.006783276616053885	7434.0	0.762
ENSG00000110243	0.05894441195616895	0.01061819770180592	9760.0	0.175
ENSG00000110244	0.07690409218033056	0.01278062367041467	10770.0	0.016
ENSG00000110245	0.029330142732642943	0.007214285864327297	7725.0	0.256
ENSG00000110274	0.054682008220092525	0.052680271003001315	16221.0	0.515
ENSG00000110315	1.3067706602973073e-05	0.0034375445827514975	4679.0	0.796
ENSG00000110318	0.0	0.05952392074926385	16417.0	0.142
ENSG00000110321	0.018134795227010496	0.023337048223517513	13803.0	0.57
ENSG00000110324	0.062457226934760995	0.014466003770733298	11447.0	0.25
ENSG00000110328	0.025469724744950635	0.008057436695755439	8312.0	0.234
ENSG00000110330	0.008059468306995554	0.07850772455374781	16740.0	0.529
ENSG00000110344	0.0	0.016129740845657603	12017.0	0.364
ENSG00000110347	0.0	0.004282633262682489	5459.0	0.921
ENSG00000110367	0.0	0.0460823161325847	15951.0	0.126
ENSG00000110375	0.028936328830250078	0.00623282783038638	7023.0	0.559
ENSG00000110395	0.05679218910042677	0.17727096239265092	17160.0	0.721
ENSG00000110400	0.06615153048586961	0.011765055459487028	10323.0	0.844
ENSG00000110422	0.012946647265436421	0.024106023114212047	13952.0	0.367
ENSG00000110427	0.003892698272477027	0.001727517752375958	2694.0	0.95
ENSG00000110429	0.0	0.009720100454392484	9277.0	0.928
ENSG00000110435	0.0864369690806839	0.021901327221443813	13510.0	0.349
ENSG00000110436	0.024603616019663595	0.004870458185501494	5964.0	0.433
ENSG00000110442	0.03629391371953066	0.011042069987241311	9968.0	0.171
ENSG00000110446	0.039493812471766504	0.008879103210926399	8808.0	0.108
ENSG00000110448	0.0116460806788682	0.016124735445005204	12015.0	0.304
ENSG00000110455	0.0	0.0014542071056985115	2394.0	0.616
ENSG00000110484	0.0	0.003067317332695064	4314.0	0.879
ENSG00000110492	0.04505772825734576	0.021140180562093464	13356.0	0.221
ENSG00000110497	0.017874099193417294	0.05176036367386237	16190.0	0.467
ENSG00000110514	0.06330655041711776	0.01939693267809883	12944.0	0.01
ENSG00000110536	0.0023263341079652923	0.013864839534744326	11229.0	0.549
ENSG00000110583	0.0	0.0005149178644788774	305.0	0.772
ENSG00000110619	0.0	0.005374975373337867	6376.0	0.785
ENSG00000110628	0.040846777203912214	0.007113648013514568	7657.0	0.193
ENSG00000110651	0.048165437187969645	0.13631616899496488	17072.0	0.402
ENSG00000110660	0.0	0.0033625044124456385	4599.0	0.518
ENSG00000110675	0.046334460422511374	0.008773110002021339	8738.0	0.29
ENSG00000110693	0.0260487178537467	0.013480291253202428	11072.0	0.385
ENSG00000110696	0.0	0.013365027896601047	11019.0	0.365
ENSG00000110697	0.03821139524566881	0.009881852515232572	9371.0	0.181
ENSG00000110700	0.0	0.034660218852300945	15247.0	0.262
ENSG00000110711	0.038063508775893894	0.029850273012725248	14777.0	0.706
ENSG00000110713	0.006750908765552632	0.03803129403386137	15509.0	0.585
ENSG00000110717	0.12223176215116816	0.03421087446717386	15217.0	0.117
ENSG00000110719	0.059473063298632	0.010855292317179202	9885.0	0.983
ENSG00000110721	0.012493660453251272	0.004839258077906791	5939.0	0.318
ENSG00000110723	0.004503330870297587	0.004007979907646293	5230.0	0.92
ENSG00000110756	0.03354233112331727	0.011632438608178985	10260.0	0.913
ENSG00000110768	0.0	0.03534946292516933	15302.0	0.945
ENSG00000110777	0.015124478625114934	0.013534024346912666	11104.0	0.426
ENSG00000110786	0.0	0.01025305365976365	9576.0	0.936
ENSG00000110799	0.07202743701063234	0.02920871544554482	14695.0	0.261
ENSG00000110801	0.0	0.017173220348735748	12356.0	0.591
ENSG00000110811	0.0	0.009382943975773952	9091.0	0.85
ENSG00000110841	0.0	0.016909428534942105	12264.0	0.091
ENSG00000110844	0.0	0.0026757301751569383	3889.0	0.665
ENSG00000110848	0.011868241161534843	0.002161835809674405	3255.0	0.583
ENSG00000110851	0.01214698821076135	0.007361136423456396	7815.0	0.841
ENSG00000110852	0.0	0.0006802238461290216	1176.0	0.549
ENSG00000110871	0.0	0.017288279283217783	12389.0	0.033
ENSG00000110876	0.014693903266484364	0.01378348029421897	11197.0	0.338
ENSG00000110880	0.0	0.02445360094354967	14021.0	0.34
ENSG00000110881	0.011982957976379655	0.00593852263489427	6797.0	0.229
ENSG00000110887	0.039637146366864884	0.01077596673246996	9848.0	0.131
ENSG00000110888	0.0	0.005086924092693183	6141.0	0.865
ENSG00000110906	0.014971747705705585	0.018176825514105287	12641.0	0.203
ENSG00000110911	0.06462235308596348	0.013127400591000971	10920.0	0.332
ENSG00000110917	0.012371845733657589	0.008967829915637032	8852.0	0.682
ENSG00000110921	0.045947451236704184	0.009513364846046594	9157.0	0.847
ENSG00000110925	0.0	0.0017449249358630161	2724.0	0.797
ENSG00000110931	0.02830268246284205	0.02062960398443404	13246.0	0.049
ENSG00000110934	0.0	0.0029246466152689356	4148.0	0.409
ENSG00000110944	0.020951437849661882	0.008802963028190704	8753.0	0.286
ENSG00000110955	1.2995120096170303e-05	0.061507141194593364	16458.0	0.221
ENSG00000110958	0.04770966626257237	0.05413594170578595	16278.0	0.022
ENSG00000110975	0.002762384451820165	0.0008361137606665827	1464.0	0.23
ENSG00000110987	0.0	0.006692051845076709	7369.0	0.945
ENSG00000111011	0.0	0.012324074027700001	10581.0	0.244
ENSG00000111012	0.06442339283181225	0.006442339283181226	7193.0	0.806
ENSG00000111046	0.17042182498220365	0.024198993438655367	13971.0	0.037
ENSG00000111049	0.02187084267708249	0.008474858028312578	8577.0	0.395
ENSG00000111052	1.3390917841730015e-05	0.02470536167661957	14058.0	0.073
ENSG00000111057	0.07051801321895158	0.07635711440102669	16716.0	0.474
ENSG00000111058	0.0	0.0015816418416831229	2509.0	0.497
ENSG00000111077	0.04344003452562611	0.054652593885866615	16296.0	0.294
ENSG00000111087	1.3390917841730015e-05	0.029470916548653307	14729.0	0.803
ENSG00000111110	0.0	0.0018437039766040332	2860.0	0.737
ENSG00000111142	0.005268457421251073	0.017035926530737298	12304.0	0.192
ENSG00000111144	0.0012524623141833826	0.008983288211300601	8861.0	0.959
ENSG00000111145	0.050194902071793154	0.01301854900583635	10874.0	0.085
ENSG00000111181	0.0	0.002677998455049541	3893.0	0.673
ENSG00000111186	0.004365772569523553	0.0028519403860988095	4062.0	0.891
ENSG00000111196	0.0	0.014770712339173365	11553.0	0.522
ENSG00000111199	0.10181933732370158	0.020668885881101072	13255.0	0.225
ENSG00000111203	0.015420381464993587	0.006328510233490358	7105.0	0.312
ENSG00000111206	0.0423642877900565	0.04254191306814615	15770.0	0.295
ENSG00000111215	0.0	0.0020662293035993936	3164.0	0.126
ENSG00000111218	0.0	0.018180744127000915	12642.0	0.013
ENSG00000111224	0.0	0.006185758496640904	6994.0	0.943
ENSG00000111229	0.002437459515168338	0.035359497419539754	15303.0	0.484
ENSG00000111231	0.0	0.02349186042426829	13833.0	0.42
ENSG00000111237	0.0	0.009163996716114826	8955.0	0.431
ENSG00000111241	0.024263821795764428	0.006003053015312687	6860.0	0.431
ENSG00000111245	0.04472385375278726	0.010804040611662359	9863.0	0.229
ENSG00000111247	0.0	0.007400198622747716	7843.0	0.735
ENSG00000111249	0.02688463288781413	0.0032542778187995853	4502.0	0.111
ENSG00000111252	0.04844715037012069	0.012658181754427936	10720.0	0.395
ENSG00000111254	0.0	0.0059285844691109235	6791.0	0.244
ENSG00000111262	0.19276397339710938	0.02808318307887364	14550.0	0.052
ENSG00000111266	0.0	0.005078322294757227	6135.0	0.438
ENSG00000111269	0.0	0.0006609952805036729	1042.0	0.811
ENSG00000111271	0.0	0.0039584584509526856	5187.0	0.331
ENSG00000111275	0.01906323382523366	0.026053716534818704	14271.0	0.498
ENSG00000111276	0.028444571017230164	0.05290530850281674	16236.0	0.563
ENSG00000111291	0.0	0.0012871002800408224	2160.0	0.949
ENSG00000111300	0.0	0.0036675809263301386	4924.0	0.562
ENSG00000111305	0.0	0.0031221484763455437	4364.0	0.02
ENSG00000111319	0.08519051868715273	0.023175687274959465	13769.0	0.048
ENSG00000111321	0.00970685458255547	0.04423448384481306	15849.0	0.716
ENSG00000111325	0.0	0.0017161046678683554	2668.0	0.815
ENSG00000111328	0.024606466644696713	0.0326236924615073	15051.0	0.679
ENSG00000111331	0.0	0.007919782475802065	8219.0	0.68
ENSG00000111335	0.0	0.0012020181310733481	1917.0	0.865
ENSG00000111339	0.0	0.0012165077328305084	1965.0	0.938
ENSG00000111341	0.07428493845735629	0.00896073892681518	8844.0	0.812
ENSG00000111348	0.008399223979789289	0.009112991996765869	8923.0	0.464
ENSG00000111358	0.0	0.007274375248817055	7764.0	0.914
ENSG00000111361	0.06246966423644537	0.034807667275309144	15258.0	0.561
ENSG00000111364	1.331518803639967e-05	0.004181194392575893	5384.0	0.515
ENSG00000111371	0.0	0.04230382770443124	15761.0	0.495
ENSG00000111412	0.0	0.0018120802713697073	2822.0	0.793
ENSG00000111424	0.06367157117555174	0.06502095491925927	16527.0	0.907
ENSG00000111432	1.3390917841730015e-05	0.0004680211461395854	231.0	0.788
ENSG00000111445	0.0	0.031094738381895443	14914.0	0.785
ENSG00000111450	0.014113587435419532	0.015852346726150608	11917.0	0.354
ENSG00000111452	0.004393193458502601	0.0004393193458502601	214.0	0.932
ENSG00000111481	0.0	0.009384557763645223	9095.0	0.698
ENSG00000111490	0.0	0.0006433594005998402	966.0	0.141
ENSG00000111530	0.0	0.37174630622233096	17269.0	0.497
ENSG00000111536	0.0	0.0006802238461290216	1176.0	0.549
ENSG00000111537	0.029530584295937135	0.006425179702971523	7178.0	0.721
ENSG00000111540	0.0	0.018593471542085512	12762.0	0.354
ENSG00000111554	0.018804025473295363	0.0037004932696730096	4954.0	0.742
ENSG00000111581	0.0	0.04189381716491776	15739.0	0.124
ENSG00000111596	0.0	0.026311694078060242	14307.0	0.918
ENSG00000111602	1.2746475548883561e-05	0.014230175217993125	11362.0	0.901
ENSG00000111605	0.0	0.03809878861026295	15515.0	0.339
ENSG00000111615	0.0	0.020204194761828848	13138.0	0.405
ENSG00000111639	0.014184087032755728	0.006598177828463267	7309.0	0.291
ENSG00000111640	0.0032523536701542653	0.11172749454622924	16989.0	0.286
ENSG00000111641	1.3241803851051569e-05	0.036034347287701156	15367.0	0.522
ENSG00000111642	0.004590162120085684	0.07176650028093078	16651.0	0.898
ENSG00000111644	1.2848204669192928e-05	1.2848204669192928e-06	43.0	0.658
ENSG00000111647	0.0	0.006158500379898185	6973.0	0.694
ENSG00000111652	0.0	0.03907754316368784	15587.0	0.404
ENSG00000111653	0.03303556536809754	0.02618008749073695	14293.0	0.052
ENSG00000111664	0.0460182891365714	0.022047600222462133	13542.0	0.413
ENSG00000111665	0.0	0.012986728963272322	10856.0	0.946
ENSG00000111666	0.0	0.008718804430987456	8705.0	0.305
ENSG00000111667	0.004777717466478129	0.021998278217700767	13529.0	0.33
ENSG00000111669	0.16607722189848356	0.037902073497751154	15499.0	0.017
ENSG00000111670	0.09554130006081235	0.02155671000937463	13443.0	0.766
ENSG00000111671	0.017511714099290556	0.012364429132083037	10596.0	0.119
ENSG00000111674	0.0	0.029920377512414855	14788.0	0.219
ENSG00000111676	0.13734898820617356	0.08608729445119954	16817.0	0.181
ENSG00000111678	0.03712871040998926	0.0043433748104517115	5507.0	0.867
ENSG00000111679	0.022899136771576716	0.08791558570741971	16835.0	0.353
ENSG00000111684	0.0	0.0036813331313094127	4934.0	0.215
ENSG00000111696	0.0	0.003227226915079762	4476.0	0.722
ENSG00000111700	0.09491710710233522	0.009491710710233523	9148.0	0.278
ENSG00000111701	0.01620713572308304	0.008132971793636605	8363.0	0.105
ENSG00000111704	0.0025057018560189818	0.005505269335470934	6481.0	0.512
ENSG00000111707	1.2618128613301153e-05	0.012100434681180194	10483.0	0.863
ENSG00000111711	0.0	0.12074835616400308	17013.0	0.161
ENSG00000111713	0.08141318014118815	0.013852859732469556	11222.0	0.366
ENSG00000111716	0.08605216363238735	0.03158628150518903	14960.0	0.128
ENSG00000111725	0.03907307429990662	0.10620560426732507	16969.0	0.165
ENSG00000111726	0.0	0.011518576534126794	10207.0	0.015
ENSG00000111727	0.0	0.00995836682478778	9415.0	0.923
ENSG00000111728	0.006139341622868391	0.007312465896613876	7787.0	0.64
ENSG00000111729	0.021313081537174337	0.0028441633410285798	4051.0	0.545
ENSG00000111731	0.0	0.014258052051591337	11366.0	0.759
ENSG00000111732	0.07909175446417982	0.04673134733707199	15981.0	0.147
ENSG00000111737	0.054050985062150524	0.025240972481204278	14153.0	0.009
ENSG00000111752	0.04061470577922488	0.01947457653950109	12963.0	0.981
ENSG00000111775	0.09432119161224696	0.011643016654905379	10265.0	0.038
ENSG00000111783	0.028480505294559914	0.004846991364497873	5948.0	0.192
ENSG00000111785	0.014252906947297502	0.010774036843271419	9847.0	0.855
ENSG00000111786	0.0	0.025712099632372063	14227.0	0.005
ENSG00000111790	0.0	0.024136431668813213	13955.0	0.889
ENSG00000111796	0.0	0.001198570311123491	1911.0	0.455
ENSG00000111799	0.1174082143137041	0.014013806708230575	11289.0	0.239
ENSG00000111801	0.0	0.002612146486891732	3826.0	0.194
ENSG00000111802	0.005113069137685163	0.022213348638116494	13584.0	0.938
ENSG00000111816	0.018903295463769218	0.009893330134498439	9382.0	0.125
ENSG00000111817	0.06250252001666196	0.010902199474059897	9905.0	0.694
ENSG00000111832	0.0	0.002698286715416517	3918.0	0.784
ENSG00000111834	0.07496200755380526	0.007496200755380527	7919.0	0.244
ENSG00000111837	0.02689559756925805	0.01069542980606681	9807.0	0.8
ENSG00000111843	0.015381645495439796	0.00607157007859265	6907.0	0.401
ENSG00000111845	0.031087047593653837	0.010508944441148211	9700.0	0.761
ENSG00000111846	0.0409285857126806	0.010968604133655184	9939.0	0.565
ENSG00000111859	0.01701330787092624	0.03386134660588856	15174.0	0.183
ENSG00000111860	0.0	0.0023076345693331087	3434.0	0.83
ENSG00000111863	0.0	0.00220345512554381	3295.0	0.838
ENSG00000111875	0.009362614141942198	0.03352589264999512	15143.0	0.774
ENSG00000111877	0.010385967637444324	0.0050265315928858054	6102.0	0.886
ENSG00000111879	0.0	0.006484784640203057	7232.0	0.801
ENSG00000111880	0.0	0.005088527757955495	6143.0	0.749
ENSG00000111885	0.0	0.002558812051956532	3779.0	0.472
ENSG00000111886	0.0	0.004007528165217991	5228.0	0.328
ENSG00000111897	0.002825544607679924	0.009806907823530818	9332.0	0.894
ENSG00000111907	0.0	0.009374702726712418	9085.0	0.695
ENSG00000111911	0.0	0.003054913746487948	4302.0	0.728
ENSG00000111912	0.0	0.005848388518822394	6740.0	0.601
ENSG00000111913	0.0	0.007175497853678881	7696.0	0.043
ENSG00000111961	0.0	0.00853278027893027	8605.0	0.534
ENSG00000111962	0.0	0.001867237291471739	2915.0	0.782
ENSG00000111981	0.0	0.004155250652350425	5366.0	0.469
ENSG00000112029	0.0036874807623843487	0.01668019351537989	12196.0	0.681
ENSG00000112031	0.0	0.0034683567124398087	4711.0	0.214
ENSG00000112033	0.01748602647670068	0.03342938455466771	15131.0	0.525
ENSG00000112038	0.009725762967390009	0.020312255157179042	13161.0	0.481
ENSG00000112039	0.023560947372565876	0.011537800164900226	10219.0	0.997
ENSG00000112041	0.0472000931051288	0.006729175906765313	7398.0	0.685
ENSG00000112053	0.017286855114466454	0.003618680210671542	4862.0	0.446
ENSG00000112062	0.010758296283070267	0.1434692870575266	17091.0	0.371
ENSG00000112077	0.04486312901024904	0.011565478258406248	10234.0	0.332
ENSG00000112078	0.0	0.003406746725515103	4654.0	0.681
ENSG00000112079	0.03025703400164452	0.024012727435031238	13934.0	0.118
ENSG00000112081	1.2764385564141217e-05	0.03846405295904528	15544.0	0.231
ENSG00000112096	0.04442541728542802	0.029955948743386165	14793.0	0.113
ENSG00000112110	0.0	0.012454771308029963	10642.0	0.682
ENSG00000112115	0.020968793065240608	0.00978604321876543	9315.0	0.348
ENSG00000112116	0.019688098772987217	0.0026895200215430364	3908.0	0.522
ENSG00000112118	0.009534390144941425	0.05718347345967579	16368.0	0.276
ENSG00000112130	0.009846301991613442	0.029211873545508055	14696.0	0.862
ENSG00000112137	0.0	0.0014323218194631862	2372.0	0.463
ENSG00000112139	0.016199910377355766	0.0023500302766387184	3500.0	0.125
ENSG00000112144	0.09550235971796411	0.028139490031098193	14555.0	0.676
ENSG00000112146	0.02929940566941966	0.0069331959606785875	7530.0	0.251
ENSG00000112149	0.006920996788484115	0.00136565242573889	2288.0	0.586
ENSG00000112159	0.0	0.02106160045519102	13333.0	0.528
ENSG00000112164	0.03463158317076062	0.04213242730923026	15752.0	0.111
ENSG00000112167	0.0	0.0006609952805036729	1042.0	0.811
ENSG00000112175	0.016033901317594683	0.006676827871847157	7360.0	0.815
ENSG00000112182	0.014325714011697419	0.008641805355906269	8665.0	0.424
ENSG00000112183	0.0	0.01610238161803434	12012.0	0.567
ENSG00000112186	0.02109799139007969	0.008816157539624402	8770.0	0.752
ENSG00000112195	0.0	0.011080263163983379	9985.0	0.374
ENSG00000112200	0.01469866575449456	0.017786480776116737	12532.0	0.662
ENSG00000112208	0.0	0.09121794156961661	16865.0	0.181
ENSG00000112210	0.04224364456478341	0.007422375148857553	7863.0	0.918
ENSG00000112214	0.004963882477018691	0.013725949191748115	11172.0	0.609
ENSG00000112218	0.0	0.0007020618164922351	1277.0	0.616
ENSG00000112232	0.010106915074778415	0.04436261996159514	15854.0	0.26
ENSG00000112234	0.07695473986471363	0.011937383002519867	10411.0	0.69
ENSG00000112237	0.005471782500386982	0.044752131982041615	15877.0	0.65
ENSG00000112238	0.027786801718993216	0.003451777448949247	4693.0	0.591
ENSG00000112242	0.009419866173347828	0.10694612563909413	16976.0	0.129
ENSG00000112245	0.0	0.010367663764224572	9637.0	0.755
ENSG00000112246	0.09526115475592939	0.010782203988012532	9853.0	0.033
ENSG00000112249	0.021361752110181185	0.018471032019898012	12731.0	0.558
ENSG00000112276	0.019920561985400403	0.003834304708076266	5081.0	0.08
ENSG00000112280	0.04671993134219261	0.015302301404352861	11744.0	0.713
ENSG00000112282	0.028331925995600023	0.037245177091346074	15451.0	0.191
ENSG00000112290	0.04904031856518399	0.03540911269547649	15309.0	0.041
ENSG00000112293	0.05041891498195431	0.012719833231987757	10745.0	0.011
ENSG00000112294	0.13004116792964981	0.019633185881050095	13004.0	0.232
ENSG00000112297	0.02657456459728072	0.006289882813805549	7075.0	0.766
ENSG00000112299	0.01357456453545367	0.001357456453545367	2272.0	0.004
ENSG00000112303	0.0	0.0007507001738784597	1384.0	0.622
ENSG00000112304	0.040628497361444374	0.008050951552194176	8307.0	0.151
ENSG00000112305	0.030328868675448543	0.0096486130653212	9230.0	0.418
ENSG00000112306	0.0	0.01831348011573741	12684.0	0.433
ENSG00000112308	0.0	0.0021667194460499406	3261.0	0.937
ENSG00000112312	0.0057077179107455755	0.02924913724818536	14699.0	0.956
ENSG00000112319	0.08074919295388394	0.009942962064738091	9405.0	0.561
ENSG00000112320	0.07960118687296323	0.01003252053354365	9460.0	0.521
ENSG00000112333	0.023681443994528963	0.020432861216412163	13194.0	0.729
ENSG00000112335	1.331518803639967e-05	0.03260776861825975	15049.0	0.182
ENSG00000112339	0.02838535645242593	0.016429749783906083	12117.0	0.877
ENSG00000112343	0.0	0.015998582278430453	11976.0	0.187
ENSG00000112357	0.09029654469724019	0.02944714465516301	14724.0	0.874
ENSG00000112365	0.0973851756903355	0.03404990771625073	15200.0	0.725
ENSG00000112367	0.20468133323298893	0.025084556589103454	14110.0	0.013
ENSG00000112378	0.012393919820005312	0.0012393919820005313	2046.0	0.514
ENSG00000112379	0.04284227666597728	0.01195560429251806	10417.0	0.109
ENSG00000112394	0.01935940086460445	0.002530340246324048	3735.0	0.27
ENSG00000112406	0.0	0.0006609952805036729	1042.0	0.811
ENSG00000112414	0.06855175199003884	0.007543712547300749	7959.0	0.689
ENSG00000112419	0.0	0.004524966971053723	5667.0	0.716
ENSG00000112425	0.1416092043021526	0.024252317124458515	13985.0	0.044
ENSG00000112486	0.008603251286353147	0.003581726665592891	4831.0	0.452
ENSG00000112499	1.3390917841730015e-05	0.005657591243966035	6588.0	0.875
ENSG00000112511	0.0	0.010028579308794623	9455.0	0.057
ENSG00000112514	0.0	0.0053566228473192964	6369.0	0.957
ENSG00000112530	0.0	0.011871380924409048	10373.0	0.067
ENSG00000112531	0.03295477633029506	0.03826754580815016	15523.0	0.194
ENSG00000112539	0.0	0.0006802238461290216	1176.0	0.549
ENSG00000112541	0.029448910763281034	0.004594799838241563	5729.0	0.045
ENSG00000112559	0.04248201552425081	0.1612570485380628	17127.0	0.625
ENSG00000112561	0.004560172800725018	0.009878127938908427	9366.0	0.966
ENSG00000112562	0.035686381303432047	0.004193559655644552	5392.0	0.531
ENSG00000112576	0.010540011759283747	0.03533668951776307	15298.0	0.728
ENSG00000112578	1.2746475548883561e-05	0.05546773220971801	16323.0	0.009
ENSG00000112584	0.0	0.003424258428437708	4667.0	0.645
ENSG00000112592	0.13184183413397874	0.11086903413250943	16985.0	0.295
ENSG00000112599	0.038273526584133445	0.010537998543611657	9714.0	0.704
ENSG00000112619	0.050051537991357746	0.015158273061770115	11693.0	0.534
ENSG00000112624	0.006470260203926757	0.004748018194796123	5870.0	0.712
ENSG00000112640	0.08741578571347144	0.0333644942515165	15124.0	0.605
ENSG00000112651	0.0	0.010938312476068815	9925.0	0.16
ENSG00000112655	0.030579211745611335	0.010055653384825934	9476.0	0.734
ENSG00000112658	0.0004376236762230026	0.05276267489356338	16226.0	0.767
ENSG00000112659	0.00489064050049924	0.008291928240346103	8455.0	0.826
ENSG00000112667	0.0	0.0031585484454633083	4406.0	0.282
ENSG00000112679	0.0	0.003515515106346607	4747.0	0.926
ENSG00000112685	0.0	0.019565250635121326	12984.0	0.153
ENSG00000112695	0.0	0.004735658881701756	5861.0	0.444
ENSG00000112697	0.02359778777334755	0.06275828317304591	16485.0	0.166
ENSG00000112699	0.02830179834936519	0.0071262866059912024	7663.0	0.392
ENSG00000112701	1.3241803851051569e-05	0.006402345677174992	7153.0	0.765
ENSG00000112706	0.018661887898529746	0.0023922936032088043	3566.0	0.793
ENSG00000112715	0.024832809367043227	0.030400192983341207	14851.0	0.771
ENSG00000112739	0.0	0.02210497843885856	13560.0	0.063
ENSG00000112742	0.0	0.029918695095702198	14786.0	0.705
ENSG00000112759	0.015754732836606843	0.004365284922376592	5527.0	0.366
ENSG00000112761	0.0684704504768118	0.011262549320601908	10070.0	0.245
ENSG00000112763	0.0	0.024176931922062054	13966.0	0.556
ENSG00000112769	0.05807188966396003	0.021694530895308154	13465.0	0.514
ENSG00000112773	0.0	0.034323405861121314	15224.0	0.735
ENSG00000112782	0.08170296919429486	0.01678566637267913	12231.0	0.235
ENSG00000112787	0.0	0.0026762076616071656	3891.0	0.868
ENSG00000112799	0.014196488009834163	0.005743083391148161	6660.0	0.314
ENSG00000112812	0.005883056309504332	0.0005883056309504333	665.0	0.474
ENSG00000112818	0.0490847116415316	0.0301840533940522	14820.0	0.334
ENSG00000112837	0.04603732573525209	0.004603732573525209	5736.0	0.757
ENSG00000112851	0.08154075680832822	0.07109129093162948	16641.0	0.042
ENSG00000112855	0.005760974294183985	0.00804162250105734	8294.0	0.836
ENSG00000112874	0.0	0.0052138520062109455	6236.0	0.672
ENSG00000112877	0.0	0.03711747044534115	15441.0	0.629
ENSG00000112893	0.02871056974466711	0.007366406464759721	7819.0	0.46
ENSG00000112902	0.0023396336477902444	0.00023396336477902446	165.0	0.476
ENSG00000112936	0.004371637336066735	0.0039026221601735525	5139.0	0.679
ENSG00000112941	0.0	0.0023601562788483858	3521.0	0.812
ENSG00000112964	0.05811225925950652	0.030716424520342938	14876.0	0.878
ENSG00000112972	0.0	0.006148534771398117	6965.0	0.735
ENSG00000112977	0.02034309298313958	0.007685031645166509	8066.0	0.343
ENSG00000112981	0.035369485025932706	0.006426414474946629	7180.0	0.651
ENSG00000112983	0.0029566754348031373	0.017765036829248126	12525.0	0.621
ENSG00000112984	0.021514123357853424	0.02032685064216617	13166.0	0.803
ENSG00000112992	0.023893064962244387	0.017173886141828035	12357.0	0.279
ENSG00000112996	0.0	0.039470240600970284	15610.0	0.118
ENSG00000113013	0.01622382639402832	0.09976586545671591	16934.0	0.272
ENSG00000113048	0.0	0.03539789303607783	15307.0	0.175
ENSG00000113068	0.03919447901772203	0.04939391096216599	16094.0	0.906
ENSG00000113070	0.017283474239892026	0.011246845194102274	10061.0	0.425
ENSG00000113073	0.006414917355396557	0.0006414917355396558	946.0	0.341
ENSG00000113083	0.04126293713611395	0.026101966145203576	14283.0	0.393
ENSG00000113088	0.0	0.007039673969015672	7601.0	0.819
ENSG00000113100	0.0	0.005110966005042268	6170.0	0.782
ENSG00000113108	0.0	0.005492774808802865	6472.0	0.761
ENSG00000113119	0.0	0.00501575555241459	6098.0	0.199
ENSG00000113140	0.07031341139767337	0.02701322496318648	14402.0	0.869
ENSG00000113141	0.0	0.024857928274050707	14084.0	0.933
ENSG00000113161	1.3210622598872013e-05	0.021555117952388687	13441.0	0.758
ENSG00000113163	0.0681313565343925	0.016232775981657212	12050.0	0.902
ENSG00000113194	0.0	0.11323044812042253	16994.0	0.081
ENSG00000113196	0.014319980836084795	0.012288475350827855	10567.0	0.512
ENSG00000113205	0.0	0.0005963397625423875	730.0	0.513
ENSG00000113209	0.0	0.0032289884388578324	4479.0	0.206
ENSG00000113231	0.07091462902790246	0.007091462902790247	7636.0	0.191
ENSG00000113240	0.0	0.011191498771745391	10031.0	0.761
ENSG00000113248	0.0	0.013460877429466271	11062.0	0.655
ENSG00000113249	0.044756134594377224	0.007167176264631352	7691.0	0.402
ENSG00000113262	0.042219150835301214	0.005194052233736385	6222.0	0.749
ENSG00000113263	0.050699037710947324	0.029310431837691928	14706.0	0.455
ENSG00000113269	0.0	0.024977773561915956	14098.0	0.069
